HS 1988/92 Product Code,HS 1988/92 Product Description,SITC Revision 4 Product Code,SITC Revision 4 Product Description
681110,"Corrugated sheets of asbestos-cement,of cellulo",66183,"Articles of asbestos-cement, of cellulose fibre-cement/the like"
681120,"Sheets nes,panels/tiles etc of asbestos-cement,",66183,"Articles of asbestos-cement, of cellulose fibre-cement/the like"
681130,"Tubes,pipes&tube or pipe fittings of asbestos-c",66183,"Articles of asbestos-cement, of cellulose fibre-cement/the like"
681190,"Articles nes, of asbestos-cement of cellulose f",66183,"Articles of asbestos-cement, of cellulose fibre-cement/the like"
681210,Asbestos fibres etc,66381,"Fabricated asbestos fibres; mixtures with a basis of asbestos/with a basis of asbestos & magnesium carbonate; articles of such mixtures/of asbestos (e.g., thread, woven fabric, clothing, headgear, footgear, gaskets), reinforceded/not (other than "
681220,Asbestos yarn and thread,66381,"Fabricated asbestos fibres; mixtures with a basis of asbestos/with a basis of asbestos & magnesium carbonate; articles of such mixtures/of asbestos (e.g., thread, woven fabric, clothing, headgear, footgear, gaskets), reinforceded/not (other than "
681230,"Asbestos cords and string, whether or not plait",66381,"Fabricated asbestos fibres; mixtures with a basis of asbestos/with a basis of asbestos & magnesium carbonate; articles of such mixtures/of asbestos (e.g., thread, woven fabric, clothing, headgear, footgear, gaskets), reinforceded/not (other than "
681240,Asbestos woven or knitted fabric,66381,"Fabricated asbestos fibres; mixtures with a basis of asbestos/with a basis of asbestos & magnesium carbonate; articles of such mixtures/of asbestos (e.g., thread, woven fabric, clothing, headgear, footgear, gaskets), reinforceded/not (other than "
681250,"Asbestos clothing, clothing accessories, footwe",66381,"Fabricated asbestos fibres; mixtures with a basis of asbestos/with a basis of asbestos & magnesium carbonate; articles of such mixtures/of asbestos (e.g., thread, woven fabric, clothing, headgear, footgear, gaskets), reinforceded/not (other than "
681260,"Asbestos paper, millboard and felt",66381,"Fabricated asbestos fibres; mixtures with a basis of asbestos/with a basis of asbestos & magnesium carbonate; articles of such mixtures/of asbestos (e.g., thread, woven fabric, clothing, headgear, footgear, gaskets), reinforceded/not (other than "
681270,"Compressed asbestos fibre jointing, in sheets o",66381,"Fabricated asbestos fibres; mixtures with a basis of asbestos/with a basis of asbestos & magnesium carbonate; articles of such mixtures/of asbestos (e.g., thread, woven fabric, clothing, headgear, footgear, gaskets), reinforceded/not (other than "
681290,Asbestos fabricated products nes,66381,"Fabricated asbestos fibres; mixtures with a basis of asbestos/with a basis of asbestos & magnesium carbonate; articles of such mixtures/of asbestos (e.g., thread, woven fabric, clothing, headgear, footgear, gaskets), reinforceded/not (other than "
681310,Asbestos brake linings and pads,66382,"Friction material & articles thereof (e.g., sheets, rolls, strips, segments, discs, washers, pads), not mounted, for brakes, for clutches/the like, with a basis of asbestos, of other mineral substances/of cellulose, whether/not combined with ot"
681390,Asbestos friction material and articles nes,66382,"Friction material & articles thereof (e.g., sheets, rolls, strips, segments, discs, washers, pads), not mounted, for brakes, for clutches/the like, with a basis of asbestos, of other mineral substances/of cellulose, whether/not combined with ot"
681410,"Mica plates,sheets and strips,agglomerated/reco",66335,"Mica, worked, & articles of mica (including agglomerated/reconstituted mica), whether/not on a support of paper, paperboard/other materials"
681490,Worked mica and articles of mica nes,66335,"Mica, worked, & articles of mica (including agglomerated/reconstituted mica), whether/not on a support of paper, paperboard/other materials"
681510,Non-electrical articles of graphite or other ca,66336,Non-electrical articles of graphite/other carbon
681520,Articles of peat,66337,Articles of peat
681591,"Articles containing magnesite, dolomite or chro",66338,"Articles of other mineral substances containing  magnesite, dolomite/chromite."
681599,Articles of stone or of other mineral substance,66339,"Articles of stone/other mineral substances, n.e.s."
690100,"Bricks, blocks etc&ceramic gds of siliceous fos",66231,"Bricks, blocks, tiles & other ceramic goods, of siliceous fossil meals (e.g., kieselguhr, tripolite/diatomite)/of similar siliceous earths"
690210,"Refractory bricks etc >50% Mg, Ca or Cr express",66232,"Refractory bricks, blocks, tiles & similar refractory ceramic constructional goods (other than goods of heading 662.31)"
690220,"Refractory bricks etc >50% alumina Al2O3, silic",66232,"Refractory bricks, blocks, tiles & similar refractory ceramic constructional goods (other than goods of heading 662.31)"
690290,Refractory bricks etc nes,66232,"Refractory bricks, blocks, tiles & similar refractory ceramic constructional goods (other than goods of heading 662.31)"
690310,"Refractory ceramic gds nes, >50% of graphite or",6637,"Refractory ceramic goods (e.g., retorts, crucibles, muffles, nozzles, plugs, supports, cupels, tubes, pipes, sheaths & rods), n.e.s."
690320,"Refractory ceramic gds nes,>50% of Al2O3 or mx/",6637,"Refractory ceramic goods (e.g., retorts, crucibles, muffles, nozzles, plugs, supports, cupels, tubes, pipes, sheaths & rods), n.e.s."
690390,Refractory ceramic goods nes,6637,"Refractory ceramic goods (e.g., retorts, crucibles, muffles, nozzles, plugs, supports, cupels, tubes, pipes, sheaths & rods), n.e.s."
690410,Building bricks,66241,"Ceramic building bricks, flooring blocks, support/filler tiles & the like"
690490,"Ceramic flooring blocks, support or filler tile",66241,"Ceramic building bricks, flooring blocks, support/filler tiles & the like"
690510,"Roofing tiles, ceramic",66242,"Roofing tiles, chimney-pots, cowls, chimney liners, architectural ornaments & other ceramic constructional goods"
690590,"Chimney-pots, cowls, chimney liners etc&oth cer",66242,"Roofing tiles, chimney-pots, cowls, chimney liners, architectural ornaments & other ceramic constructional goods"
690600,"Ceramic pipes, conduits, guttering and pipe fit",66243,"Ceramic pipes, conduits, guttering & pipe fittings"
690710,"Tiles, cubes and sim <7 cm rect or not etc, ung",66244,"Unglazed ceramic flags & paving, hearth/wall tiles; unglazed ceramic mosaic cubes & the like, whether/not on a backing"
690790,"Tiles, cubes and sim nes, unglazed ceramics",66244,"Unglazed ceramic flags & paving, hearth/wall tiles; unglazed ceramic mosaic cubes & the like, whether/not on a backing"
690810,"Tiles, cubes and sim <7 cm rect or not etc, gla",66245,"Glazed ceramic flags & paving, hearth/wall tiles; glazed ceramic mosaic cubes & the like, whether/not on a backing"
690890,"Tiles, cubes and sim nes, glazed ceramics",66245,"Glazed ceramic flags & paving, hearth/wall tiles; glazed ceramic mosaic cubes & the like, whether/not on a backing"
690911,"Ceramic wares laboratory,chemical/oth technical",66391,"Ceramic wares for laboratory, chemical/other technical uses; ceramic troughs, tubs & similar receptacles of a kind used in agriculture; ceramic pots, jars & similar articles of a kind used for the conveyance/packing of goods"
690919,"Ceramic wares laboratory, chemical/other techni",66391,"Ceramic wares for laboratory, chemical/other technical uses; ceramic troughs, tubs & similar receptacles of a kind used in agriculture; ceramic pots, jars & similar articles of a kind used for the conveyance/packing of goods"
690990,"Ceramic troughs, tubes etc used in agriculture,",66391,"Ceramic wares for laboratory, chemical/other technical uses; ceramic troughs, tubs & similar receptacles of a kind used in agriculture; ceramic pots, jars & similar articles of a kind used for the conveyance/packing of goods"
691010,"Ceramic sinks,wash basins etc&similar sanitary",81221,"Ceramic sinks, wash-basins, wash-basin pedestals, baths, bidets, water-closet pans, flushing cisterns, urinals & similar sanitary fixtures, of porcelain/china"
691090,"Ceramic sinks, wash basins etc & similar sanita",81229,"Ceramic sinks, wash-basins, wash-basin pedestals, baths, bidets, water-closet pans, flushing cisterns, urinals & similar sanitary fixtures, of other than porcelain/china"
691110,Tableware and kitchenware of porcelain or china,66611,Tableware & kitchenware of porcelain/china
691190,Household articles nes & toilet articles of por,66612,Other household/toilet articles of porcelain/china
691200,"Ceramic tableware, kitchenware, other household",66613,"Ceramic tableware, kitchenware, other household articles & toilet articles (other than porcelain/china)."
691310,Statuettes and other ornamental articles of por,66621,"Statuettes & other ornamental ceramic articles, of porcelain/china"
691390,Statuettes and other ornamental articles of cer,66629,"Statuettes & other ornamental ceramic articles, other than of porcelain"
691410,Articles of porcelain or china nes,66399,"Ceramic articles, n.e.s."
691490,Articles of ceramics nes,66399,"Ceramic articles, n.e.s."
700100,Cullet and other waste and scrap of glass; glas,66411,Glass in the mass; cullet & other waste & scrap of glass
700210,"Balls, glass exc microspheres of No 70.18",66412,"Glass in balls (other than microspheres of heading 665.93), rods/tubes, unworked."
700220,"Rods, glass",66412,"Glass in balls (other than microspheres of heading 665.93), rods/tubes, unworked."
700231,Tubes of fused quartz or other fused silica,66412,"Glass in balls (other than microspheres of heading 665.93), rods/tubes, unworked."
700232,Tubes of glass linear coef of exp =<5 X 10-6 pe,66412,"Glass in balls (other than microspheres of heading 665.93), rods/tubes, unworked."
700239,Tubes of glass nes,66412,"Glass in balls (other than microspheres of heading 665.93), rods/tubes, unworked."
700311,Cast gls sheets non-wired coloured etc having a,66451,"Cast glass & rolled glass, in non-wired sheets"
700319,Cast glass sheets non-wired nes,66451,"Cast glass & rolled glass, in non-wired sheets"
700320,Cast glass sheets wired,66452,"Cast glass & rolled glass, in wired sheets"
700330,Cast glass profiles,66453,"Cast glass & rolled glass, in profiles"
700410,"Drawn glass sheets, coloured etc having an abso",66431,"Glass, coloured throughout the mass (body tinted), opacified, flashed/having an absorbent, reflecting/non-reflecting layer"
700490,Drawn glass in sheets nes,66439,Other drawn/blown glass
700510,"Float gls etc in sheets,non-wired having an abs",66441,Non-wired float glass & surface ground/polished glass
700521,"Float glass etc in sheets, non-wired coloured t",66441,Non-wired float glass & surface ground/polished glass
700529,"Float glass etc in sheets, non-wired nes",66441,Non-wired float glass & surface ground/polished glass
700530,"Float glass etc in sheets, wired",66442,Wired float glass & surface ground/polished glass
700600,"Glass of 70.03, 70.04, 70.05 bent, edge-worked",66491,"Glass of subgroup 664.3, 664.4/664.5, bent, edge-worked, engraved, drilled, enameled/othw. worked, but not framed/fitted with other materials"
700711,"Safety gls toughened (tempered) for vehicles,ai",66471,Toughened (tempered) safety glass
700719,Safety glass toughened (tempered) nes,66471,Toughened (tempered) safety glass
700721,"Safety glass laminated for vehicles, aircraft,",66472,Laminated safety glass
700729,Safety glass laminated nes,66472,Laminated safety glass
700800,Multiple-walled insulating units of glass,66492,Multiple-walled insulating units of glass
700910,Rear-view mirrors for vehicles,66481,Rear-view mirrors for vehicles
700991,"Glass mirrors, unframed",66489,"Other glass mirrors, whether/not framed"
700992,"Glass mirrors, framed",66489,"Other glass mirrors, whether/not framed"
701010,Ampoules of glass conveyance or packing,66592,Glass ampoules
701090,Carboys/bottles/flasks etc for conveyance of gd,6651,"Containers, of glass, of a kind used for the conveyance/packing of goods; stoppers & closures, of glass"
701110,Glass envelopes (including bulbs/tubes) for ele,66493,"Glass envelopes (including bulbs & tubes), open, & glass parts thereof, without fittings, for electric lamps, cathode-ray tubes/the like"
701120,Glass envelopes (including bulbs/tubes) for cat,66493,"Glass envelopes (including bulbs & tubes), open, & glass parts thereof, without fittings, for electric lamps, cathode-ray tubes/the like"
701190,Glass envelopes (including bulbs/tubes) nes,66493,"Glass envelopes (including bulbs & tubes), open, & glass parts thereof, without fittings, for electric lamps, cathode-ray tubes/the like"
701200,Glass inners for vacuum flasks or for other vac,66599,Articles of glass other than headings 665.91 - 665.95
701310,"Glassware of a kind used for table kitchen, etc",66521,Glassware of glass-ceramics
701321,"Drinking glasses other than glass-ceramics, of",66522,Drinking glasses other than of glass-ceramics
701329,Drinking glasses other than glass-ceramics nes,66522,Drinking glasses other than of glass-ceramics
701331,Table/kitchenware (exc drinking gls) o/t gls-ce,66523,"Glassware of a kind used for table (other than drinking glasses)/kitchen purposes, other than of glass-ceramics"
701332,Table/kitchenware (exc drinking gls) o/t gls ce,66523,"Glassware of a kind used for table (other than drinking glasses)/kitchen purposes, other than of glass-ceramics"
701339,Table/kitchenware (exc drinking glasses) other,66523,"Glassware of a kind used for table (other than drinking glasses)/kitchen purposes, other than of glass-ceramics"
701391,Glassware nes of lead crystal (other than that,66529,"Other glassware, other than of glass-ceramics"
701399,Glassware nes (other than that of 70.10 or 70.1,66529,"Other glassware, other than of glass-ceramics"
701400,Signalling glsware&optical elements gls (o/t 70,66595,"Signalling glassware & optical elements of glass (other than those of heading 664.94), not optically worked."
701510,"Glasses for corrective spectacles, not opticall",66494,"Clock & watch-glasses & similar glasses, glass for non-corrective/corrective spectacles, curved, bent, hollowed/the like, not optically worked; hollow glass spheres & their segments, for the manufacture of such glasses"
701590,Clock or watch glasses etc curved/bent not opti,66494,"Clock & watch-glasses & similar glasses, glass for non-corrective/corrective spectacles, curved, bent, hollowed/the like, not optically worked; hollow glass spheres & their segments, for the manufacture of such glasses"
701610,Gls cubes&oth gls smallwares backed or not for,66594,"Glass cubes & other glass smallwares, whether/not on a backing, for mosaics/similar decorative purposes"
701690,"Paving blocks etc for building/const etc, leade",66496,"Paving blocks, slabs, bricks, squares, tiles & other articles of pressed/moulded glass, whether/not wired, of a kind used for building/construction purposes; leaded lights & the like; multicellular/foam glass in blocks, panels, plates, she"
701710,"Laboratory,hygienic or pharmaceutical glsware e",66591,"Laboratory, hygienic/pharmaceutical glassware, whether/not graduated/calibrated."
701720,Laboratory glassware etc of other glass linear,66591,"Laboratory, hygienic/pharmaceutical glassware, whether/not graduated/calibrated."
701790,"Laboratory, hygienic or pharmaceutical glasswar",66591,"Laboratory, hygienic/pharmaceutical glassware, whether/not graduated/calibrated."
701810,"Glass beads, imitation pearls, imitation precio",66593,"Glass beads, imitation pearls, imitation precious/semiprecious stones & similar glass smallwares, & articles thereof (other than imitation jewellery); glass eyes (other than prosthetic articles); ornaments & other fancy articles of lamp-worked gl"
701820,Glass microspheres not exceeding 1 mm in diamet,66593,"Glass beads, imitation pearls, imitation precious/semiprecious stones & similar glass smallwares, & articles thereof (other than imitation jewellery); glass eyes (other than prosthetic articles); ornaments & other fancy articles of lamp-worked gl"
701890,"Articles of glass etc exc jewellery, glass eyes",66593,"Glass beads, imitation pearls, imitation precious/semiprecious stones & similar glass smallwares, & articles thereof (other than imitation jewellery); glass eyes (other than prosthetic articles); ornaments & other fancy articles of lamp-worked gl"
701910,"Slivers, rovings, yarn and chopped strands of g",65195,"Slivers, rovings, yarn & chopped strands, of glass fibres"
701920,"Woven fabrics, including narrow fabrics of glas",6546,"Fabrics, woven, of glass fibres (including narrow fabrics)"
701931,Mats of glass fibres,66495,"Thin sheets (voiles), webs, mats, mattresses, boards & similar non-woven products of glass; glass fibres (including glass wool) & articles thereof, n.e.s."
701932,Thin sheets (voiles) of glass fibres,66495,"Thin sheets (voiles), webs, mats, mattresses, boards & similar non-woven products of glass; glass fibres (including glass wool) & articles thereof, n.e.s."
701939,"Webs, mattresses, boards and similar nonwoven p",66495,"Thin sheets (voiles), webs, mats, mattresses, boards & similar non-woven products of glass; glass fibres (including glass wool) & articles thereof, n.e.s."
701990,Glass fibres (including glass wool) and article,66495,"Thin sheets (voiles), webs, mats, mattresses, boards & similar non-woven products of glass; glass fibres (including glass wool) & articles thereof, n.e.s."
702000,Articles of glass nes,66599,Articles of glass other than headings 665.91 - 665.95
710110,Pearls natural whether or not worked or graded,66711,Natural pearls
710121,Pearls cultured unworked,66712,"Cultured pearls, unworked"
710122,Pearls cultured worked,66713,"Cultured pearls, worked"
710210,Diamonds unsorted whether or not worked,66721,"Diamonds, rough, unsorted"
710221,"Diamonds industrial unworked or simply sawn, cl",27711,"Industrial diamonds, unworked/simply sawn, cleaved/bruted"
710229,Diamonds industrial nes excluding mounted or se,27719,"Industrial diamonds, worked othw. than simply sawn, cleaved/bruted"
710231,Diamonds non-industrial unworked or simply sawn,66722,"Diamonds, sorted (other than industrial diamonds), unworked/simply sawn, cleaved/bruted"
710239,Diamonds non-industrial nes excluding mounted o,66729,"Diamonds (other than industrial diamonds), othw. worked, but not mounted/set"
710310,Prec or semi-prec stones (o/t diamonds) unwkd o,66731,"Precious stones (other than diamonds), unworked/simply sawn/roughly shaped"
710391,"Rubies, sapphires and emeralds further worked t",66739,"Precious stones (other than diamonds), worked other than simply sawn/roughly shaped"
710399,Precious or semi-precious stones nes further wk,66739,"Precious stones (other than diamonds), worked other than simply sawn/roughly shaped"
710410,Piezo-electric quartz whether or not worked or,66741,Piezoelectric quartz
710420,Syn or reconstr prec/semi-prec stones unwkd (si,66742,"Synthetic/reconstructed precious/semiprecious stones, other than piezoelectric quartz, unworked/simply sawn/roughly shaped"
710490,Syn or reconstr prec/semi-prec stones further w,66749,"Synthetic precious/semiprecious stones, n.e.s."
710510,Diamond dust or powder,27721,Dust & powder of natural/synthetic precious/semiprecious stones
710590,Natural or synthetic precious or semi-precious,27721,Dust & powder of natural/synthetic precious/semiprecious stones
710610,Silver powder,68114,"Silver (including silver plated with gold/platinum), in semi-manufactured/in powdered form."
710691,Silver in unwrought forms,68113,"Silver (including silver plated with gold/platinum), unwrought"
710692,Silver in oth semi-manufactured forms (silver p,68114,"Silver (including silver plated with gold/platinum), in semi-manufactured/in powdered form."
710700,"Base metals clad with silver, not further worke",68112,"Base metals clad with silver, semi-manufactured"
710811,Gold powder non-monetary,97101,"Gold (including gold plated with platinum), non-monetary, unwrought/in semi-manufactured forms,/in powder form"
710812,Gold in unwrought forms non-monetary,97101,"Gold (including gold plated with platinum), non-monetary, unwrought/in semi-manufactured forms,/in powder form"
710813,"Gold in oth semi-manufactured forms,non-monetar",97101,"Gold (including gold plated with platinum), non-monetary, unwrought/in semi-manufactured forms,/in powder form"
710900,"Base metals or silver, clad with gold, not furt",97102,"Base metals/silver, clad with gold, semi-manufactured"
711011,Platinum unwrought or in powder form,68123,"Platinum & platinum alloys, unwrought/in powder form"
711019,Platinum in other semi-manufactured forms,68125,"Platinum & other metals of the platinum group & alloys thereof, in semi-manufactured forms"
711021,Palladium unwrought or in powder form,68124,"Other metals of the platinum group & alloys thereof, unwrought/in powder form."
711029,Palladium in other semi-manufactured forms,68125,"Platinum & other metals of the platinum group & alloys thereof, in semi-manufactured forms"
711031,Rhodium unwrought or in powder form,68124,"Other metals of the platinum group & alloys thereof, unwrought/in powder form."
711039,Rhodium in other semi-manufactured forms,68125,"Platinum & other metals of the platinum group & alloys thereof, in semi-manufactured forms"
711041,"Iridium, osmium and ruthenium unwrought or in p",68124,"Other metals of the platinum group & alloys thereof, unwrought/in powder form."
711049,"Iridium, osmium and ruthenium in other semi-man",68125,"Platinum & other metals of the platinum group & alloys thereof, in semi-manufactured forms"
711100,"Base metals, silver or gold clad with platinum",68122,"Base metals, silver/gold, clad with platinum/other metals of the platinum group, not further worked than semi-manufactured."
711210,"Waste&scrap of gold,incl mtl clad w gold,excl s",97103,Waste & scrap of gold & ash containing precious metal/precious metal compounds (including metal clad with gold but excluding sweepings containing other precious metals)
711220,"Waste&scrap of platinum,incl mtl clad w plat ex",28921,"Waste & scrap of platinum, including metal clad with platinum but excluding sweepings containing other precious metals"
711290,Waste&scrap of precious metal or of metal clad,28929,"Waste & scrap of precious metal, n.e.s.,/of metal clad with such precious metal"
711311,Art. of jewellery and pts thereof of silver w/n,89731,"Articles of jewellery & parts thereof, of precious metal/of metal clad with precious metal (except watches & watch-cases)"
711319,Art. of jewellery and pts thereof of/o prec mtl,89731,"Articles of jewellery & parts thereof, of precious metal/of metal clad with precious metal (except watches & watch-cases)"
711320,Art. of jewellery and pts thereof of base mtl c,89731,"Articles of jewellery & parts thereof, of precious metal/of metal clad with precious metal (except watches & watch-cases)"
711411,Art. of gold or silversmiths&parts of silver w/,89732,"Articles of goldsmiths'/silversmiths' wares & parts thereof, of precious metal/of metal clad with precious metal (other than goods of heading 897.31)"
711419,Art. of gold or silversmiths&parts of prec mtl,89732,"Articles of goldsmiths'/silversmiths' wares & parts thereof, of precious metal/of metal clad with precious metal (other than goods of heading 897.31)"
711420,Articles of gold or silversmiths & parts of bas,89732,"Articles of goldsmiths'/silversmiths' wares & parts thereof, of precious metal/of metal clad with precious metal (other than goods of heading 897.31)"
711510,"Catalysts in the form of wire cloth or grill, o",89741,"Catalysts in the form of wire cloth/grill, of platinum/of other metals of the platinum group"
711590,Articles of precious metal or of metal clad wit,89749,"Articles of precious metal/of metal clad with precious metal, n.e.s."
711610,Articles of natural or cultured pearls,89733,"Articles of natural/cultured pearls/of precious/semiprecious stones (natural, synthetic/reconstructed)"
711620,"Art. of precious or semi-precious stones,natura",89733,"Articles of natural/cultured pearls/of precious/semiprecious stones (natural, synthetic/reconstructed)"
711711,Imitation jewellery cuff-links &studs of base m,89721,"Imitation jewellery of base metal, whether/not plated with precious metal"
711719,Imitation jewellery nes of base mtl whether or,89721,"Imitation jewellery of base metal, whether/not plated with precious metal"
711790,Imitation jewellery nes,89729,Imitation jewellery of other than non-precious materials
711810,Coin (other than gold coin) not being legal ten,9610,"Coin (other than gold coin), not being legal tender"
720110,"Pig iron,non-alloy,containing by wt.=<0.5% of p",67121,n/a pig-iron containing by weight 0.5%/less of phosphorus
720120,"Pig iron,non-alloy,containing by wt. >0.5% of p",67122,n/a pig-iron containing by weight > 0.5% of phosphorus
720130,"Pig iron, alloy in primary forms",67123,Alloy pig-iron & spiegeleisen
720140,Spiegeleisen in primary forms,67123,Alloy pig-iron & spiegeleisen
720211,"Ferro-manganese, containing by weight more than",67141,Ferromanganese containing by weight > 2% of carbon
720219,"Ferro-manganese, nes",67149,Other ferromanganese
720221,"Ferro-silicon, containing by weight more than 5",67151,Ferrosilicon
720229,"Ferro-silicon, nes",67151,Ferrosilicon
720230,Ferro-silico-manganese,67152,Ferrosilico-manganese
720241,Ferro-chromium containing by weight more than 4,67153,Ferrochromium
720249,"Ferro-chromium, nes",67153,Ferrochromium
720250,Ferro-silico-chromium,67154,Ferro-silico-chromium
720260,Ferro-nickel,67155,Ferronickel
720270,Ferro-molybdenum,67159,"Ferro-alloys, n.e.s."
720280,Ferro-tungsten and ferro-silico-tungsten,67159,"Ferro-alloys, n.e.s."
720291,Ferro-titanium and ferro-silico-titanium,67159,"Ferro-alloys, n.e.s."
720292,Ferro-vanadium,67159,"Ferro-alloys, n.e.s."
720293,Ferro-niobium,67159,"Ferro-alloys, n.e.s."
720299,"Ferro-alloys, nes",67159,"Ferro-alloys, n.e.s."
720310,Ferrous products obtained by direct reduction o,67133,"Ferrous products obtained by direct reduction of iron ore & other spongy ferrous products, in lumps, pellets/similar forms; iron having a minimum purity of 99.94%, in lumps, pellets/similar forms"
720390,"Spongy ferrous products, or iron having a minim",67133,"Ferrous products obtained by direct reduction of iron ore & other spongy ferrous products, in lumps, pellets/similar forms; iron having a minimum purity of 99.94%, in lumps, pellets/similar forms"
720410,"Waste and scrap, cast iron",2821,Waste & scrap of cast iron
720421,"Waste and scrap, stainless steel",28221,Waste & scrap of stainless steel
720429,"Waste and scrap, of alloy steel, other than sta",28229,Waste & scrap of alloy steel other than stainless steel
720430,"Waste and scrap, of tinned iron or steel",28231,Waste & scrap of tinned iron/steel
720441,"Ferrous waste and scrap,i or s,from the mechani",28232,"Turnings, shavings, chips, milling waste, sawdust, filings, trimmings & stampings, whether/not in bundles"
720449,"Ferrous waste and scrap, iron or steel, nes",28239,"Ferrous waste & scrap, n.e.s."
720450,"Remelting scrap ingots, of iron or steel",28233,Remelting scrap ingots of iron/steel
720510,Granules of pig iron or spiegeleisen,67131,"Granules of pig-iron, spiegeleisen, iron/steel"
720521,"Powders, alloy steel",67132,"Powders of pig-iron, spiegeleisen, iron/steel"
720529,"Powders, iron or steel, other than alloy",67132,"Powders of pig-iron, spiegeleisen, iron/steel"
720610,"Ingots, iron or non-alloy steel, of a purity of",67241,Ingots of iron (other than iron of heading 671.33)/non-alloy steel
720690,"Primary forms, iron or non-alloy steel, nes, of",67245,Other primary forms of iron (other than iron of heading 671.33)/non-alloy steel.
720711,"Semi-fin prod,i/nas,rect/sq cross-sect cntg by",67261,"Semi- finished products of iron/non-alloy steel, containing by weight < 0.25% of carbon, of rectangular (including square) cross-section, the width measuring < twice the thickness."
720712,"Semi-fin prod,iron or n-al steel,rect/ sq cross",67262,"Other semi- finished products of iron/non-alloy steel, containing by weight < 0.25% of carbon, of rectangular (other than square) cross-section"
720719,"Semi-fin prod, iron or non-alloy steel, cntg by",67269,"Semi-fin. products of iron/non-alloy steel< 0.25% of carbon, of other shapes"
720720,"Semi-fin prod, iron or non-alloy steel, w/ carb",6727,Semi-fin. products of iron/non-alloy steel> 0.25%/more of carbon
720811,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, >",67321,"Flat-rolled products of iron/non-alloy steel, of a width of  600mm/more, in coils, not clad, plated/coated, not further worked than hot-rolled"
720812,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, 4",67321,"Flat-rolled products of iron/non-alloy steel, of a width of  600mm/more, in coils, not clad, plated/coated, not further worked than hot-rolled"
720813,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, 3",67321,"Flat-rolled products of iron/non-alloy steel, of a width of  600mm/more, in coils, not clad, plated/coated, not further worked than hot-rolled"
720814,"Flat rolled prod, i/nas, in coil, hr, =>600mm w",67321,"Flat-rolled products of iron/non-alloy steel, of a width of  600mm/more, in coils, not clad, plated/coated, not further worked than hot-rolled"
720821,"Flat rolled prod, i/nas, in coil, hr, =>600mm w",67321,"Flat-rolled products of iron/non-alloy steel, of a width of  600mm/more, in coils, not clad, plated/coated, not further worked than hot-rolled"
720822,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, 4",67321,"Flat-rolled products of iron/non-alloy steel, of a width of  600mm/more, in coils, not clad, plated/coated, not further worked than hot-rolled"
720823,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, 3",67321,"Flat-rolled products of iron/non-alloy steel, of a width of  600mm/more, in coils, not clad, plated/coated, not further worked than hot-rolled"
720824,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, l",67321,"Flat-rolled products of iron/non-alloy steel, of a width of  600mm/more, in coils, not clad, plated/coated, not further worked than hot-rolled"
720831,"Flat rolled prod, i/nas,nic,hr,=>600mm width, =",67324,"Flat-rolled products of iron/non-alloy steel, not clad, plated/coated, not further worked than hot-rolled, of a width of 600 mm/more, not in coils"
720832,"Flat rolled prod, i/nas, nic, hr =>600mm wide,",67324,"Flat-rolled products of iron/non-alloy steel, not clad, plated/coated, not further worked than hot-rolled, of a width of 600 mm/more, not in coils"
720833,"Flat rlld prod, i/nas, nic, hr=>600mm w, 4.75mm",67324,"Flat-rolled products of iron/non-alloy steel, not clad, plated/coated, not further worked than hot-rolled, of a width of 600 mm/more, not in coils"
720834,"Flat rolled prod, i/nas,nic,hr=>600mm wide, 3mm",67324,"Flat-rolled products of iron/non-alloy steel, not clad, plated/coated, not further worked than hot-rolled, of a width of 600 mm/more, not in coils"
720835,"Flat rolled prod, i/nas,nic,hr=>600mm wide, les",67324,"Flat-rolled products of iron/non-alloy steel, not clad, plated/coated, not further worked than hot-rolled, of a width of 600 mm/more, not in coils"
720841,"Flat rolled prod, i/nas, nic, hr 600mm =<width",67324,"Flat-rolled products of iron/non-alloy steel, not clad, plated/coated, not further worked than hot-rolled, of a width of 600 mm/more, not in coils"
720842,"Flat rolled prod, i/nas, not in coil, hr =>600m",67324,"Flat-rolled products of iron/non-alloy steel, not clad, plated/coated, not further worked than hot-rolled, of a width of 600 mm/more, not in coils"
720843,"Flat rlld prod, i/nas, not in coil, hr=>600mm w",67324,"Flat-rolled products of iron/non-alloy steel, not clad, plated/coated, not further worked than hot-rolled, of a width of 600 mm/more, not in coils"
720844,"Flat rolled prod, i/nas, not in coil, hr =>600m",67324,"Flat-rolled products of iron/non-alloy steel, not clad, plated/coated, not further worked than hot-rolled, of a width of 600 mm/more, not in coils"
720845,"Flat rolled prod, i/nas, not in coil, hr =>600m",67324,"Flat-rolled products of iron/non-alloy steel, not clad, plated/coated, not further worked than hot-rolled, of a width of 600 mm/more, not in coils"
720890,"Flat rolled prod, i/nas, not further worked tha",67351,"Flat-rolled products of iron/non-alloy steel, not clad, plated or coated, n.e.s., of a width of 600 mm/more, hot-rolled"
