HS 2002 Product Code,HS 2002 Product Description,SITC Revision 4 Product Code,SITC Revision 4 Product Description
160300,"Extracts and juices of meat, fish or crustaceans, molluscs or other aquatic invertebrates.",0171,"Extracts & juices of meat, fish/crustaceans, molluscs/other aquatic invertebrates"
160411,Salmon,03711,"Salmon, prepared/preserved, whole/in pieces, but not minced"
160412,Herrings,03712,"Herrings, sardines, sardinella & brislings/sprats, whole/in pieces, but not minced, prepared/preserved"
160413,"Sardines, sardinella and brisling or sprats",03712,"Herrings, sardines, sardinella & brislings/sprats, whole/in pieces, but not minced, prepared/preserved"
160414,"Tunas, skipjack and bonito (Sarda spp.)",03713,"Tunas, skipjack & Atlantic bonito (Sarda spp.), whole/in pieces, but not minced, prepared/preserved"
160415,Mackerel,03714,"Mackerel, prepared/preserved, whole/in pieces, but not minced"
160416,Anchovies,03715,"Other fish, prepared/preserved, whole/in pieces, but not minced"
160419,Other,03715,"Other fish, prepared/preserved, whole/in pieces, but not minced"
160420,Other prepared or preserved fish,03716,"Other fish, prepared/preserved, n.e.s."
160430,Caviar and caviar substitutes,03717,Caviar & caviar substitutes prepared from fish eggs
160510,Crab,03721,"Crustaceans, prepared/preserved, n.e.s."
160520,Shrimps and prawns,03721,"Crustaceans, prepared/preserved, n.e.s."
160530,Lobster,03721,"Crustaceans, prepared/preserved, n.e.s."
160540,Other crustaceans,03721,"Crustaceans, prepared/preserved, n.e.s."
160590,Other,03722,"Molluscs & other aquatic invertebrates, prepared/preserved, n.e.s."
170111,Cane sugar,06111,"Cane sugar, raw, in solid form, not containing added flavouring/colouring matter"
170112,Beet sugar,06112,"Beet sugar, raw, in solid form, not containing added flavouring/colouring matter"
170191,Containing added flavouring or colouring matter,06121,"Other beet/cane sugar in solid form, containing added flavouring/containing added flavouring/colouring matter"
170199,Other,06129,"Other beet/cane sugar in solid form, other than flavoured/coloured matter"
170211,"Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter",06191,Lactose & lactose syrup
170219,Other,06191,Lactose & lactose syrup
170220,Maple sugar and maple syrup,06192,Maple sugar & maple syrup
170230,"Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose",06193,"Glucose (dextrose) & glucose syrup, not containing fructose/containing, in the dry state, < 20% by weight of fructose."
170240,"Glucose and glucose syrup, containing in the dry state at least  20 % but less than 50 % by weight of fructose, excluding invert sugar",06194,"Glucose & glucose syrup, containing in the dry state at least 20% but not > 50% by weight of fructose"
170250,Chemically pure fructose,06195,Pure fructose
170260,"Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose, excluding invert sugar",06196,"Other fructose & fructose syrup, containing in the dry state > 50% by weight of fructose"
170290,"Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50 % by weight of fructose",06199,"Other sugars (including invert sugar); sugar syrup, not containing added flavouring/colouring matter"
170310,Cane molasses,06151,Cane molasses
170390,Other,06159,"Beet sugar molasses & other molasses (e.g., corn molasses) resulting from the extraction/refining of sugar"
170410,"Chewing gum, whether or not sugarcoated",06221,"Chewing-gum, whether/not sugar-coated, not containing cocoa"
170490,Other,06229,"Other sugar confectionery, not containing cocoa"
180100,"Cocoa beans, whole or broken, raw or roasted.",0721,"Cocoa beans, whole/broken, raw/roasted"
180200,"Cocoa shells, husks, skins and other cocoa waste.",0725,"Cocoa shells, husks, skins & other cocoa waste"
180310,Not defatted,07231,"Cocoa paste, not defatted (liquor)"
180320,Wholly or partly defatted,07232,"Cocoa paste, wholly/partly defatted (cocoa cake)"
180400,"Cocoa butter, fat and oil.",0724,"Cocoa butter, fat/oil"
180500,"Cocoa powder, not containing added sugar or other sweetening matter.",0722,Cocoa powder not containing added sugar/other sweetening matter
180610,"Cocoa powder, containing added sugar or other sweetening matter",0731,Cocoa powder containing added sugar/other sweetening matter
180620,"Other preparations in blocks, slabs or bars weighing more than  2 kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings, of a content exceeding 2 kg",0732,"Other food preparations containing cocoa, in blocks, slabs/bars weighing > 2 kg/in liquid, paste, powder, granular/other bulk form in containers/immediate packings of a content exceeding 2 kg."
180631,Filled,0733,"Other food preparations containing cocoa, in blocks, slabs/bars, whether/not filled"
180632,Not filled,0733,"Other food preparations containing cocoa, in blocks, slabs/bars, whether/not filled"
180690,Other,0739,"Food preparations containing cocoa, n.e.s."
190110,"Preparations for infant use, put up for retail sale",09893,"Food preparations for infant use, put up for retail sale of flour, meal, starch/malt extract (not containing cocoa/containing cocoa in a proportion by weight of < 40% calculated on totally defatted basis, n.e.s.,/of goods of headings 022."
190120,Mixes and doughs for the preparation of bakers' wares of heading 19.05,0485,Mixes & doughs for the preparation of bakers' wares of subgroup 048.4
190190,Other,09894,"Malt extract; food preparations of flour, meal, starch/malt extract (not containing cocoa/containing cocoa in a proportion by weight of < 40% calculated on totally defatted basis, n.e.s.,/of goods of headings 022.11 û 022.32 & subgroup "
190211,Containing eggs,0483,"Macaroni, spaghetti & similar products (pasta), uncooked, not stuffed/othw. prepared"
190219,Other,0483,"Macaroni, spaghetti & similar products (pasta), uncooked, not stuffed/othw. prepared"
190220,"Stuffed pasta, whether or not cooked or otherwise prepared",09891,"Pasta, cooked/stuffed; couscous, whether/not prepared"
190230,Other pasta,09891,"Pasta, cooked/stuffed; couscous, whether/not prepared"
190240,Couscous,09891,"Pasta, cooked/stuffed; couscous, whether/not prepared"
190300,"Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, pearls, siftings or in similar forms.",05645,"Tapioca & substitutes therefor prepared from starch, in the form of flakes, grains, pearls, siftings/in similar forms"
190410,Prepared foods obtained by the swelling or roasting of cereals or cereal products,04811,Prepared foods obtained by the swelling/roasting of cereals/cereal products & from unroasted cereal flakes/from mixtures of unroasted & roasted cereal flakes/swelled cereals
190420,Prepared foods obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals,04811,Prepared foods obtained by the swelling/roasting of cereals/cereal products & from unroasted cereal flakes/from mixtures of unroasted & roasted cereal flakes/swelled cereals
190430,Bulgur wheat,04812,"Cereals other than maize (corn), in grain form, precooked/othw. prepared"
190490,Other,04812,"Cereals other than maize (corn), in grain form, precooked/othw. prepared"
190510,Crispbread,04841,"Crispbread, rusks, toasted bread & similar products"
190520,Gingerbread and the like,04842,"Sweet biscuits, waffles & wafers, gingerbread & the like"
190531,Sweet biscuits,04842,"Sweet biscuits, waffles & wafers, gingerbread & the like"
190532,Waffles and wafers,04842,"Sweet biscuits, waffles & wafers, gingerbread & the like"
190540,"Rusks, toasted bread and similar toasted products",04841,"Crispbread, rusks, toasted bread & similar products"
190590,Other,04849,"Bread & bread products, n.e.s."
200110,Cucumbers and gherkins,05671,"Vegetables, fruit, nuts & other edible parts of plants, prepared/preserved by vinegar/acetic acid"
200190,Other,05671,"Vegetables, fruit, nuts & other edible parts of plants, prepared/preserved by vinegar/acetic acid"
200210,"Tomatoes, whole or in pieces",05672,"Tomatoes prepared/preserved othw. than by vinegar/acetic acid, whole/in pieces."
200290,Other,05673,"Tomatoes, prepared/preserved othw. than by vinegar/acetic acid, n.e.s."
200310,Mushrooms of the genus Agaricus,05674,Mushrooms & truffles prepared/preserved othw. than by vinegar/acetic acid
200320,Truffles,05674,Mushrooms & truffles prepared/preserved othw. than by vinegar/acetic acid
200390,Other,05674,Mushrooms & truffles prepared/preserved othw. than by vinegar/acetic acid
200410,Potatoes,05661,"Potatoes prepared/preserved othw. than by vinegar/acetic acid, frozen"
200490,Other vegetables and mixtures of vegetables,05669,"Other vegetables & mixtures of vegetables prepared/preserved othw. than by vinegar/acetic acid, frozen"
200510,Homogenised vegetables,09812,Homogenized vegetables
200520,Potatoes,05676,"Potatoes prepared/preserved othw. than by vinegar/acetic acid, not frozen"
200540,Peas (Pisum sativum),05679,"Vegetables prepared/preserved othw. than by vinegar/acetic acid, other than headings 056.71- 056.77, not frozen"
200551,"Beans, shelled",05679,"Vegetables prepared/preserved othw. than by vinegar/acetic acid, other than headings 056.71- 056.77, not frozen"
200559,Other,05679,"Vegetables prepared/preserved othw. than by vinegar/acetic acid, other than headings 056.71- 056.77, not frozen"
200560,Asparagus,05679,"Vegetables prepared/preserved othw. than by vinegar/acetic acid, other than headings 056.71- 056.77, not frozen"
200570,Olives,05679,"Vegetables prepared/preserved othw. than by vinegar/acetic acid, other than headings 056.71- 056.77, not frozen"
200580,Sweet corn (Zea mays var. saccharata),05677,"Sweet corn prepared/preserved othw. than by vinegar/acetic acid, not frozen"
200590,Other vegetables and mixtures of vegetables,05679,"Vegetables prepared/preserved othw. than by vinegar/acetic acid, other than headings 056.71- 056.77, not frozen"
200600,"Vegetables, fruit, nuts, fruitpeel and other parts of plants, preserved by sugar (drained, glacé or crystallised).",0621,"Vegetables, fruit, nuts, fruit-peel & other parts of plants, preserved by sugar (drained, glace/crystallised)"
200710,Homogenised preparations,09813,"Cooked fruit preparations, homogenized"
200791,Citrus fruit,0581,"Jams, fruit jellies, marmalades, fruit/nut purTe & fruit/nut pastes, being cooked preparations, whether/not containing added sugar/other sweetening matter, not including homogenized preparations"
200799,Other,0581,"Jams, fruit jellies, marmalades, fruit/nut purTe & fruit/nut pastes, being cooked preparations, whether/not containing added sugar/other sweetening matter, not including homogenized preparations"
200811,Groundnuts,05892,"Nuts, groundnuts & other seeds, prepared/preserved, n.e.s."
200819,"Other, including mixtures",05892,"Nuts, groundnuts & other seeds, prepared/preserved, n.e.s."
200820,Pineapples,05893,"Pineapples, prepared/preserved"
200830,Citrus fruit,05894,"Citrus fruit, prepared/preserved"
200840,Pears,05896,"Fruits/edible parts of plants, prepared/preserved, n.e.s."
200850,Apricots,05895,"Apricots, cherries & peaches, prepared/preserved"
200860,Cherries,05895,"Apricots, cherries & peaches, prepared/preserved"
200870,"Peaches, including nectarines",05895,"Apricots, cherries & peaches, prepared/preserved"
200880,Strawberries,05896,"Fruits/edible parts of plants, prepared/preserved, n.e.s."
200891,Palm hearts,05896,"Fruits/edible parts of plants, prepared/preserved, n.e.s."
200892,Mixtures,05897,"Mixtures of fruits/other edible parts of plants, n.e.s., prepared/preserved"
200899,Other,05896,"Fruits/edible parts of plants, prepared/preserved, n.e.s."
200911,Frozen,0591,Orange juice
200912,"Not frozen, of a Brix value not exceeding 20",0591,Orange juice
200919,Other,0591,Orange juice
200921,Of a Brix value not exceeding 20,0592,Grapefruit juice
200929,Other,0592,Grapefruit juice
200931,Of a Brix value not exceeding 20,0593,Juice of any other single citrus fruit
200939,Other,0593,Juice of any other single citrus fruit
200941,Of a Brix value not exceeding 20,05991,Pineapple juice
200949,Other,05991,Pineapple juice
200950,Tomato juice,05992,Tomato juice
200961,Of a Brix value not exceeding 30,05993,Grape juice (including grape must)
200969,Other,05993,Grape juice (including grape must)
200971,Of a Brix value not exceeding 20,05994,Apple juice
200979,Other,05994,Apple juice
200980,Juice of any other single fruit or vegetable,05995,Juice of any other single fruit/vegetable
200990,Mixtures of juices,05996,Mixtures of fruit/vegetable juices
210111,"Extracts, essences and concentrates",07131,"Extracts, essences & concentrates of coffee, & preparations with a basis of these extracts, essences/concentrates/with a basis of coffee"
210112,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee",07131,"Extracts, essences & concentrates of coffee, & preparations with a basis of these extracts, essences/concentrates/with a basis of coffee"
210120,"Extracts, essences and concentrates, of tea or maté, and preparations with a basis of these extracts, essences or concentrates or with a basis of tea or maté",07432,"Extracts, essences & concentrates of tea/matT, & preparations with a basis of tea, matT,/their extracts, essences/concentrates."
210130,"Roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates thereof",07133,"Roasted chicory & other roasted coffee substitutes (not containing coffee) & extracts, essences & concentrates thereof"
210210,Active yeasts,0986,"Yeasts (active/inactive); other single-cell micro-organisms, dead (but not including vaccines of heading 541.63); prepared baking-powders"
210220,"Inactive yeasts; other singlecell microorganisms, dead",0986,"Yeasts (active/inactive); other single-cell micro-organisms, dead (but not including vaccines of heading 541.63); prepared baking-powders"
210230,Prepared baking powders,0986,"Yeasts (active/inactive); other single-cell micro-organisms, dead (but not including vaccines of heading 541.63); prepared baking-powders"
210310,Soya sauce,09841,Soya sauce
210320,Tomato ketchup and other tomato sauces,09842,Tomato ketchup & other tomato sauces
210330,Mustard flour and meal and prepared mustard,09843,Mustard flour & meal & prepared mustard
210390,Other,09849,Other sauces & preparations therefor; mixed condiments & mixed seasonings
210410,Soups and broths and preparations therefor,0985,Soups & broths & preparations therefor
210420,Homogenised composite food preparations,09814,Homogenized composite food preparations
210500,"Ice cream and other edible ice, whether or not containing cocoa.",02233,"Ice-cream & other edible ice, whether/not containing cocoa"
210610,Protein concentrates and textured protein substances,09899,Food preparations other than headings 098.91 - 098.94
210690,Other,09899,Food preparations other than headings 098.91 - 098.94
220110,Mineral waters and aerated waters,11101,"Waters, including natural/artificial mineral waters & aerated waters, not containing added sugar/other sweetening matter nor flavoured; ice & snow."
220190,Other,11101,"Waters, including natural/artificial mineral waters & aerated waters, not containing added sugar/other sweetening matter nor flavoured; ice & snow."
220210,"Waters, including mineral waters and aerated waters, containing added sugar or other sweetening matter or flavoured",11102,"Waters (including mineral waters & aerated waters) containing added sugar/other sweetening matter/flavoured, & other non-alcoholic beverages, n.e.s."
220290,Other,11102,"Waters (including mineral waters & aerated waters) containing added sugar/other sweetening matter/flavoured, & other non-alcoholic beverages, n.e.s."
220300,Beer made from malt.,1123,"Beer made from malt (including ale, stout & porter)"
220410,Sparkling wine,11215,Sparkling wine
220421,In containers holding 2 l or less,11217,Wine of fresh grapes (other than sparkling wine); grape must with fermentation prevented/arrested by the addition of alcohol
220429,Other,11217,Wine of fresh grapes (other than sparkling wine); grape must with fermentation prevented/arrested by the addition of alcohol
220430,Other grape must,11211,Grape must in fermentation/with fermentation arrested othw. than by the addition of alcohol.
220510,In containers holding 2 l or less,11213,Vermouth & other wines of fresh grapes flavoured with plants/aromatic substances.
220590,Other,11213,Vermouth & other wines of fresh grapes flavoured with plants/aromatic substances.
220600,"Other fermented beverages (for example, cider, perry, mead); mixtures of fermented beverages and mixtures of fermented beverages and nonalcoholic beverages, not elsewhere specified or included.",1122,"Fermented beverages, n.e.s. (e.g., cider, perry, mead); mixtures of fermented beverages & mixtures of fermented beverages & non-alcoholic beverages, n.e.s."
220710,Undenatured ethyl alcohol of an alcoholic strength by volume of 80 % vol or higher,51215,Undenatured ethyl alcohol of an alcoholic strength by volume of 80%/higher
220720,"Ethyl alcohol and other spirits, denatured, of any strength",51216,"Ethyl alcohol & other spirits, denatured, of any strength"
220820,Spirits obtained by distilling grape wine or grape marc,11242,Spirits obtained by distilling grape wine/grape marc
220830,Whiskies,11241,Whisky
220840,Rum and tafia,11244,Rum & tafia
220850,Gin and Geneva,11245,Gin & geneva
220860,Vodka,11249,"Spirits & distilled alcoholic beverages, n.e.s."
220870,Liqueurs and cordials,11249,"Spirits & distilled alcoholic beverages, n.e.s."
220890,Other,11249,"Spirits & distilled alcoholic beverages, n.e.s."
220900,Vinegar and substitutes for vinegar obtained from acetic acid.,09844,Vinegar & substitutes for vinegar obtained from acetic acid
230110,"Flours, meals and pellets, of meat or meat offal; greaves",08141,"Flours, meals & pellets, of meat/meat offal (including tankage), unfit for human consumption; greaves"
230120,"Flours, meals and pellets, of fish or of crustaceans, molluscs or other aquatic invertebrates",08142,"Flours, meals & pellets, of fish/of crustaceans, molluscs/other aquatic invertebrates, unfit for human consumption"
230210,Of maize (corn),08124,"Bran, sharps & other residues, of maize"
230220,Of rice,08129,"Bran, sharps & other residues, derived from the other cereals other than of maize (corn)/wheat"
230230,Of wheat,08126,"Bran, sharps & other residues, of wheat"
230240,Of other cereals,08129,"Bran, sharps & other residues, derived from the other cereals other than of maize (corn)/wheat"
230250,Of leguminous plants,08123,"Bran, sharps & other residues, of leguminous plants"
230310,Residues of starch manufacture and similar residues,08151,Residues of starch manufacture & similar residues
230320,"Beetpulp, bagasse and other waste of sugar manufacture",08152,"Beet pulp, bagasse & other waste of sugar manufacture"
230330,Brewing or distilling dregs and waste,08153,Brewing/distilling dregs & waste
230400,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil.",08131,Oilcake & other solid residues of oil from soya beans
230500,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of groundnut oil.",08132,Oilcake & other solid residues of oil from groundnuts
230610,Of cotton seeds,08133,Oilcake & other solid residues of oil from cotton seeds
230620,Of linseed,08134,Oilcake & other solid residues of oil from linseed
230630,Of sunflower seeds,08135,Oilcake & other solid residues of oil from sunflower seeds
230641,Of low erucic acid rape or colza seeds,08136,Oilcake & other solid residues of oil from colza seeds
230649,Other,08136,Oilcake & other solid residues of oil from colza seeds
230650,Of coconut or copra,08137,Oilcake & other solid residues of oil from coconut/copra
230660,Of palm nuts or kernels,08138,Oilcake & other solid residues of oil from palm nuts/kernel
230670,Of maize (corn) germ,08139,Oilcake & other solid residues of oil from other oil-seeds
230690,Other,08139,Oilcake & other solid residues of oil from other oil-seeds
230700,Wine lees; argol.,08194,Wine lees; argol
230800,"Vegetable materials and vegetable waste, vegetable residues and byproducts, whether or not in the form of pellets, of a kind used in animal feeding, not elsewhere specified or included.",08119,"Vegetable residues & by-products, vegetable materials & vegetable waste, whether/not in the form of pellets, of a kind used for animal food, n.e.s."
230910,"Dog or cat food, put up for retail sale",08195,"Dog/cat food, put up for retail sale"
230990,Other,08199,"Preparations of a kind used for animal food, n.e.s."
240110,"Tobacco, not stemmed/stripped",1211,"Tobacco, not stemmed/stripped"
240120,"Tobacco, partly or wholly stemmed/stripped",1212,"Tobacco, wholly/partly stemmed/stripped"
240130,Tobacco refuse,1213,Tobacco refuse
240210,"Cigars, cheroots and cigarillos, containing tobacco",1221,"Cigars, cheroots & cigarillos, containing tobacco"
240220,Cigarettes containing tobacco,1222,Cigarettes containing tobacco
240290,Other,12231,"Cigars, cheroots, cigarillos & cigarettes, of tobacco substitutes"
240310,"Smoking tobacco, whether or not containing tobacco substitutes  in any proportion",12232,"Smoking tobacco, whether/not containing tobacco substitutes in any proportion."
240391,Homogenised or reconstituted tobacco,12239,"Manufactured tobacco, extracts & essences, n.e.s."
240399,Other,12239,"Manufactured tobacco, extracts & essences, n.e.s."
250100,"Salt (including table salt and denatured salt) and pure sodium chloride, whether or not in aqueous solution or containing added anticaking or freeflowing agents; sea water.",2783,"Sodium chloride, pure, & common salt (including table salt & denatured salt), whether/not in aqueous solution/containing added anti-caking/free-flowing agents; sea water."
250200,Unroasted iron pyrites.,2742,"Iron pyrites, unroasted"
250300,"Sulphur of all kinds, other than sublimed sulphur, precipitated sulphur and colloidal sulphur.",2741,"Sulphur of all kinds, other than sublimed sulphur, precipitated sulphur & colloidal sulphur"
250410,In powder or in flakes,27822,"Graphite, natural"
250490,Other,27822,"Graphite, natural"
250510,Silica sands and quartz sands,27331,Silica sands & quartz sands
250590,Other,27339,Other sands
250610,Quartz,27851,"Quartz (other than natural sands); quartzite, whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (including square) shape."
250621,Crude or roughly trimmed,27851,"Quartz (other than natural sands); quartzite, whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (including square) shape."
250629,Other,27851,"Quartz (other than natural sands); quartzite, whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (including square) shape."
250700,"Kaolin and other kaolinic clays, whether or not calcined.",27826,"Kaolin & other kaolinic clays, whether/not calcined"
250810,Bentonite,27827,"Bentonite, whether/not calcined"
250820,Decolourising earths and fuller's earth,27829,"Other clays (not including expanded clays of subgroup 663.5); andalusite, kyranite & sillimanite, whether/not calcined; mullite; chamotte/dinas earths"
250830,Fireclay,27829,"Other clays (not including expanded clays of subgroup 663.5); andalusite, kyranite & sillimanite, whether/not calcined; mullite; chamotte/dinas earths"
250840,Other clays,27829,"Other clays (not including expanded clays of subgroup 663.5); andalusite, kyranite & sillimanite, whether/not calcined; mullite; chamotte/dinas earths"
250850,"Andalusite, kyanite and sillimanite",27829,"Other clays (not including expanded clays of subgroup 663.5); andalusite, kyranite & sillimanite, whether/not calcined; mullite; chamotte/dinas earths"
250860,Mullite,27829,"Other clays (not including expanded clays of subgroup 663.5); andalusite, kyranite & sillimanite, whether/not calcined; mullite; chamotte/dinas earths"
250870,Chamotte or dinas earths,27829,"Other clays (not including expanded clays of subgroup 663.5); andalusite, kyranite & sillimanite, whether/not calcined; mullite; chamotte/dinas earths"
250900,Chalk.,27891,Chalk
251010,Unground,27231,"Natural calcium phosphates & phosphatic chalk, unground"
251020,Ground,27232,"Natural calcium phosphates & phosphatic chalk, ground"
251110,Natural barium sulphate (barytes),27892,"Natural barium sulphate (barytes); natural barium carbonate (witherite), whether/not calcined (other than barium oxide of heading 522.65)"
251120,Natural barium carbonate (witherite),27892,"Natural barium sulphate (barytes); natural barium carbonate (witherite), whether/not calcined (other than barium oxide of heading 522.65)"
251200,"Siliceous fossil meals (for example, kieselguhr, tripolite and diatomite) and similar siliceous earths, whether or not calcined, of an apparent specific gravity of 1 or less.",27895,"Siliceous fossil meals (e.g., kieselguhr, tripolite & diatomite) & similar siliceous earths, whether/not calcined, of an apparent specific gravity of 1/less"
251311,"Crude or in irregular pieces, including crushed pumice (bimskies)",27723,Pumice stone
251319,Other,27723,Pumice stone
251320,"Emery, natural corundum, natural garnet and other natural abrasives",27722,"Pumice-stone; emery; & other natural abrasives, crude/irregular"
251400,"Slate, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.",27311,"Slate, whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (including square) shape"
251511,Crude or roughly trimmed,27312,"Marble, travertine, ecaussine & other calcareous monumental/building stone of an apparent specific gravity of 2.5/more, & alabaster, whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (including square) shape"
251512,"Merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",27312,"Marble, travertine, ecaussine & other calcareous monumental/building stone of an apparent specific gravity of 2.5/more, & alabaster, whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (including square) shape"
251520,Ecaussine and other calcareous monumental or building stone; alabaster,27312,"Marble, travertine, ecaussine & other calcareous monumental/building stone of an apparent specific gravity of 2.5/more, & alabaster, whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (including square) shape"
251611,Crude or roughly trimmed,27313,"Granite, porphyry, basalt, sandstone & other monumental/building stone, n.e.s., whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (including square) shape."
251612,"Merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",27313,"Granite, porphyry, basalt, sandstone & other monumental/building stone, n.e.s., whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (including square) shape."
251621,Crude or roughly trimmed,27313,"Granite, porphyry, basalt, sandstone & other monumental/building stone, n.e.s., whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (including square) shape."
251622,"Merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",27313,"Granite, porphyry, basalt, sandstone & other monumental/building stone, n.e.s., whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (including square) shape."
251690,Other monumental or building stone,27313,"Granite, porphyry, basalt, sandstone & other monumental/building stone, n.e.s., whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (including square) shape."
251710,"Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heattreated",2734,"Pebbles, gravel, broken/crushed stone, of a kind commonly used for concrete aggregates, for road metalling/for railway/other ballast, shingle & flint, whether/not heat-treated; macadam of slag, dross/similar industrial waste, whether or not incorporating"
251720,"- Macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in subheading 2517.10",2734,"Pebbles, gravel, broken/crushed stone, of a kind commonly used for concrete aggregates, for road metalling/for railway/other ballast, shingle & flint, whether/not heat-treated; macadam of slag, dross/similar industrial waste, whether or not incorporating"
251730,Tarred macadam,2734,"Pebbles, gravel, broken/crushed stone, of a kind commonly used for concrete aggregates, for road metalling/for railway/other ballast, shingle & flint, whether/not heat-treated; macadam of slag, dross/similar industrial waste, whether or not incorporating"
251741,Of marble,2734,"Pebbles, gravel, broken/crushed stone, of a kind commonly used for concrete aggregates, for road metalling/for railway/other ballast, shingle & flint, whether/not heat-treated; macadam of slag, dross/similar industrial waste, whether or not incorporating"
251749,Other,2734,"Pebbles, gravel, broken/crushed stone, of a kind commonly used for concrete aggregates, for road metalling/for railway/other ballast, shingle & flint, whether/not heat-treated; macadam of slag, dross/similar industrial waste, whether or not incorporating"
251810,"Dolomite, not calcined or sintered",27823,"Dolomite, whether/not calcined; dolomite roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (including square) shape; agglomerated dolomite (including tarred dolomite)"
251820,Calcined or sintered dolomite,27823,"Dolomite, whether/not calcined; dolomite roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (including square) shape; agglomerated dolomite (including tarred dolomite)"
251830,Dolomite ramming mix,27823,"Dolomite, whether/not calcined; dolomite roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (including square) shape; agglomerated dolomite (including tarred dolomite)"
251910,Natural magnesium carbonate (magnesite),27824,Natural magnesium carbonate (magnesite)
251990,Other,27825,"Fused magnesia; dead-burned (sintered) magnesia; other magnesium oxide, whether/not pure."
252010,Gypsum; anhydrite,27323,Gypsum; anhydrite
252020,Plasters,27324,"Plasters (consisting of calcined gypsum/calcium sulphate), whether/not coloured, with/without small quantities of accelerators/retarders (including plasters specially prepared for use in dentistry)"
252100,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement.",27322,Limestone flux; limestone & other calcareous stone of a kind used for the manufacture of lime/cement
252210,Quicklime,66111,Quicklime
252220,Slaked lime,66112,Slaked lime
252230,Hydraulic lime,66113,Hydraulic lime
252310,Cement clinkers,66121,Cement clinkers
252321,"White cement, whether or not artificially coloured",66122,Portland cement
252329,Other,66122,Portland cement
252330,Aluminous cement,66123,Aluminous cement
252390,Other hydraulic cements,66129,Other hydraulic cements
252400,Asbestos.,2784,Asbestos
252510,Crude mica and mica rifted into sheets or splittings,27852,Mica (including splittings); mica waste
252520,Mica powder,27852,Mica (including splittings); mica waste
252530,Mica waste,27852,Mica (including splittings); mica waste
252610,"Not crushed, not powdered",27893,"Steatite, natural, whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (including square) shape; talc"
252620,Crushed or powdered,27893,"Steatite, natural, whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (including square) shape; talc"
252810,Natural sodium borates and concentrates thereof (whether or not calcined),27894,"Natural borates & concentrates thereof, whether/not calcined, but not including borates separated from natural brine; natural boric acid containing not > 85% of H3BO3 calculated on the dry weight"
252890,Other,27894,"Natural borates & concentrates thereof, whether/not calcined, but not including borates separated from natural brine; natural boric acid containing not > 85% of H3BO3 calculated on the dry weight"
252910,Felspar,27853,Feldspar; leucite; nepheline & nepheline syenite
252921,Containing by weight 97 % or less of calcium fluoride,27854,Fluorspar
252922,Containing by weight more than 97 % of calcium fluoride,27854,Fluorspar
252930,Leucite; nepheline and nepheline syenite,27853,Feldspar; leucite; nepheline & nepheline syenite
253010,"Vermiculite, perlite and chlorites, unexpanded",27898,"Vermiculite, perlite & chlorites, unexpanded"
253020,"Kieserite, epsomite (natural magnesium sulphates)",27899,"Mineral substances, n.e.s."
253090,Other,27899,"Mineral substances, n.e.s."
