HS 1988/92 Product Code,HS 1988/92 Product Description,SITC Revision 1 Product Code,SITC Revision 1 Product Description
620212,"Woman's or girls' overcoats, etc, of cotton",84112,"Womens, girls & infts outer garmts, not knitted"
620213,"Woman's or girls' overcoats, etc, of man-made f",84112,"Womens, girls & infts outer garmts, not knitted"
620219,"Woman's or girls' overcoats, etc, of other text",84112,"Womens, girls & infts outer garmts, not knitted"
620291,"Woman's or girls' anoraks, wind-cheaters, etc,",84112,"Womens, girls & infts outer garmts, not knitted"
620292,"Woman's or girls' anoraks, wind-cheaters, etc,",84112,"Womens, girls & infts outer garmts, not knitted"
620293,"Woman's or girls' anoraks, wind-cheaters, etc,",84112,"Womens, girls & infts outer garmts, not knitted"
620299,"Woman's or girls' anoraks, wind-cheaters, etc,",84112,"Womens, girls & infts outer garmts, not knitted"
620311,Men's or boys' suits of wool or fine animal hai,84111,"Mens and boys outer garments, not knitted"
620312,Men's or boys' suits of synthetic fibres,84111,"Mens and boys outer garments, not knitted"
620319,"Men's or boys' suits of other textiles, nes",84111,"Mens and boys outer garments, not knitted"
620321,Men's or boys' ensembles of wool or fine animal,84111,"Mens and boys outer garments, not knitted"
620322,Men's or boys' ensembles of cotton,84111,"Mens and boys outer garments, not knitted"
620323,Men's or boys' ensembles of synthetic fibres,84111,"Mens and boys outer garments, not knitted"
620329,"Men's or boys' ensembles of other textiles, nes",84111,"Mens and boys outer garments, not knitted"
620331,Men's or boys' jackets and blazers of wool or f,84111,"Mens and boys outer garments, not knitted"
620332,Men's or boys' jackets and blazers of cotton,84111,"Mens and boys outer garments, not knitted"
620333,Men's or boys' jackets and blazers of synthetic,84111,"Mens and boys outer garments, not knitted"
620339,Men's or boys' jackets and blazers of other tex,84111,"Mens and boys outer garments, not knitted"
620341,"Men's or boys' trousers, breeches, etc, of wool",84111,"Mens and boys outer garments, not knitted"
620342,"Men's or boys' trousers, breeches, etc, of cott",84111,"Mens and boys outer garments, not knitted"
620343,"Men's or boys' trousers, breeches of synthetic",84111,"Mens and boys outer garments, not knitted"
620349,"Men's or boys' trousers, breeches of other text",84111,"Mens and boys outer garments, not knitted"
620411,Women's or girls' suits of wool or fine animal,84112,"Womens, girls & infts outer garmts, not knitted"
620412,Women's or girls' suits of cotton,84112,"Womens, girls & infts outer garmts, not knitted"
620413,Women's or girls' suits of synthetic fibres,84112,"Womens, girls & infts outer garmts, not knitted"
620419,"Women's or girls' suits of other textiles, nes",84112,"Womens, girls & infts outer garmts, not knitted"
620421,Women's or girls' ensembles of wool or fine ani,84112,"Womens, girls & infts outer garmts, not knitted"
620422,Women's or girls' ensembles of cotton,84112,"Womens, girls & infts outer garmts, not knitted"
620423,Women's or girls' ensembles of synthetic fibres,84112,"Womens, girls & infts outer garmts, not knitted"
620429,"Women's or girls' ensembles of other textiles,",84112,"Womens, girls & infts outer garmts, not knitted"
620431,Women's or girls' jackets and blazers of wool o,84112,"Womens, girls & infts outer garmts, not knitted"
620432,Women's or girls' jackets and blazers of cotton,84112,"Womens, girls & infts outer garmts, not knitted"
620433,Women's or girls' jackets and blazers of synthe,84112,"Womens, girls & infts outer garmts, not knitted"
620439,Women's or girls' jackets and blazers of other,84112,"Womens, girls & infts outer garmts, not knitted"
620441,Dresses of wool or fine animal hair,84112,"Womens, girls & infts outer garmts, not knitted"
620442,Dresses of cotton,84112,"Womens, girls & infts outer garmts, not knitted"
620443,Dresses of synthetic fibres,84112,"Womens, girls & infts outer garmts, not knitted"
620444,Dresses of artificial fibres,84112,"Womens, girls & infts outer garmts, not knitted"
620449,"Dresses of other textiles, nes",84112,"Womens, girls & infts outer garmts, not knitted"
620451,Skirts and divided skirts of wool or fine anima,84112,"Womens, girls & infts outer garmts, not knitted"
620452,Skirts and divided skirts of cotton,84112,"Womens, girls & infts outer garmts, not knitted"
620453,Skirts and divided skirts of synthetic fibres,84112,"Womens, girls & infts outer garmts, not knitted"
620459,"Skirts and divided skirts of other textiles, ne",84112,"Womens, girls & infts outer garmts, not knitted"
620461,"Women's or girls' trousers, breeches, etc, of w",84112,"Womens, girls & infts outer garmts, not knitted"
620462,"Women's or girls' trousers, breeches, etc, of c",84112,"Womens, girls & infts outer garmts, not knitted"
620463,"Women's or girls' trousers, breeches, etc, of s",84112,"Womens, girls & infts outer garmts, not knitted"
620469,"Women's or girls' trousers, breeches, etc, of o",84112,"Womens, girls & infts outer garmts, not knitted"
620510,Men's or boys' shirts of wool or fine animal ha,84113,"Men’s/boy’s under garments, not knitted/crochet."
620520,Men's or boys' shirts of cotton,84113,"Men’s/boy’s under garments, not knitted/crochet."
620530,Men's or boys' shirts of man-made fibres,84113,"Men’s/boy’s under garments, not knitted/crochet."
620590,"Men's or boys' shirts of other textiles, nes",84113,"Men’s/boy’s under garments, not knitted/crochet."
620610,"Women's or girls' blouses, shirts, etc, of silk",84112,"Womens, girls & infts outer garmts, not knitted"
620620,"Women's or girls' blouses, shirts, etc, of wool",84112,"Womens, girls & infts outer garmts, not knitted"
620630,"Women's or girls' blouses, shirts, etc, of cott",84112,"Womens, girls & infts outer garmts, not knitted"
620640,"Women's or girls' blouses, shirts, etc, of man-",84112,"Womens, girls & infts outer garmts, not knitted"
620690,"Women's or girls' blouses, shirts, etc, of othe",84112,"Womens, girls & infts outer garmts, not knitted"
620711,Men's or boys' underpants and briefs of cotton,84113,"Men’s/boy’s under garments, not knitted/crochet."
620719,Men's or boys' underpants and briefs of textile,84113,"Men’s/boy’s under garments, not knitted/crochet."
620721,Men's or boys' nightshirts and pyjamas of cotto,84113,"Men’s/boy’s under garments, not knitted/crochet."
620722,Men's or boys' nightshirts and pyjamas of man-m,84113,"Men’s/boy’s under garments, not knitted/crochet."
620729,Men's or boys' nightshirts and pyjamas of texti,84113,"Men’s/boy’s under garments, not knitted/crochet."
620791,"Men's or boys' singlets... dressing gowns, etc,",84113,"Men’s/boy’s under garments, not knitted/crochet."
620792,"Men's or boys' singlets... dressing gowns, etc,",84113,"Men’s/boy’s under garments, not knitted/crochet."
620799,"Men's or boys' singlets... dressing gowns, etc,",84113,"Men’s/boy’s under garments, not knitted/crochet."
620811,Slips and petticoats of man-made fibres,84114,"Women’s/inf. under garments, not knitted/crochet."
620819,"Slips and petticoats of other textiles, nes",84114,"Women’s/inf. under garments, not knitted/crochet."
620821,Women's or girls' nightdresses and pyjamas of c,84114,"Women’s/inf. under garments, not knitted/crochet."
620822,Women's or girls' nightdresses and pyjamas of m,84114,"Women’s/inf. under garments, not knitted/crochet."
620829,Women's or girls' nightdresses and pyjamas of t,84114,"Women’s/inf. under garments, not knitted/crochet."
620891,"Women's or girls' dressing gowns, panties, etc,",84112,"Womens, girls & infts outer garmts, not knitted"
620892,"Women's or girls' dressing gowns, panties, etc,",84112,"Womens, girls & infts outer garmts, not knitted"
620899,"Women's or girls' dressing gowns, panties, etc,",84112,"Womens, girls & infts outer garmts, not knitted"
620910,Bables' garments and clothing accessories of wo,84112,"Womens, girls & infts outer garmts, not knitted"
620920,Bables' garments and clothing accessories of co,84112,"Womens, girls & infts outer garmts, not knitted"
620930,Bables' garments and clothing accessories of sy,84112,"Womens, girls & infts outer garmts, not knitted"
620990,Bables' garments and clothing accessories of ot,84112,"Womens, girls & infts outer garmts, not knitted"
621010,"Garments, made up of fabrics of 56.02 or 56.03",84112,"Womens, girls & infts outer garmts, not knitted"
621020,"Garments of 6201.11 to 19, made up of fabrics o",84111,"Mens and boys outer garments, not knitted"
621030,"Garments of 6202.11 to 19, made up of fabrics o",84112,"Womens, girls & infts outer garmts, not knitted"
621040,Men's or boys' garments made up of fabrics of 5,84111,"Mens and boys outer garments, not knitted"
621050,Women's or girls' garments made up of fabrics o,84112,"Womens, girls & infts outer garmts, not knitted"
621111,Men's or boys' swimwear,84111,"Mens and boys outer garments, not knitted"
621112,Women's or girls' swimwear,84112,"Womens, girls & infts outer garmts, not knitted"
621120,Ski suits,84112,"Womens, girls & infts outer garmts, not knitted"
621131,Men's or boys' garments of wool or fine animal,84111,"Mens and boys outer garments, not knitted"
621132,"Men's or boys' garments of cotton, nes",84111,"Mens and boys outer garments, not knitted"
621133,"Men's or boys' garments of man-made fibres, nes",84111,"Mens and boys outer garments, not knitted"
621139,"Men's or boys' garments of other textiles, nes",84111,"Mens and boys outer garments, not knitted"
621141,Women's or girls' garments of wool or fine anim,84112,"Womens, girls & infts outer garmts, not knitted"
621142,"Women's or girls' garments of cotton, nes",84112,"Womens, girls & infts outer garmts, not knitted"
621143,"Women's or girls' garments of man-made fibres,",84112,"Womens, girls & infts outer garmts, not knitted"
621149,"Women's or girls' garments of other textiles, n",84112,"Womens, girls & infts outer garmts, not knitted"
621210,Brassieres,84125,"Corsets, suspenders, gartes & similar articles"
621220,Girdles and panty-girdles,84125,"Corsets, suspenders, gartes & similar articles"
621230,Corselettes,84125,"Corsets, suspenders, gartes & similar articles"
621290,"Corsets, braces, garters, suspenders and simila",84125,"Corsets, suspenders, gartes & similar articles"
621310,Handkerchiefs of silk or silk waste,84121,Handkerchiefs
621320,Handkerchiefs of cotton,84121,Handkerchiefs
621390,"Handkerchiefs of other textiles, nes",84121,Handkerchiefs
621410,"Shawls, scarves, mufflers, mantillas, veils, et",84122,"Shawls, scarves, etc. Not knitted or crocheted"
621420,"Shawls, scarves, mufflers, mantillas, veils, et",84122,"Shawls, scarves, etc. Not knitted or crocheted"
621430,"Shawls, scarves, mufflers, mantillas, veils, et",84122,"Shawls, scarves, etc. Not knitted or crocheted"
621440,"Shawls, scarves, mufflers, mantillas, veils, et",84122,"Shawls, scarves, etc. Not knitted or crocheted"
621490,"Shawls, scarves, mufflers, mantillas, veils, et",84122,"Shawls, scarves, etc. Not knitted or crocheted"
621510,"Ties, bow ties and cravats of silk or silk wast",84123,"Ties, bow ties and cravats"
621520,"Ties, bow ties and cravats of man-made fibres",84123,"Ties, bow ties and cravats"
621590,"Ties, bow ties and cravats of other textiles, n",84123,"Ties, bow ties and cravats"
621600,"Gloves, mittens and mitts",84126,"Gloves, mittens, stockings & socks, not knitted"
621710,"Clothing accessories, nes",84113,"Men’s/boy’s under garments, not knitted/crochet."
621790,"Parts of garments or clothing accessories, nes",84113,"Men’s/boy’s under garments, not knitted/crochet."
630110,Electric blankets,6566,"Blankets, travelling rugs and coverlets"
630120,Blankets (excl. electric blankets) and travelli,6566,"Blankets, travelling rugs and coverlets"
630130,Blankets (excl. electric blankets) and travelli,6566,"Blankets, travelling rugs and coverlets"
630140,"Blankets (excl. electric blankets), etc, of syn",6566,"Blankets, travelling rugs and coverlets"
630190,"Other blankets and travelling rugs, nes",6566,"Blankets, travelling rugs and coverlets"
630210,"Bed linen, knitted or crocheted",84144,"Outer garments knitted, not elast. Nor rubberd"
630221,Printed bed-linen of cotton (excl. knitted or c,65691,Linens and other furnishing art. Of textile
630222,Printed bed-linen of man-made fibres (excl. kni,65691,Linens and other furnishing art. Of textile
630229,Printed bed-linen of other textiles (excl. knit,65691,Linens and other furnishing art. Of textile
630231,"Bed linen of cotton (excl. printed, knitted or",65691,Linens and other furnishing art. Of textile
630232,"Bed linen of man-made fibres (excl. printed, kn",65691,Linens and other furnishing art. Of textile
630239,"Bad linen of other textiles (excl. printed, kni",65691,Linens and other furnishing art. Of textile
630240,"Table linen, knitted or crocheted",84144,"Outer garments knitted, not elast. Nor rubberd"
630251,Table linen of cotton (excl. knitted or crochet,65691,Linens and other furnishing art. Of textile
630252,Table linen of flax (excl. knitted or crocheted,65691,Linens and other furnishing art. Of textile
630253,Table linen of man-made fibres (excl. knitted o,65691,Linens and other furnishing art. Of textile
630259,"Table linen of other textiles, nes (excl. knitt",65691,Linens and other furnishing art. Of textile
630260,"Toilet linen and kitchen linen, of terry fabric",65691,Linens and other furnishing art. Of textile
630291,"Toilet linen and kitchen linen of cotton, nes",65691,Linens and other furnishing art. Of textile
630292,"Toilet linen and kitchen linen of flax, nes",65691,Linens and other furnishing art. Of textile
630293,Toilet linen and kitchen linen of man-made fibr,65691,Linens and other furnishing art. Of textile
630299,Toilet linen and kitchen linen of other textile,65691,Linens and other furnishing art. Of textile
630311,Curtains and interior blinds; valances of cotto,65691,Linens and other furnishing art. Of textile
630312,"Curtains, etc; valances of synthetic fibres, kn",65691,Linens and other furnishing art. Of textile
630319,"Curtains, etc; valances of textile materials, k",65691,Linens and other furnishing art. Of textile
630391,Curtains and interior blinds; curtain or bed va,65691,Linens and other furnishing art. Of textile
630392,Curtains and interior blinds; curtain/bed valan,65691,Linens and other furnishing art. Of textile
630399,Curtains and interior blinds; curtain/bed valan,65691,Linens and other furnishing art. Of textile
630411,Knitted or crocheted bedspreads,65691,Linens and other furnishing art. Of textile
630419,Bedspreads (excl. knitted or crocheted),65691,Linens and other furnishing art. Of textile
630491,"Knitted or crocheted furnishing articles, nes",84144,"Outer garments knitted, not elast. Nor rubberd"
630492,"Furnishing articles, nes, of cotton (excl. knit",84144,"Outer garments knitted, not elast. Nor rubberd"
630493,Furnishing articles of synthetic fibres (excl.,84144,"Outer garments knitted, not elast. Nor rubberd"
630499,Furnishing articles of other textiles (excl. kn,84144,"Outer garments knitted, not elast. Nor rubberd"
630510,"Sacks and bags, used for packing goods, of jute",6561,Bags and sacks of textile materials
630520,"Sacks and bags, used for packing goods, of cott",6561,Bags and sacks of textile materials
630531,"Sacks and bags, used for packing goods, of poly",6561,Bags and sacks of textile materials
630539,"Sacks and bags, used for packing goods, of man-",6561,Bags and sacks of textile materials
630590,"Sacks and bags, used for packing goods, of othe",6561,Bags and sacks of textile materials
630611,"Tarpaulins, awnings and sunblinds, of cotton",6562,"Tarpaulins, tents, awnings, sails, etc."
630612,"Tarpaulins, awnings and sunblinds, of synthetic",6562,"Tarpaulins, tents, awnings, sails, etc."
630619,"Tarpaulins, awnings and sunblinds, of other tex",6562,"Tarpaulins, tents, awnings, sails, etc."
630621,Tents of cotton,6562,"Tarpaulins, tents, awnings, sails, etc."
630622,Tents of synthetic fibres,6562,"Tarpaulins, tents, awnings, sails, etc."
630629,"Tents of other textiles, nes",6562,"Tarpaulins, tents, awnings, sails, etc."
630631,Sails of synthetic fibres,6562,"Tarpaulins, tents, awnings, sails, etc."
630639,Sails of other textiles (excl. synthetic fibres,6562,"Tarpaulins, tents, awnings, sails, etc."
630641,"Pneumatic mattresses, of cotton",6562,"Tarpaulins, tents, awnings, sails, etc."
630649,"Pneumatic mattresses, of other textiles (excl.",6562,"Tarpaulins, tents, awnings, sails, etc."
630691,"Camping goods, of cotton (excl. tents)",6562,"Tarpaulins, tents, awnings, sails, etc."
630699,Camping goods of other textiles (excl. cotton a,6562,"Tarpaulins, tents, awnings, sails, etc."
630710,"Floor-cloths, dish-cloths, dusters and similar",84144,"Outer garments knitted, not elast. Nor rubberd"
630720,Life-jackets and life-belts,65692,"Other made up textile articles, n.e.s."
630790,"Made up articles (incl. dress patterns), nes",65692,"Other made up textile articles, n.e.s."
630800,"Sets of woven fabric and yarn, for making up in",65362,"Fabrics, woven, of discontinuous regenr. Fibres"
630900,Worn clothing and other worn articles,26701,Old clothing & other textile waste imported
631010,"Used or new rags, worn out scrap twine, cordage",26702,"Used or new rags, scrap cordage or worm out art."
631090,"Used or new rags, worn out scrap twine, cordage",26702,"Used or new rags, scrap cordage or worm out art."
640110,Waterproof footwear incorporating a protective,85101,Footwear soles & uppers of rubber or plast.mat
640191,Waterproof footwear covering the knee...,85101,Footwear soles & uppers of rubber or plast.mat
640192,Waterproof footwear covering the ankle but not,85101,Footwear soles & uppers of rubber or plast.mat
640199,Waterproof footwear (not covering the ankle),85101,Footwear soles & uppers of rubber or plast.mat
640211,Ski-boots and cross-country ski footwear of rub,85101,Footwear soles & uppers of rubber or plast.mat
640219,"Sport footwear, nes, of rubber or plastics",85101,Footwear soles & uppers of rubber or plast.mat
640220,"Footwear with thongs plugged into soles, of rub",85101,Footwear soles & uppers of rubber or plast.mat
640230,"Footwear, with metal toe-cap, of rubber or plas",85101,Footwear soles & uppers of rubber or plast.mat
640291,"Footwear, nes, covering the ankle of rubber or",85101,Footwear soles & uppers of rubber or plast.mat
640299,"Footwear, nes, not covering the ankle, of rubbe",85101,Footwear soles & uppers of rubber or plast.mat
640311,"Ski-boots, etc, with rubber, plastics, leather.",85102,Footwear with soles of leather/rubber/plastic
640319,"Sports footwear, with rubber, plastics, leather",85102,Footwear with soles of leather/rubber/plastic
640320,"Sandles, with leather soles and straps (over in",85102,Footwear with soles of leather/rubber/plastic
640330,"Footwear with a wood base, no inner soles or ca",85102,Footwear with soles of leather/rubber/plastic
640340,"Footwear, with a metal toe-cap, leather uppers",85102,Footwear with soles of leather/rubber/plastic
640351,"Footwear with leather soles and uppers, coverin",85102,Footwear with soles of leather/rubber/plastic
640359,"Footwear with leather soles and uppers, not cov",85102,Footwear with soles of leather/rubber/plastic
640391,Footwear with rubber... soles and leather upper,85102,Footwear with soles of leather/rubber/plastic
640399,"Footwear with rubber... soles, leather uppers,",85102,Footwear with soles of leather/rubber/plastic
640411,"Sports footwear,with rubber or plastic soles an",85102,Footwear with soles of leather/rubber/plastic
640419,"Other footwear,with rubber or plastic soles and",85102,Footwear with soles of leather/rubber/plastic
640420,Footwear with leather or composition leather so,85102,Footwear with soles of leather/rubber/plastic
640510,"Footwear, nes, with leather or composition leat",85103,Footwear with soles of wood or cork
640520,"Footwear, nes, with textile uppers",85104,Footwear with soles of other materials
640590,"Footwear, nes",85102,Footwear with soles of leather/rubber/plastic
640610,Uppers and parts thereof (excl. stiffeners),6123,"Uppers, legs & other prepared parts of footwear"
640620,Outer soles and heels of rubber or plastics,6123,"Uppers, legs & other prepared parts of footwear"
640691,"Wooden parts of footwear (excl. uppers, outer s",6123,"Uppers, legs & other prepared parts of footwear"
640699,"Non-wood parts of footwear (excl. uppers, outer",6123,"Uppers, legs & other prepared parts of footwear"
650100,"Hat-forms, hat bodies and hoods of felt; platea",65571,Hat bodies of wool felt and fur felt
650200,"Hat-shapes, plaited or made by assembling strip",65572,Other hat bodies
650300,"Felt hats and other felt headgear, made from th",84151,Headgear of felt
650400,"Hats and other headgear, plaited or assembled b",84152,"Headgear, plaited"
650510,Hair-nets of any material,84153,"Headgear, knitted/crocheted of textile, no felt"
650590,"Hats and other headgear, knitted or crocheted,",84153,"Headgear, knitted/crocheted of textile, no felt"
650610,Safety headgear,84159,Other head gear
650691,"Hats and other headgear, of rubber or plastics",84159,Other head gear
650692,"Hats and other headgear, of furskin",84159,Other head gear
650699,"Hats and other headgear, nes",84159,Other head gear
650700,"Head-bands, linings, covers, hat foundations, e",84154,"Head bands, linings, etc."
660110,Garden or similar umbrellas,89941,Umbrellas and sunshades
660191,"Umbrellas and sun umbrellas, having a telescopi",89941,Umbrellas and sunshades
660199,"Umbrellas and sun umbrellas, nes",89941,Umbrellas and sunshades
660200,"Walking-sticks, seat-sticks, whips, riding-crop",89942,"Walking sticks, canes, riding crops, etc."
660310,Handles and knobs of articles of 66.01 or 66.02,89943,Parts of art. falling within 89941 and 89942
660320,"Umbrella frames, including frames mounted on sh",89943,Parts of art. falling within 89941 and 89942
660390,"Parts, trimmings and accessories of articles of",89943,Parts of art. falling within 89941 and 89942
670100,"Prepared skins of birds with feathers or down,",89992,Prepared feathers & down and articles thereof
670210,"Artificial flowers, foliage and fruit and artic",89993,"Artificial flowers, etc."
670290,"Artificial flowers, foliage, etc and articles t",89993,"Artificial flowers, etc."
670300,"Human hair, dressed, etc; animal hair and synth",89994,"Human hair, dressed or otherwise worked, etc."
670411,Complete wigs of synthetic textile materials,89995,"Wigs, false beards, switches, etc."
670419,"False beards, eyebrows and eyelashes, etc, of s",89995,"Wigs, false beards, switches, etc."
670420,"Wigs, false beards, eyebrows, etc and articles,",89995,"Wigs, false beards, switches, etc."
670490,"Wigs, false beards, eyebrows, etc, nes",89995,"Wigs, false beards, switches, etc."
680100,"Setts, curbstones and flagstones of natural sto",66131,Paving and flagstones of natural stone
680210,Tiles etc rect or not >7 cm etc; arti coloured,66132,Worked building or monumental stone
680221,"Monumental/building stone,cut/sawn flat/even,ma",66132,Worked building or monumental stone
680222,"Monumental/building stone, cut/sawn flat or eve",66132,Worked building or monumental stone
680223,"Monumental/building stone, cut/sawn flat or eve",66132,Worked building or monumental stone
680229,"Monumental/building stone, cut/sawn flat or eve",66132,Worked building or monumental stone
680291,"Worked monumental/building stone nes, marble, t",66132,Worked building or monumental stone
680292,"Worked monumental/building stone nes, calcareou",66132,Worked building or monumental stone
680293,"Worked monumental/building stone nes, granite",66132,Worked building or monumental stone
680299,Worked monumental/building stone nes,66132,Worked building or monumental stone
680300,Worked slate and articles of slate or of agglom,66133,Worked slate
680410,"Millstones and grindstones for milling, grindin",66311,Grinding wheels and stones for machinery
680421,"Millstones,grindstones etc of agglomerated synt",66311,Grinding wheels and stones for machinery
680422,"Millstones, grindstones etc of oth agglomerated",66311,Grinding wheels and stones for machinery
680423,"Millstones, grindstones etc of natural stone",66311,Grinding wheels and stones for machinery
680430,Hand sharpening or polishing stones,66311,Grinding wheels and stones for machinery
680510,Natural or artificial abrasive powder or grain,6632,Abrasive cloths and papers and similar art.
680520,Natural or artificial abrasive powder or grain,6632,Abrasive cloths and papers and similar art.
680530,Natural or artificial abrasive powder or grain,6632,Abrasive cloths and papers and similar art.
680610,"Slag wool, rock wool & similar mineral wools in",6635,"Mineral insulating materials, n.e.s"
680620,"Exfoliated vermiculite,expanded clays,foamed sl",6635,"Mineral insulating materials, n.e.s"
680690,"Art. of heat/sound insulating,etc,nes,mineral m",6635,"Mineral insulating materials, n.e.s"
680710,"Asphalt or similar material articles, in rolls",66181,Articles of asphalt or of similar materials
680790,Asphalt or similar material articles nes,66181,Articles of asphalt or of similar materials
680800,"Panels,boards etc of veg fbr,straw etc agglomer",66182,Building materials of vegetable substances
680911,Plaster boards etc not ornamental faced or rein,66361,Articles of plaster
680919,Plaster boards etc not ornamental faced or rein,66361,Articles of plaster
680990,Articles of plaster or compositions based on pl,66361,Articles of plaster
681011,"Building blocks and bricks of cement, concrete",66362,"Articles of cement, of concrete or artf/.stone"
681019,"Tiles,flagstones and similar art. of cement/con",66362,"Articles of cement, of concrete or artf/.stone"
681020,Pipes of cement or concrete,66362,"Articles of cement, of concrete or artf/.stone"
681091,Prefabri structural components of buildings etc,66362,"Articles of cement, of concrete or artf/.stone"
681099,"Articles of cement, of concrete or of artificia",66362,"Articles of cement, of concrete or artf/.stone"
681110,"Corrugated sheets of asbestos-cement,of cellulo",66183,Articles of asbestos cement or of fibre cement
681120,"Sheets nes,panels/tiles etc of asbestos-cement,",66183,Articles of asbestos cement or of fibre cement
681130,"Tubes,pipes&tube or pipe fittings of asbestos-c",66183,Articles of asbestos cement or of fibre cement
681190,"Articles nes, of asbestos-cement of cellulose f",66183,Articles of asbestos cement or of fibre cement
681210,Asbestos fibres etc,66381,"Manuf. of asbestos, other than friction materials"
681220,Asbestos yarn and thread,66381,"Manuf. of asbestos, other than friction materials"
681230,"Asbestos cords and string, whether or not plait",66381,"Manuf. of asbestos, other than friction materials"
681240,Asbestos woven or knitted fabric,66381,"Manuf. of asbestos, other than friction materials"
681250,"Asbestos clothing, clothing accessories, footwe",66381,"Manuf. of asbestos, other than friction materials"
681260,"Asbestos paper, millboard and felt",66381,"Manuf. of asbestos, other than friction materials"
681270,"Compressed asbestos fibre jointing, in sheets o",66381,"Manuf. of asbestos, other than friction materials"
681290,Asbestos fabricated products nes,66381,"Manuf. of asbestos, other than friction materials"
681310,Asbestos brake linings and pads,66382,Friction materials of asbestos not mineral
681390,Asbestos friction material and articles nes,66382,Friction materials of asbestos not mineral
681410,"Mica plates,sheets and strips,agglomerated/reco",6634,Worked mica and articles thereof
681490,Worked mica and articles of mica nes,6634,Worked mica and articles thereof
681510,Non-electrical articles of graphite or other ca,66363,Other non-ceramic art. of mineral substances
681520,Articles of peat,66363,Other non-ceramic art. of mineral substances
681591,"Articles containing magnesite, dolomite or chro",66363,Other non-ceramic art. of mineral substances
681599,Articles of stone or of other mineral substance,66363,Other non-ceramic art. of mineral substances
690100,"Bricks, blocks etc&ceramic gds of siliceous fos",66231,"Heat insulating bricks, etc. of infusorial earths"
690210,"Refractory bricks etc >50% Mg, Ca or Cr express",66232,"Other refractory bricks, etc."
690220,"Refractory bricks etc >50% alumina Al2O3, silic",66232,"Other refractory bricks, etc."
690290,Refractory bricks etc nes,66232,"Other refractory bricks, etc."
690310,"Refractory ceramic gds nes, >50% of graphite or",6637,"Refractory products, no construction materials"
690320,"Refractory ceramic gds nes,>50% of Al2O3 or mx/",6637,"Refractory products, no construction materials"
690390,Refractory ceramic goods nes,6637,"Refractory products, no construction materials"
690410,Building bricks,66241,Building bricks
690490,"Ceramic flooring blocks, support or filler tile",66241,Building bricks
690510,"Roofing tiles, ceramic",66242,"Roofing tiles, chimney pots and other ceramic"
690590,"Chimney-pots, cowls, chimney liners etc&oth cer",66242,"Roofing tiles, chimney pots and other ceramic"
690600,"Ceramic pipes, conduits, guttering and pipe fit",66243,"Ceramic piping, conduits and guttering"
690710,"Tiles, cubes and sim <7 cm rect or not etc, ung",66244,"Unglazed ceramic setts, flags and tiles"
690790,"Tiles, cubes and sim nes, unglazed ceramics",66244,"Unglazed ceramic setts, flags and tiles"
690810,"Tiles, cubes and sim <7 cm rect or not etc, gla",66245,"Glazed ceramic setts, flags and tiles"
690890,"Tiles, cubes and sim nes, glazed ceramics",66245,"Glazed ceramic setts, flags and tiles"
690911,"Ceramic wares laboratory,chemical/oth technical",66391,"Lab.& indus. ceramic wares, etc. not refractory"
690919,"Ceramic wares laboratory, chemical/other techni",66391,"Lab.& indus. ceramic wares, etc. not refractory"
690990,"Ceramic troughs, tubes etc used in agriculture,",66391,"Lab.& indus. ceramic wares, etc. not refractory"
691010,"Ceramic sinks,wash basins etc&similar sanitary",8122,"Sinks, wash basins, bidets, baths of ceramic mat."
691090,"Ceramic sinks, wash basins etc & similar sanita",8122,"Sinks, wash basins, bidets, baths of ceramic mat."
691110,Tableware and kitchenware of porcelain or china,6664,Porcelain or china household ware
691190,Household articles nes & toilet articles of por,6664,Porcelain or china household ware
691200,"Ceramic tableware, kitchenware, other household",6665,Household ware of other ceramic materials
691310,Statuettes and other ornamental articles of por,6666,"Ornaments of ceramic materials, n.e.s"
691390,Statuettes and other ornamental articles of cer,6666,"Ornaments of ceramic materials, n.e.s"
691410,Articles of porcelain or china nes,66392,"Other articles of ceramic materials ,n.e.s."
691490,Articles of ceramics nes,66392,"Other articles of ceramic materials ,n.e.s."
700100,Cullet and other waste and scrap of glass; glas,66411,"Glass, not optical & enamel in the mass, waste"
700210,"Balls, glass exc microspheres of No 70.18",66413,"Glass, unworked, in balls, rods or tubes"
700220,"Rods, glass",66413,"Glass, unworked, in balls, rods or tubes"
700231,Tubes of fused quartz or other fused silica,66413,"Glass, unworked, in balls, rods or tubes"
700232,Tubes of glass linear coef of exp =<5 X 10-6 pe,66413,"Glass, unworked, in balls, rods or tubes"
700239,Tubes of glass nes,66413,"Glass, unworked, in balls, rods or tubes"
700311,Cast gls sheets non-wired coloured etc having a,6645,"Cast or rolled glass, unworked, in rectangles"
700319,Cast glass sheets non-wired nes,6645,"Cast or rolled glass, unworked, in rectangles"
700320,Cast glass sheets wired,6645,"Cast or rolled glass, unworked, in rectangles"
700330,Cast glass profiles,6645,"Cast or rolled glass, unworked, in rectangles"
700410,"Drawn glass sheets, coloured etc having an abso",6643,"Drawn or blown glass, unworked, in rectangles"
700490,Drawn glass in sheets nes,6643,"Drawn or blown glass, unworked, in rectangles"
700510,"Float gls etc in sheets,non-wired having an abs",6644,Glass in rectangles surface ground or polished
700521,"Float glass etc in sheets, non-wired coloured t",6644,Glass in rectangles surface ground or polished
700529,"Float glass etc in sheets, non-wired nes",6644,Glass in rectangles surface ground or polished
