HS 2007 Product Code,HS 2007 Product Description,SITC Revision 4 Product Code,SITC Revision 4 Product Description
392310,"Boxes, cases, crates & similar articles, of plastics",89319,"Articles for the conveyance/packing of goods, n.e.s.; stoppers, lids, caps & other closures"
392321,"Sacks & bags (incl. cones), of polymers of ethylene",89311,"Sacks & bags (including cones), of plastics"
392329,"Sacks & bags (incl. cones), of plastics other than polymers of ethylene",89311,"Sacks & bags (including cones), of plastics"
392330,"Carboys, bottles, flasks & similar articles, of plastics",89319,"Articles for the conveyance/packing of goods, n.e.s.; stoppers, lids, caps & other closures"
392340,"Spools, cops, bobbins & similar supports, of plastics",89319,"Articles for the conveyance/packing of goods, n.e.s.; stoppers, lids, caps & other closures"
392350,"Stoppers, lids, caps & other closures, of plastics",89319,"Articles for the conveyance/packing of goods, n.e.s.; stoppers, lids, caps & other closures"
392390,"Articles for the conveyance/packing of goods, of plastics (excl. of 3923.10-3923.50)",89319,"Articles for the conveyance/packing of goods, n.e.s.; stoppers, lids, caps & other closures"
392410,"Tableware & kitchenware, of plastics",89332,"Tableware, kitchenware, other household articles & toilet articles of plastics"
392490,"Household articles & toilet articles (excl. tableware & kitchenware), of plastics",89332,"Tableware, kitchenware, other household articles & toilet articles of plastics"
392510,"Reservoirs, tanks, vats & similar containters, of a capacity >300 l, of plastics",89329,Other builders' ware of plastics
392520,"Doors, windows & their frames & thresholds for doors, of plastics",89329,Other builders' ware of plastics
392530,"Shutters, blinds (incl. Venetian blinds) & similar articles & parts thereof , of plastics",89329,Other builders' ware of plastics
392590,"Builders' ware of plastics, n.e.s. (excl. of 3925.10-3925.30)",89329,Other builders' ware of plastics
392610,"Office/school supplies, of plastics & other materials of 39.01-39.14",89394,Office/school supplies of plastics
392620,"Articles of apparel & clothing accessories (incl. gloves, mittens & mitts), of plastics & other materials of 39.01-39.14",84821,"Articles of apparel & clothing accessories, of plastics"
392630,"Fittings for furniture/coachwork/the like, of plastics & other materials of 39.01-39.14",89395,"Fittings for furniture, coachwork/the like, of plastics"
392640,"Statuettes & other ornamental articles, of plastics & other materials of 39.01-39.14",89399,Other articles of plastics
392690,"Articles of plastics&articles of other materials of headings 39.01 to 39.14, n.e.s. in Ch 39",77256,"Connectors for optical fibres, optical fibre bundles/cables"
400110,"Natural rubber latex, whether/not pre-vulcanised",2311,"Natural rubber latex, whether/not prevulcanized"
400121,"Natural rubber (excl. latex), in smoked sheets",23121,Smoked sheets of natural rubber (other than latex)
400122,Technically spec. natural rubber (TSNR),23125,Technically specified natural rubber (TSNR)
400129,Natural rubber other than latex/smoked sheets/technically spec. natural rubber,23129,Other natural rubber
400130,"Balata, gutta-percha, guayule, chicle & similar natural gums",2313,Other natural gums
400211,"Styrene-butadiene rubber (SBR), latex; carboxylated styrene-butadiene rubber (XSBR), latex, in primary forms/in plates/sheets/strip",23211,Styrene-butadiene rubber (SBR); carboxylated styrene-butadiene rubber (XSBR)
400219,"Styrene-butadiene rubber (SBR), other than latex; carboxylated styrene-butadiene rubber (XSBR), other than latex, in primary forms/in plates/sheets/strip",23211,Styrene-butadiene rubber (SBR); carboxylated styrene-butadiene rubber (XSBR)
400220,"Butadiene rubber (BR), in primary forms/in plates/sheets/strip",23212,Butadiene rubber (BR)
400231,"Isobutene-isoprene (butyl) rubber (IIR), in primary forms/in plates/sheets/strip",23213,Isobutene-isoprene (butyl) rubber (IIR); halo-isobutene-isoprene rubber (CIIR/BIIR).
400239,"Halo-isobutene-isoprene rubber (CIIR/BIIR), in primary forms/in plates/sheets/strip",23213,Isobutene-isoprene (butyl) rubber (IIR); halo-isobutene-isoprene rubber (CIIR/BIIR).
400241,"Chloroprene (chlorobutadiene) rubber (CR), latex, in primary forms/in plates/sheets/strip",23214,Chloroprene (chlorobutadiene) rubber (CR)
400249,"Chloroprene (chlorobutadiene) rubber (CR), other than latex, in primary forms/in plates/sheets/strip",23214,Chloroprene (chlorobutadiene) rubber (CR)
400251,"Acrylonitrile-butadiene rubber (NBR), latex, in primary forms/in plates/sheets/strip",23215,Acrylonitrile-butadiene rubber (NBR)
400259,"Acrylonitrile-butadiene rubber (NBR), other than latex, in primary forms/in plates/sheets/strip",23215,Acrylonitrile-butadiene rubber (NBR)
400260,"Isoprene rubber (IR), in primary forms/in plates/sheets/strip",23216,Isoprene rubber (IR)
400270,"Ethylene-propylene-non-conjugated diene rubber (EPDM), in primary forms/in plates/sheets/strip",23217,Ethylene-propylene-non-conjugated diene rubber (EPDM)
400280,"Mixtures of any prod. of 40.01 with any prod. of this heading, in primary forms/in plates/sheets/strip",23218,Mixtures of any product of group 231 with any product of subgroup 232.1
400291,"Synthetic rubber & factice derived from oils, latex (excl. of 4002.11, 4002.41 & 4002.51), in primary forms/in plates/sheets/strip",23219,Other synthetic rubbers & factice derived from oils
400299,"Synthetic rubber & factice derived from oils, other than latex (excl. of 4001.21-4001.80), in primary forms/in plates/sheets/strip",23219,Other synthetic rubbers & factice derived from oils
400300,Reclaimed rubber in primary forms/in plates/sheets/strip,23221,"Reclaimed rubber in primary forms/in plates, sheets/strip"
400400,"Waste, parings & scrap, of rubber (excl. hard rubber) & powders & granules obt. therefrom",23222,"Waste, parings & scrap of unhardened rubber & powders & granules obtained therefrom"
400510,"Compounded rubber, compounded with carbon black/silica, unvulcanised, in primary forms/in plates/sheets/strip",62111,"Rubber, unvulcanized, compounded with carbon black/silica"
400520,"Solutions of compounded rubber, unvulcanised; dispersions of compounded rubber, unvulcanised (excl. of 4005.10)",62112,"Compounded rubber, unvulcanized, in primary forms/in plates, sheets/strip solutions; dispersions (other than those of heading 621.11)"
400591,"Compounded rubber (excl. of 4005.10 & 4005.20), unvulcanised, in plates, sheets & strip, n.e.s.",62119,"Other materials of unvulcanized, compounded rubber"
400599,"Compounded rubber (excl. of 4005.10 & 4005.20), unvulcanised, other than in plates, sheets & strip",62119,"Other materials of unvulcanized, compounded rubber"
400610,Unvulcanised rubber in camel-back strips for retreading rubber tyres,62121,Camel-back strips for retreading rubber tyres
400690,"Forms (e.g., rods, tubes & profile shapes) & articles (e.g., discs & rings), of unvulcanised rubber, other than camel-back strips for retreading rubber tyres",62129,Other forms & articles of unvulcanized rubber
400700,Vulcanised rubber thread & cord,62131,Vulcanized rubber thread & cord
400811,"Plates, sheets & strip, of cellular vulcanised rubber other than hard rubber",62132,"Plates, sheets, strip, rods & profile shapes, of unhardened vulcanized cellular rubber."
400819,"Rods & profile shapes, of cellular vulcanised rubber, other than hard rubber",62132,"Plates, sheets, strip, rods & profile shapes, of unhardened vulcanized cellular rubber."
400821,"Plates, sheets & strip, of non-cellular vulcanised rubber other than hard rubber",62133,"Plates, sheets, strip, rods & profile shapes, of unhardened vulcanized non-cellular rubber"
400829,"Rods & profile shapes, of non-cellular vulcanised rubber other than hard rubber",62133,"Plates, sheets, strip, rods & profile shapes, of unhardened vulcanized non-cellular rubber"
400911,"Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, not reinforcededed/othw. combined with other materials, without fittings",62141,"Tubes,pipes,hoses,of unhardened vulcanizedrubber, not reinforceded"
400912,"Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, not reinforcededed/othw. combined with other materials, with fittings (e.g., joints, elbows, flanges)",62145,"Tubes,pipes,hoses,of unhardened vulcanizedrubber, with fittings"
400921,"Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, reinforcededed/othw. combined only with metal, without fittings",62142,"Tubes,pipes,hoses,of unhardened vulcanizedrubber, reinforceded/combustion only with metal"
400922,"Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, reinforcededed/othw. combined only with metal, with fittings (e.g., joints, elbows, flanges)",62145,"Tubes,pipes,hoses,of unhardened vulcanizedrubber, with fittings"
400931,"Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, reinforcededed/othw. combined only with textile materials, without fittings",62143,"Tubes, pipes & hoses, of unhardened vulcanized rubber, with/without their fittings reinforceded/othw. combined only with textile materials, without fittings"
400932,"Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, reinforcededed/othw. combined only with textile materials, with fittings (e.g., joints, elbows, flanges)",62145,"Tubes,pipes,hoses,of unhardened vulcanizedrubber, with fittings"
400941,"Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, reinforcededed/othw. combined with other materials, without fittings",62144,"Tubes, pipes & hoses, of unhardened vulcanized rubber, with/without their fittings reinforceded/othw. combined with other materials, without fittings"
400942,"Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, reinforcededed/othw. combined with other materials, with fittings (e.g., joints, elbows, flanges)",62145,"Tubes,pipes,hoses,of unhardened vulcanizedrubber, with fittings"
401011,"Conveyor belts/belting, reinforcededed only with metal, of vulcanised rubber",62922,Conveyor belts/belting
401012,"Conveyor belts/belting, reinforcededed only with textile materials, of vulcanised rubber",62922,Conveyor belts/belting
401019,"Conveyor belts/belting (excl. of 4010.11-4010.13), of vulanised rubber",62922,Conveyor belts/belting
401031,"Endless transmission belts of trapezoidal cross-section (V-belts), V-ribbed, of an outside circumference >60cm but not >180cm, of vulcanised rubber",62921,Transmission belts/belting
401032,"Endless transmission belts of trapezoidal cross-section (V-belts), other than V-ribbed, of an outside circumference >60cm but not >180cm, of vulcanised rubber",62921,Transmission belts/belting
401033,"Endless transmission belts of trapezoidal cross-section (V-belts), V-ribbed, of an outside circumference >180cm but not >240cm, of vulcanised rubber",62921,Transmission belts/belting
401034,"Endless transmission belts of trapezoidal cross-section (V-belts), other than V-ribbed, of an outside circumference >180cm but not >240cm, of vulcanised rubber",62921,Transmission belts/belting
401035,"Endless synchronous belts, of an outside circumference >60 cm but not >150 cm, of vulcanised rubber",62921,Transmission belts/belting
401036,"Endless synchronous belts, of an outside circumference >150cm but not >198cm, of vulcanised rubber",62921,Transmission belts/belting
401039,"Transmission belts/belting (excl. of 4010.31-4010.36), of vulcanised rubber, n.e.s.",62921,Transmission belts/belting
401110,"New pneumatic tyres, of rubber, of a kind used on motor cars (incl. station wagons & racing cars)",6251,"Tyres, pneumatic, new, of a kind used on motor cars (including station wagons & racing cars)."
401120,"New pneumatic tyres, of rubber, of a kind used on buses/lorries",6252,"Tyres, pneumatic, new, of a kind used on buses/lorries"
401130,"New pneumatic tyres, of rubber, of a kind used on aircraft",6253,"Tyres, pneumatic, new, of a kind used on aircraft"
401140,"New pneumatic tyres, of rubber, of a kind used on motorcycles",62541,"Tyres, pneumatic, new, of a kind used on motorcycles"
401150,"New pneumatic tyres, of rubber, of a kind used on bicycles",62542,"Tyres, pneumatic, new of a kind used on bicycles"
401161,"New pneumatic tyres, of rubber, having a herring-bone/similar tread, of a kind used on agricultural/forestry vehicles & machines",62551,"Tyres, pneumatic, new, other, having a herring-bone/similar tread"
401162,"New pneumatic tyres, of rubber, having a herring-bone/similar tread, of a kind used on construction/industrial handling vehicles & machines & having a rim size not >61cm",62551,"Tyres, pneumatic, new, other, having a herring-bone/similar tread"
401163,"New pneumatic tyres, of rubber, having a herring-bone/similar tread, of a kind used on construction/industrial handling vehicles & machines & having a rim size >61cm",62551,"Tyres, pneumatic, new, other, having a herring-bone/similar tread"
401169,"New pneumatic tyres, of rubber, having a herring-bone/similar tread (excl. of 4011.61-4011.63)",62551,"Tyres, pneumatic, new, other, having a herring-bone/similar tread"
401192,"New pneumatic tyres, of rubber (excl. those with herring-bone/similartread), of a kind used on agricultural/forestry vehicles & machines",62559,"Tyres, pneumatic, new, other"
401193,"New pneumatic tyres, of rubber (excl. those with herring-bone/similartread), of a kind used on construction/industrial handling vehicles & machines & having a rim size not >61cm",62559,"Tyres, pneumatic, new, other"
401194,"New pneumatic tyres, of rubber (excl. those with herring-bone/similartread), of a kind used on construction/industrial handling vehicles & machines & having a rim size >61cm",62559,"Tyres, pneumatic, new, other"
401199,"New pneumatic tyres, of rubber (excl. those with herring-bone/similartread; excl. of 4011.92-4011.94)",62559,"Tyres, pneumatic, new, other"
401211,"Retreaded pneumatic tyres of rubber, of a kind used on motor cars (incl. station wagons & racing cars)",62592,Retreaded tyres
401212,"Retreaded pneumatic tyres of rubber, of a kind used on buses/lorries",62592,Retreaded tyres
401213,"Retreaded pneumatic tyres of rubber, of a kind used on aircraft",62592,Retreaded tyres
401219,Retreaded pneumatic tyres of rubber (excl. of 4012.11-4012.13),62592,Retreaded tyres
401220,Used pneumatic tyres of rubber,62593,Used pneumatic tyres
401290,"Solid/cushion tyres, tyre treads & tyre flaps, of rubber",62594,"Solid/cushion tyres, interchangeable tyre treads & tyre flaps"
401310,"Inner tubes, of rubber, of a kind used on motor cars (incl. station wagons & racing cars), buses/lorries",62591,Inner tubes
401320,"Inner tubes, of rubber, of a kind used on bicycles",62591,Inner tubes
401390,"Inner tubes, of rubber (excl. of 4013.10 & 4013.20)",62591,Inner tubes
401410,Sheath contraceptives of vulcanised rubber,62911,Sheath contraceptives
401490,"Hygienic/pharmaceutical articles, incl. teats, of vulcanised rubber other than hard rubber, with/without fittings of hard rubber (excl. sheath contraceptives)",62919,Other hygienic/pharmaceutical articles of unhardened vulcanized rubber
401511,Surgical gloves of vulcanised rubber,5992,Clinical waste
401519,"Gloves (excl. surgical), mittens & mitts, for all purposes, of vulcanised rubber other than hard rubber",84822,Rubber gloves
401590,"Articles of apparel & clothing accessories for all purposes, of vulcanised rubber other than hard rubber (excl. gloves,mittens & mitts)",84829,"Other articles of apparel & clothing accessories, for all purposes, of vulcanized rubber (other than hard rubber)"
401610,"Articles of vulcanised rubber other than hard rubber (excl. of 40.15), of cellular rubber",62992,"Articles of unhardened cellular vulcanized rubber, n.e.s."
401691,Floor coverings & mats of vulcanised rubber other than hard rubber,62999,"Articles of unhardened non-cellular vulcanized rubber, n.e.s."
401692,Erasers of vulcanised rubber other than hard rubber,62999,"Articles of unhardened non-cellular vulcanized rubber, n.e.s."
401693,"Gaskets, washers & other seals of vulcanised rubber other than hard rubber",62999,"Articles of unhardened non-cellular vulcanized rubber, n.e.s."
401694,"Boat/dock fenders, whether/not inflatable, of vulcanised rubber other than hard rubber",62999,"Articles of unhardened non-cellular vulcanized rubber, n.e.s."
401695,Inflatable articles of vulcanised rubber other than hard rubber (excl. of 4016.94),62999,"Articles of unhardened non-cellular vulcanized rubber, n.e.s."
401699,"Articles of vulcanised rubber other than hard rubber, n.e.s. in Ch.40",62999,"Articles of unhardened non-cellular vulcanized rubber, n.e.s."
401700,"Hard rubber (e.g., ebonite) in all forms, incl. waste & scrap; articles of hard rubber",62991,"Hard rubber (e.g., ebonite), in all forms (including waste & scrap); articles of hard rubber"
410120,"Whole bovine (incl. buffalo)/equine hides & skins, weight per skin not >8kg (simply dried)/10kg (dry-salted)/16kg (fresh/wet-salted/othw. preserved)",21121,"Whole bovine (incl. buffalo)/equine hides & skins, of a weight per skin not >8kg (simply dried)/10kg (dry-salted)/16kg (fresh/wet-salted/othwise preserved)"
410150,"Whole bovine (incl. buffalo)/equine hides & skins, weight >16kg(fresh/salted/dried/limed/pickled/othw. preserved but not tanned/parchment-dressed/further prepared), whether/not dehaired/split",21129,"Other hides & skins, including butts, bends & bellies"
410190,"Raw hides & skins of bovine (including buffalo)/equine animals (fresh/salted/dried/limed/ pickled/othw. preserved, but not tanned/parchment-dressed/further prepared), whether/not dehaired/split(excl. of 4101.20&4101.50)",21129,"Other hides & skins, including butts, bends & bellies"
410210,"Raw skins of sheep/lambs (fresh/salted/dried/limed/pickled/othw. preserved but not tanned/parchment-dressed/further prepared), with wool on",2116,"Sheepskins & lambskins (except Astrakhan, Broadtail, Caracul, Persian/similar lambs, Indian, Chinese, Mongolian/Tibetan lambs) with the wool on, raw (fresh/salted, dried, limed, pickled/othw. preserved, but not tanned, parchment-dressed "
410221,"Raw skins of sheep/lambs, pickled but not tanned/parchment-dressed/further prepared, without wool on",2117,"Sheepskins & lambskins without wool on, raw (fresh,/salted, dried, limed, pickled/othw. preserved, but not tanned, parchment-dressed/further prepared), whether/not split"
410229,"Raw skins of sheep/lambs (fresh/salted/dried/limed/pickled/othw. preserved, but not tanned/parchment-dressed/further prepared), split, other than those excld. by Note 1 (c) to this Ch..",2117,"Sheepskins & lambskins without wool on, raw (fresh,/salted, dried, limed, pickled/othw. preserved, but not tanned, parchment-dressed/further prepared), whether/not split"
410320,"Raw hides & skins of reptiles (fresh/salted/dried/limed/pickled/othw. preserved, but not tanned/parchment-dressed/further prepared), whether/not dehaired/split, other than those excld. by Note 1 (b)/1 (c) to this Ch. ",21199,"Hides & skins, n.e.s., raw (fresh,/salted, dried, limed, pickled/othw. preserved, but not tanned, parchment-dressed/further prepared), whether/not dehaired/split"
410330,"Raw hides & skins of swine(fresh/salted/dried/limed/pickled/othw. preserved, but not tanned/parchment-dressed/further prepared), whether/not dehaired/split, other than those excld. by Note 1 (b)/1 (c) to this Ch. ",21199,"Hides & skins, n.e.s., raw (fresh,/salted, dried, limed, pickled/othw. preserved, but not tanned, parchment-dressed/further prepared), whether/not dehaired/split"
410390,"Raw hides&skins (fresh,/salted, dried, limed, pickled/othw. preserved, but not tanned, parchment-dressed/further prepared), whether/not dehaired/split, other than those excld. by Note 1 (b)/1 (c) to this Ch., n.e.s. in Ch 41",21199,"Hides & skins, n.e.s., raw (fresh,/salted, dried, limed, pickled/othw. preserved, but not tanned, parchment-dressed/further prepared), whether/not dehaired/split"
410411,"Tanned/crust hides & skins of bovine (incl. buffalo)/equine animals, without hair on, in the wet state (incl. wet-blue), full grains, unsplit; grain splits but not further prepared",61143,Hides & skins not further prepared in the wet state
410419,"Tanned/crust hides & skins of bovine (incl. buffalo)/equine animals, without hair on, in the wet state (incl. wet-blue), whether/not split but not further prepared (excl. of 4104.11)",61143,Hides & skins not further prepared in the wet state
410441,"Tanned/crust hides & skins of bovine (incl. buffalo)/equine animals, without hair on, in the dry state (crust), full grains, unsplit; grain splits but not further prepared",61144,Hides & skins not further prepared in the dry state
410449,"Tanned/crust hides & skins of bovine (incl. buffalo)/equine animals, without hair on, in the dry state (crust), whether/not split but not further prepared (excl. of 4104.41)",61144,Hides & skins not further prepared in the dry state
410510,"Tanned/crust skins of sheep/lambs, without wool on, in the wet state (incl. wet-blue), whether/not split but not further prepared",61151,"Sheep-/lambskin leather, without wool on, tanned/crust skins, but not further prepared, whether/not split (other than leather of subgroup 611.8)"
410530,"Tanned/crust skins of sheep/lambs, without wool on, in the dry state (crust), whether/not split but not further prepared",61151,"Sheep-/lambskin leather, without wool on, tanned/crust skins, but not further prepared, whether/not split (other than leather of subgroup 611.8)"
410621,"Tanned/crust hides & skins of goats/kids, without wool/hair on, in the wet state (incl. wet-blue) whether/not split but not further prepared",61161,"Goat-/kidskin leather, without hair on, tanned/crust hides & skins, but not further prepared, whether/not split (other than leather of subgroup 611.8)"
410622,"Tanned/crust hides & skins of goats/kids, without wool/hair on, in the dry state (crust) whether/not split but not further prepared",61161,"Goat-/kidskin leather, without hair on, tanned/crust hides & skins, but not further prepared, whether/not split (other than leather of subgroup 611.8)"
410631,"Tanned/crust hides & skins of swine, without wool/hair on, in the wet state (incl. wet-blue) whether/not split but not further prepared",61171,"Leather of swine, without hair on, other than leather of subgroup 611.8"
410632,"Tanned/crust hides & skins of swine, without wool/hair on, in the dry state (crust) whether/not split but not further prepared",61171,"Leather of swine, without hair on, other than leather of subgroup 611.8"
410640,"Tanned/crust hides & skins of reptiles, whether/not split but not further prepared",61172,"Leather of reptiles, other than leather of subgroup 611.8"
410691,"Tanned/crust hides & skins, n.e.s., without wool/hair on, in the wet state (incl. wet-blue) whether/not split but not further prepared",61179,"Leather of other animals, other than leather of subgroup 611.8"
410692,"Tanned/crust hides & skins, n.e.s., without wool/hair on, in the dry state (crust) whether/not split but not further prepared",61179,"Leather of other animals, other than leather of subgroup 611.8"
410711,"Leather further prepared after tanning/crusting, incl. parchment-dressed leather, of bovine (incl. buffalo)/equine animals, without hair on, whole hides & skins, full grains, unsplit",61145,"Leather further prepared after tanning/crusting, including parchment-dressed leather"
410712,"Leather further prepared after tanning/crusting, incl. parchment-dressed leather, of bovine (incl. buffalo)/equine animals, without hair on, whole hides & skins, grain splits",61145,"Leather further prepared after tanning/crusting, including parchment-dressed leather"
410719,"Leather further prepared after tanning/crusting, incl. parchment-dressed leather, of bovine (incl. buffalo)/equine animals, without hair on, whole hides & skins, n.e.s. in 41.07",61145,"Leather further prepared after tanning/crusting, including parchment-dressed leather"
410791,"Leather further prepared after tanning/crusting, incl. parchment-dressed leather, of bovine (incl. buffalo)/equine animals, without hair on, other than whole hides&skins, full grains, unsplit",61145,"Leather further prepared after tanning/crusting, including parchment-dressed leather"
410792,"Leather further prepared after tanning/crusting, incl. parchment-dressed leather, of bovine (incl. buffalo)/equine animals, without hair on, other than whole hides & skins, grain splits",61145,"Leather further prepared after tanning/crusting, including parchment-dressed leather"
410799,"Leather further prepared after tanning/crusting, incl. parchment-dressed leather, of bovine (incl. buffalo)/equine animals, without hair on, n.e.s. in 41.07, incl. sides",61145,"Leather further prepared after tanning/crusting, including parchment-dressed leather"
411200,"Leather further prepared after tanning/crusting, incl. parchment-dressed leather, of sheep/lamb, without wool on, whether/not split, other than leather of 41.14",61152,"Sheep-/lambskin leather, without wool on, parchment-dressed"
411310,"Leather further prepared after tanning/crusting, incl. parchment-dressed leather, of goats/kids, without wool/hair on, whether/not split, other than leather of 41.14",61162,"Goat-/kidskin leather, without hair on, parchment-dressed or"
411320,"Leather further prepared after tanning/crusting, incl. parchment-dressed leather, of swine, without wool/hair on, whether/not split, other than leather of 41.14",61171,"Leather of swine, without hair on, other than leather of subgroup 611.8"
411330,"Leather further prepared after tanning/crusting, incl. parchment-dressed leather, of reptiles, without wool/hair on, whether/not split, other than leather of 41.14",61172,"Leather of reptiles, other than leather of subgroup 611.8"
411390,"Leather further prepared after tanning/crusting, incl. parchment-dressed leather, of animals n.e.s. in 41.13, without wool/hair on, whether/not split, other than leather of 41.14",61179,"Leather of other animals, other than leather of subgroup 611.8"
411410,Chamois (incl. combination chamois) leather,61181,Chamois (including combination chamois) leather
411420,Patent leather & patent laminated leather; metallised leather,61183,Patent leather & patent-laminated leather; metallized leather
411510,"Composition leather with a basis of leather/leather fibre, in slabs/sheets/strip, whether/not in rolls",6112,"Composition leather with a basis of leather/leather fibre, in slabs, sheets/strip, whether/not in rolls."
411520,"Parings & other waste of leather/composition leather, not suit. for the manufacture of leather articles; leather dust, powder & flour",21191,"Parings & other waste of leather/of composition leather, not suitable for the manufacture of leather articles; leather dust, powder & flour"
420100,"Saddlery & harness for any animal (incl. traces, leads, knee pads, muzzles, saddle cloths, saddle bags, dog coats&the like), of any material",6122,"Saddlery & harness for any animal (including traces, leads, knee-pads, muzzles, saddle-cloths, saddle-bags, dog coats & the like), of any material"
420211,"Trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels & similar containters, with outer surface of leather/composition leather/patent leather",83121,"Trunks, suitcases, vanity cases, executive cases, briefcases, school satchels & similar containers, with outer surface of leather, of composition leather/of patent leather."
420212,"Trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels & similar containters, with outer surface of plastics/textile materials",83122,"Trunks, suitcases, vanity cases, executive cases, briefcases, school satchels & similar containers, with outer surface of plastics/of textile  materials"
420219,"Trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels & similar containters, n.e.s. in 42.02",83129,"Other trunks, suitcases, vanity cases, executive cases, briefcases, school satchels & similar containers"
420221,"Handbags, whether/not with shoulder strap, incl. those without handle, with outer surface of leather/composition leather/patent leather",83111,"Handbags, whether/not with shoulder-strap (including those without handle), with outer surface of leather, of composition leather/of patent leather."
420222,"Handbags, whether/not with shoulder strap, incl. those without handle, with outer surface of plastic sheeting/textile materials",83112,"Handbags, whether/not with shoulder-strap (including those without handle), with outer surface of sheeting of plastics/of textile materials"
420229,"Handbags, whether/not with shoulder strap, incl. those without handle, n.e.s. in 42.02",83119,"Other handbags, whether/not with shoulder-strap (including those without handle)"
420231,"Articles of a kind normally carried in the pocket/the handbag, with outer surface of leather/composition leather/patent leather",83191,Articles of a kind normally carried in the pocket/handbag
420232,"Articles of a kind normally carried in the pocket/the handbag, with outer surface of plastic sheeting/textile materials",83191,Articles of a kind normally carried in the pocket/handbag
420239,"Articles of a kind normally carried in the pocket/the handbag, n.e.s. in 42.02",83191,Articles of a kind normally carried in the pocket/handbag
420291,"Trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels, spectacle cases, binocular cases, camera cases, musical instrument cases, gun cases, holsters & similar containers; travelling-bags, insulated food/beverages bags, toilet ba",83199,"Other travel goods, handbags & similar containers"
420292,"Trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels, spectacle cases, binocular cases, camera cases, musical instrument cases, gun cases, holsters & similar containers; travelling-bags, insulated food/beverages bags, toilet ba",83199,"Other travel goods, handbags & similar containers"
420299,"Trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels, spectacle cases, binocular cases, camera cases, musical instrument cases, gun cases, holsters & similar containers; travelling-bags, insulated food/beverages bags, toilet ba",83199,"Other travel goods, handbags & similar containers"
420310,"Articles of apparel, of leather/composition leather",84811,"Articles of apparel (not including gloves, mittens & mitts of heading 894.77)"
420321,"Gloves, mittens & mitts, of leather/composition leather, specially designed for use in sports",89477,"Gloves, mittens & mitts, specially designed for use in sports"
420329,"Gloves, mittens & mitts, of leather/composition leather other than those specially designed for use in sports",84812,"Gloves, mittens & mitts, not designed for use in sports, of leather/of composition leather"
420330,"Belts & bandoliers, of leather/composition leather",84813,"Belts & bandoliers, of leather/of composition leather"
420340,"Clothing accessories (excl. of 4203.21-4203.30), of leather/composition leather",84819,"Other clothing accessories, of leather/of composition leather"
420500,"Articles of leather/of composition leather, n.e.s. in Ch 42",6129,Other articles of leather/of composition leather
420600,"Articles of gut (other than silk-worm gut), of goldbeater's skin, of bladders/of tendons",89991,"Articles of gut (other than silkworm gut), of goldbeater's skin, of bladders/of tendons"
430110,"Raw furskins, of mink, whole, with/without head/tail/paws",2121,"Mink skins, raw, whole, with/without head, tail/paws"
430130,"Raw furskins, of lamb: Astrakhan, Broadtail, Caracul, Persian & similar lamb, Indian/Chinese/Mongolian/Tibetan lamb, whole, with/without head/tail/paws",21222,"Raw furskins of lamb, the following: Astrakhan, Broadtail, Caracul, Persian & similar lamb, Indian, Chinese, Mongolian/Tibetan lamb"
430160,"Raw furskins, of fox, whole, with/without head/tail/paws",21225,"Raw furskins of fox, whole, with/without head, tail/paws"
430180,"Raw furskins(excl. of 4301.10-4301.60), whole, with/without head, tail,/paws, other than raw hides&skins of heading 41.01, 41.02/41.03",21229,"Other furskins (excl. of mink/headings 212.22&212.25), whole, with/without head, tail/paws"
430190,"Heads, tails, paws&other pieces/cuttings, suitable for furriers' use",2123,Fur pcs.etc.furrier use
430211,"Tanned/dressed furskins of mink, whole, with/without head/tail/paws, not assembled",61311,"Whole furskins of mink, with/without head, tail/paws, tanned/dressed"
430219,"Tanned/dressed furskins (excl. of mink), whole, with/without head, tail/paws, not assembled",61319,"Whole furskins other than of mink, with/without head, tail/paws, tanned/dressed, not assembled"
430220,"Heads, tails, paws & other pieces/cuttings of tanned/dressed furskins, not assembled",6132,"Heads, tails, paws & other pieces/cuttings, tanned/dressed, not assembled"
430230,"Tanned/dressed furskins, whole skins & pieces/cuttings thereof , assembled (without the addition of other materials) (excl. of 43.03)",6133,"Whole furskins & pieces/cuttings thereof, tanned/dressed, assembled"
430310,"Articles of apparel & clothing accessories, of furskin",84831,Articles of furskin
430390,Articles of furskin other than apparel & clothing accessories,84831,Articles of furskin
430400,Artificial fur & articles thereof,84832,Artificial fur & articles thereof
440110,"Fuel wood, in logs/billets/twigs/faggots/similar forms",24501,"Fuel wood, in logs, in billets, in twigs, in faggots/in similar forms (excluding wood waste)."
