HS 2002 Product Code,HS 2002 Product Description,ISIC Revision 2 Product Code,ISIC Revision 2 Product Description
630800,"Sets consisting of woven fabric and yarn, whether or not with accessories, for making up into rugs, tapestries, embroidered table cloths or serviettes, or similar textile articles, put up in packings for retail sale.",3211,"Spinning, weawing and finishing textiles"
630900,Worn clothing and other worn articles.,3211,"Spinning, weawing and finishing textiles"
631010,Sorted,3211,"Spinning, weawing and finishing textiles"
631090,Other,3211,"Spinning, weawing and finishing textiles"
640110,Footwear incorporating a protective metal toecap,3560,Manufacture of plastic products not elsewhere classified
640191,Covering the knee,3560,Manufacture of plastic products not elsewhere classified
640192,Covering the ankle but not covering the knee,3560,Manufacture of plastic products not elsewhere classified
640199,Other,3560,Manufacture of plastic products not elsewhere classified
640212,"Skiboots, crosscountry ski footwear and snowboard boots",3560,Manufacture of plastic products not elsewhere classified
640219,Other,3560,Manufacture of plastic products not elsewhere classified
640220,Footwear with upper straps or thongs assembled to the sole by means of plugs,3560,Manufacture of plastic products not elsewhere classified
640230,"Other footwear, incorporating a protective metal toecap",3560,Manufacture of plastic products not elsewhere classified
640291,Covering the ankle,3560,Manufacture of plastic products not elsewhere classified
640299,Other,3560,Manufacture of plastic products not elsewhere classified
640312,"Skiboots, crosscountry ski footwear and snowboard boots",3240,"Manufacture of footwear, except vulcanized or moulded rubber or plastic footwear"
640319,Other,3240,"Manufacture of footwear, except vulcanized or moulded rubber or plastic footwear"
640320,"Footwear with outer soles of leather, and uppers which consist of leather straps across the instep and around the big toe",3240,"Manufacture of footwear, except vulcanized or moulded rubber or plastic footwear"
640330,"Footwear made on a base or platform of wood, not having an inner sole or a protective metal toecap",3240,"Manufacture of footwear, except vulcanized or moulded rubber or plastic footwear"
640340,"Other footwear, incorporating a protective metal toecap",3240,"Manufacture of footwear, except vulcanized or moulded rubber or plastic footwear"
640351,--  Covering the ankle,3240,"Manufacture of footwear, except vulcanized or moulded rubber or plastic footwear"
640359,--  Other,3240,"Manufacture of footwear, except vulcanized or moulded rubber or plastic footwear"
640391,--  Covering the ankle,3240,"Manufacture of footwear, except vulcanized or moulded rubber or plastic footwear"
640399,--  Other,3240,"Manufacture of footwear, except vulcanized or moulded rubber or plastic footwear"
640411,"Sports footwear; tennis shoes, basketball shoes, gym shoes, training shoes and the like",3240,"Manufacture of footwear, except vulcanized or moulded rubber or plastic footwear"
640419,--   Other,3240,"Manufacture of footwear, except vulcanized or moulded rubber or plastic footwear"
640420,- Footwear with outer soles of leather or composition leather,3240,"Manufacture of footwear, except vulcanized or moulded rubber or plastic footwear"
640510,-  With uppers of leather or composition leather,3240,"Manufacture of footwear, except vulcanized or moulded rubber or plastic footwear"
640520,-  With uppers of textile materials,3240,"Manufacture of footwear, except vulcanized or moulded rubber or plastic footwear"
640590,-  Other,3240,"Manufacture of footwear, except vulcanized or moulded rubber or plastic footwear"
640610,"Uppers and parts thereof, other than stiffeners",3233,"Manufacture of products of leather and leather substitutes, except footwear and wearing apparel"
640620,"Outer soles and heels, of rubber or plastics",3233,"Manufacture of products of leather and leather substitutes, except footwear and wearing apparel"
640691,Of wood,3233,"Manufacture of products of leather and leather substitutes, except footwear and wearing apparel"
640699,Of other materials,3233,"Manufacture of products of leather and leather substitutes, except footwear and wearing apparel"
650100,"Hatforms, hat bodies and hoods of felt, neither blocked to shape nor with made brims; plateaux and manchons (including slit manchons), of felt.",3220,"Manufacture of wearing apparel, except footwear"
650200,"Hatshapes, plaited or made by assembling strips of any material, neither blocked to shape, nor with made brims, nor lined, nor trimmed.",3220,"Manufacture of wearing apparel, except footwear"
650300,"Felt hats and other felt headgear, made from the hat bodies, hoods or plateaux of heading 65.01, whether or not lined or trimmed.",3220,"Manufacture of wearing apparel, except footwear"
650400,"Hats and other headgear, plaited or made by assembling strips of any material, whether or not lined or trimmed.",3220,"Manufacture of wearing apparel, except footwear"
650510,Hairnets,3220,"Manufacture of wearing apparel, except footwear"
650590,Other,3220,"Manufacture of wearing apparel, except footwear"
650610,Safety headgear,3220,"Manufacture of wearing apparel, except footwear"
650691,Of rubber or of plastics,3220,"Manufacture of wearing apparel, except footwear"
650692,Of furskin,3220,"Manufacture of wearing apparel, except footwear"
650699,Of other materials,3220,"Manufacture of wearing apparel, except footwear"
650700,"Headbands, linings, covers, hat foundations, hat frames, peaks and chinstraps, for headgear.",3220,"Manufacture of wearing apparel, except footwear"
660110,Garden or similar umbrellas,3909,Manufacturing industries not elsewhere classified
660191,Having a telescopic shaft,3909,Manufacturing industries not elsewhere classified
660199,Other,3909,Manufacturing industries not elsewhere classified
660200,"Walkingsticks, seatsticks, whips, ridingcrops and the like.",3909,Manufacturing industries not elsewhere classified
660310,Handles and knobs,3909,Manufacturing industries not elsewhere classified
660320,"Umbrella frames, including frames mounted on shafts (sticks)",3909,Manufacturing industries not elsewhere classified
660390,Other,3909,Manufacturing industries not elsewhere classified
670100,"Skins and other parts of birds with their feathers or down, feathers, parts of feathers, down and articles thereof (other than goods of heading 05.05 and worked quills and scapes).",3909,Manufacturing industries not elsewhere classified
670210,Of plastics,3909,Manufacturing industries not elsewhere classified
670290,Of other materials,3909,Manufacturing industries not elsewhere classified
670300,"Human hair, dressed, thinned, bleached or otherwise worked; wool or other animal hair or other textile materials, prepared for use in making wigs or the like.",3909,Manufacturing industries not elsewhere classified
670411,Complete wigs,3909,Manufacturing industries not elsewhere classified
670419,Other,3909,Manufacturing industries not elsewhere classified
670420,Of human hair,3909,Manufacturing industries not elsewhere classified
670490,Of other materials,3909,Manufacturing industries not elsewhere classified
680100,"Setts, curbstones and flagstones, of natural stone (except slate).",3699,Manufacture of non-metallic mineral products not elsewhere classified
680210,"Tiles, cubes and similar articles, whether or not rectangular (including square), the largest surface area of which is capable of being enclosed in a square the side of which is less than 7 cm; artificially coloured granules, chippings and powder",3699,Manufacture of non-metallic mineral products not elsewhere classified
680221,"Marble, travertine and alabaster",3699,Manufacture of non-metallic mineral products not elsewhere classified
680222,Other calcareous stone,3699,Manufacture of non-metallic mineral products not elsewhere classified
680223,Granite,3699,Manufacture of non-metallic mineral products not elsewhere classified
680229,Other stone,3699,Manufacture of non-metallic mineral products not elsewhere classified
680291,"Marble, travertine and alabaster",3699,Manufacture of non-metallic mineral products not elsewhere classified
680292,Other calcareous stone,3699,Manufacture of non-metallic mineral products not elsewhere classified
680293,Granite,3699,Manufacture of non-metallic mineral products not elsewhere classified
680299,Other stone,3699,Manufacture of non-metallic mineral products not elsewhere classified
680300,Worked slate and articles of slate or of agglomerated slate.,3699,Manufacture of non-metallic mineral products not elsewhere classified
680410,"Millstones and grindstones for milling, grinding or pulping",3699,Manufacture of non-metallic mineral products not elsewhere classified
680421,Of agglomerated synthetic or natural diamond,3699,Manufacture of non-metallic mineral products not elsewhere classified
680422,Of other agglomerated abrasives or of ceramics,3699,Manufacture of non-metallic mineral products not elsewhere classified
680423,Of natural stone,3699,Manufacture of non-metallic mineral products not elsewhere classified
680430,Hand sharpening or polishing stones,3699,Manufacture of non-metallic mineral products not elsewhere classified
680510,On a base of woven textile fabric only,3699,Manufacture of non-metallic mineral products not elsewhere classified
680520,On a base of paper or paperboard only,3699,Manufacture of non-metallic mineral products not elsewhere classified
680530,On a base of other materials,3699,Manufacture of non-metallic mineral products not elsewhere classified
680610,"Slag wool, rock wool and similar mineral wools (including intermixtures thereof), in bulk, sheets or rolls",3699,Manufacture of non-metallic mineral products not elsewhere classified
680620,"Exfoliated vermiculite, expanded clays, foamed slag and  similar expanded mineral materials (including intermixtures thereof)",3699,Manufacture of non-metallic mineral products not elsewhere classified
680690,Other,3699,Manufacture of non-metallic mineral products not elsewhere classified
680710,In rolls,3540,Manufacture of miscellaneous products of petroleum and coal
680790,Other,3540,Manufacture of miscellaneous products of petroleum and coal
680800,"Panels, boards, tiles, blocks and similar articles of vegetable fibre, of straw or of shavings, chips,",3699,Manufacture of non-metallic mineral products not elsewhere classified
680911,Faced or reinforced with paper or paperboard only,3699,Manufacture of non-metallic mineral products not elsewhere classified
680919,Other,3699,Manufacture of non-metallic mineral products not elsewhere classified
680990,Other articles,3699,Manufacture of non-metallic mineral products not elsewhere classified
681011,Building blocks and bricks,3699,Manufacture of non-metallic mineral products not elsewhere classified
681019,Other,3699,Manufacture of non-metallic mineral products not elsewhere classified
681091,Prefabricated structural components for building or civil engineering,3699,Manufacture of non-metallic mineral products not elsewhere classified
681099,Other,3699,Manufacture of non-metallic mineral products not elsewhere classified
681110,Corrugated sheets,3699,Manufacture of non-metallic mineral products not elsewhere classified
681120,"Other sheets, panels, tiles and similar articles",3699,Manufacture of non-metallic mineral products not elsewhere classified
681130,"Tubes, pipes and tube or pipe fittings",3699,Manufacture of non-metallic mineral products not elsewhere classified
681190,Other articles,3699,Manufacture of non-metallic mineral products not elsewhere classified
681250,"Clothing, clothing accessories, footwear and headgear",3699,Manufacture of non-metallic mineral products not elsewhere classified
681260,"Paper, millboard and felt",3699,Manufacture of non-metallic mineral products not elsewhere classified
681270,"Compressed asbestos fibre jointing, in sheets or rolls",3699,Manufacture of non-metallic mineral products not elsewhere classified
681290,Other,3699,Manufacture of non-metallic mineral products not elsewhere classified
681310,Brake linings and pads,3699,Manufacture of non-metallic mineral products not elsewhere classified
681390,Other,3699,Manufacture of non-metallic mineral products not elsewhere classified
681410,"Plates, sheets and strips of agglomerated or reconstituted mica, whether or not on a support",3699,Manufacture of non-metallic mineral products not elsewhere classified
681490,Other,3699,Manufacture of non-metallic mineral products not elsewhere classified
681510,Nonelectrical articles of graphite or other carbon,3699,Manufacture of non-metallic mineral products not elsewhere classified
681520,Articles of peat,3699,Manufacture of non-metallic mineral products not elsewhere classified
681591,"Containing magnesite, dolomite or chromite",3699,Manufacture of non-metallic mineral products not elsewhere classified
681599,Other,3699,Manufacture of non-metallic mineral products not elsewhere classified
690100,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (for example, kieselguhr, tripolite or diatomite) or of similar siliceous earths.",3691,Manufacture of structural clay products
690210,"Containing by weight, singly or together, more than 50 % of the elements Mg, Ca or Cr, expressed as MgO, CaO or Cr2O3",3691,Manufacture of structural clay products
690220,"Containing by weight more than 50 % of alumina (Al2O3), of silica (SiO2) or of a mixture or compound of these products",3691,Manufacture of structural clay products
690290,Other,3691,Manufacture of structural clay products
690310,Containing by weight more than 50 % of graphite or other carbon or of a mixture of these products,3699,Manufacture of non-metallic mineral products not elsewhere classified
690320,Containing by weight more than 50 % of alumina (Al2O3) or of a mixture or compound of alumina and of silica (SiO2),3699,Manufacture of non-metallic mineral products not elsewhere classified
690390,Other,3699,Manufacture of non-metallic mineral products not elsewhere classified
690410,Building bricks,3691,Manufacture of structural clay products
690490,Other,3691,Manufacture of structural clay products
690510,Roofing tiles,3691,Manufacture of structural clay products
690590,Other,3691,Manufacture of structural clay products
690600,"Ceramic pipes, conduits, guttering and pipe fittings.",3691,Manufacture of structural clay products
690710,"Tiles, cubes and similar articles, whether or not rectangular, the largest surface area of which is capable of being enclosed in a square the side of which is less than 7 cm",3691,Manufacture of structural clay products
690790,Other,3691,Manufacture of structural clay products
690810,"Tiles, cubes and similar articles, whether or not rectangular, the largest surface area of which is capable of being enclosed in a square the side of which is less than 7 cm",3691,Manufacture of structural clay products
690890,Other,3691,Manufacture of structural clay products
690911,Of porcelain or china,3610,"Manufacture of pottery, china and earthenware"
690912,Articles having a hardness equivalent to 9 or more on the Mohs scale,3610,"Manufacture of pottery, china and earthenware"
690919,Other,3610,"Manufacture of pottery, china and earthenware"
690990,Other,3610,"Manufacture of pottery, china and earthenware"
691010,Of porcelain or china,3610,"Manufacture of pottery, china and earthenware"
691090,Other,3610,"Manufacture of pottery, china and earthenware"
691110,Tableware and kitchenware,3610,"Manufacture of pottery, china and earthenware"
691190,Other,3610,"Manufacture of pottery, china and earthenware"
691200,"Ceramic tableware, kitchenware, other household articles and toilet articles, other than of porcelain or china.",3610,"Manufacture of pottery, china and earthenware"
691310,Of porcelain or china,3610,"Manufacture of pottery, china and earthenware"
691390,Other,3610,"Manufacture of pottery, china and earthenware"
691410,Of porcelain or china,3610,"Manufacture of pottery, china and earthenware"
691490,Other,3610,"Manufacture of pottery, china and earthenware"
700100,Cullet and other waste and scrap of glass; glass in the mass.,3620,Manufacture of glass and glass products
700210,Balls,3620,Manufacture of glass and glass products
700220,Rods,3620,Manufacture of glass and glass products
700231,Of fused quartz or other fused silica,3620,Manufacture of glass and glass products
700232,Of other glass having a linear coefficient of expansion not exceeding 5 x 106 per Kelvin within a temperature range of  0 °C to 300 °C,3620,Manufacture of glass and glass products
700239,Other,3620,Manufacture of glass and glass products
700312,"Coloured throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting or nonreflecting layer",3620,Manufacture of glass and glass products
700319,Other,3620,Manufacture of glass and glass products
700320,Wired sheets,3620,Manufacture of glass and glass products
700330,Profiles,3620,Manufacture of glass and glass products
700420,"Glass, coloured throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting or nonreflecting layer",3620,Manufacture of glass and glass products
700490,Other glass,3620,Manufacture of glass and glass products
700510,"Nonwired glass, having an absorbent, reflecting or nonreflecting layer",3620,Manufacture of glass and glass products
700521,"Coloured throughout the mass (body tinted), opacified, flashed or merely surface ground",3620,Manufacture of glass and glass products
700529,Other,3620,Manufacture of glass and glass products
700530,Wired glass,3620,Manufacture of glass and glass products
700600,"Glass of heading 70.03, 70.04 or 70.05, bent, edgeworked, engraved, drilled, enamelled or otherwise worked, but not framed or fitted with other materials.",3620,Manufacture of glass and glass products
700711,"Of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",3620,Manufacture of glass and glass products
700719,Other,3620,Manufacture of glass and glass products
700721,"Of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",3620,Manufacture of glass and glass products
700729,Other,3620,Manufacture of glass and glass products
700800,Multiplewalled insulating units of glass.,3620,Manufacture of glass and glass products
700910,Rearview mirrors for vehicles,3620,Manufacture of glass and glass products
700991,Unframed,3620,Manufacture of glass and glass products
700992,Framed,3620,Manufacture of glass and glass products
701010,Ampoules,3620,Manufacture of glass and glass products
701020,"Stoppers, lids and other closures",3620,Manufacture of glass and glass products
701090,Other,3620,Manufacture of glass and glass products
701110,For electric lighting,3620,Manufacture of glass and glass products
701120,For cathoderay tubes,3620,Manufacture of glass and glass products
701190,Other,3620,Manufacture of glass and glass products
701200,Glass inners for vacuum flasks or for other vacuum vessels.,3620,Manufacture of glass and glass products
701310,Of glassceramics,3620,Manufacture of glass and glass products
701321,Of lead crystal,3620,Manufacture of glass and glass products
701329,Other,3620,Manufacture of glass and glass products
701331,Of lead crystal,3620,Manufacture of glass and glass products
701332,Of glass having a linear coefficient of expansion not exceeding 5 x 106 per Kelvin within a temperature range of   0 °C to 300 °C,3620,Manufacture of glass and glass products
701339,Other,3620,Manufacture of glass and glass products
701391,Of lead crystal,3620,Manufacture of glass and glass products
701399,Other,3620,Manufacture of glass and glass products
701400,"Signalling glassware and optical elements of glass (other than those of heading 70.15), not optically worked.",3620,Manufacture of glass and glass products
701510,Glasses for corrective spectacles,3620,Manufacture of glass and glass products
701590,Other,3620,Manufacture of glass and glass products
701610,"Glass cubes and other glass smallwares, whether or not on a backing, for mosaics or similar decorative purposes",3620,Manufacture of glass and glass products
701690,Other,3620,Manufacture of glass and glass products
701710,Of fused quartz or other fused silica,3620,Manufacture of glass and glass products
701720,Of other glass having a linear coefficient of expansion not exceeding  5 x 106 per  Kelvin  within  a  temperature  range of 0 °C to 300 °C,3620,Manufacture of glass and glass products
701790,Other,3620,Manufacture of glass and glass products
701810,"Glass beads, imitation pearls, imitation precious or semiprecious stones and similar glass smallwares",3620,Manufacture of glass and glass products
701820,Glass microspheres not exceeding 1 mm in diameter,3620,Manufacture of glass and glass products
701890,Other,3620,Manufacture of glass and glass products
701911,"Chopped strands, of a length of not more than 50 mm",3211,"Spinning, weawing and finishing textiles"
701912,Rovings,3211,"Spinning, weawing and finishing textiles"
701919,Other,3211,"Spinning, weawing and finishing textiles"
701931,Mats,3620,Manufacture of glass and glass products
701932,Thin sheets (voiles),3620,Manufacture of glass and glass products
701939,Other,3620,Manufacture of glass and glass products
701940,Woven fabrics of rovings,3211,"Spinning, weawing and finishing textiles"
701951,Of a width not exceeding 30 cm,3211,"Spinning, weawing and finishing textiles"
701952,"Of a width exceeding 30 cm, plain weave, weighing less than 250 g/m², of filaments measuring per single yarn not more than 136 tex",3211,"Spinning, weawing and finishing textiles"
701959,Other,3211,"Spinning, weawing and finishing textiles"
701990,Other,3620,Manufacture of glass and glass products
702000,Other articles of glass.,3620,Manufacture of glass and glass products
710110,Natural pearls,1301,Ocean and coastal fishing
710121,Unworked,1301,Ocean and coastal fishing
710122,Worked,1301,Ocean and coastal fishing
710210,Unsorted,2909,Mining and quarrying not elsewhere classified
710221,"Unworked or simply sawn, cleaved or bruted",2909,Mining and quarrying not elsewhere classified
710229,Other,2909,Mining and quarrying not elsewhere classified
710231,"Unworked or simply sawn, cleaved or bruted",3901,Manufacture of jewellery and related articles
710239,Other,3901,Manufacture of jewellery and related articles
710310,Unworked or simply sawn or roughly shaped,3901,Manufacture of jewellery and related articles
710391,"Rubies, sapphires and emeralds",3901,Manufacture of jewellery and related articles
710399,Other,3901,Manufacture of jewellery and related articles
710410,Piezoelectric quartz,3511,Manufacture of basic industrial chemicals except fertilizer
710420,"Other, unworked or simply sawn or roughly shaped",3511,Manufacture of basic industrial chemicals except fertilizer
710490,Other,3511,Manufacture of basic industrial chemicals except fertilizer
710510,Of diamonds,3699,Manufacture of non-metallic mineral products not elsewhere classified
710590,Other,3699,Manufacture of non-metallic mineral products not elsewhere classified
710610,Powder,3720,Non-ferrous metal basic industries
710691,Unwrought,3720,Non-ferrous metal basic industries
710692,Semimanufactured,3720,Non-ferrous metal basic industries
710700,"Base metals clad with silver, not further worked than semimanufactured.",3720,Non-ferrous metal basic industries
710811,Powder,3720,Non-ferrous metal basic industries
710812,Other unwrought forms,3720,Non-ferrous metal basic industries
710813,Other semimanufactured forms,3720,Non-ferrous metal basic industries
710820,Monetary,9999,Goods not elsewhere classified
710900,"Base metals or silver, clad with gold, not further worked than semimanufactured.",3720,Non-ferrous metal basic industries
711011,Unwrought or in powder form,3720,Non-ferrous metal basic industries
711019,Other,3720,Non-ferrous metal basic industries
711021,Unwrought or in powder form,3720,Non-ferrous metal basic industries
711029,Other,3720,Non-ferrous metal basic industries
711031,Unwrought or in powder form,3720,Non-ferrous metal basic industries
711039,Other,3720,Non-ferrous metal basic industries
711041,Unwrought or in powder form,3720,Non-ferrous metal basic industries
711049,Other,3720,Non-ferrous metal basic industries
711100,"Base metals, silver or gold, clad with platinum, not further worked than semimanufactured.",3720,Non-ferrous metal basic industries
711230,Ash containing precious metal or precious metal compounds,3901,Manufacture of jewellery and related articles
711291,"Of gold, including metal clad with gold but excluding sweepings containing other precious metals",3901,Manufacture of jewellery and related articles
711292,"Of platinum, including metal clad with platinum but excluding sweepings containing other precious metals",3901,Manufacture of jewellery and related articles
711299,Other,3901,Manufacture of jewellery and related articles
711311,"Of silver, whether or not plated or clad with other precious metal",3901,Manufacture of jewellery and related articles
711319,"Of other precious metal, whether or not plated or clad with precious metal",3901,Manufacture of jewellery and related articles
711320,Of base metal clad with precious metal,3901,Manufacture of jewellery and related articles
711411,"Of silver, whether or not plated or clad with other precious metal",3901,Manufacture of jewellery and related articles
711419,"Of other precious metal, whether or not plated or clad with precious metal",3901,Manufacture of jewellery and related articles
711420,Of base metal clad with precious metal,3901,Manufacture of jewellery and related articles
711510,"Catalysts in the form of wire cloth or grill, of platinum",3901,Manufacture of jewellery and related articles
711590,Other,3901,Manufacture of jewellery and related articles
711610,Of natural or cultured pearls,3901,Manufacture of jewellery and related articles
711620,"Of precious or semiprecious stones (natural, synthetic or reconstructed)",3901,Manufacture of jewellery and related articles
711711,Cufflinks and studs,3909,Manufacturing industries not elsewhere classified
711719,Other,3909,Manufacturing industries not elsewhere classified
711790,Other,3909,Manufacturing industries not elsewhere classified
711810,"Coin (other than gold coin), not being legal tender",3901,Manufacture of jewellery and related articles
711890,Other,9999,Goods not elsewhere classified
720110,  Nonalloy pig iron containing by weight 0.5 % or less of phosphorus,3710,Iron and steel basic industries
720120,Nonalloy pig iron containing by weight more than 0.5 % of phosphorus,3710,Iron and steel basic industries
720150,Alloy pig iron; spiegeleisen,3710,Iron and steel basic industries
720211,Containing by weight more than 2 % of carbon,3710,Iron and steel basic industries
720219,Other,3710,Iron and steel basic industries
720221,Containing by weight more than 55 % of silicon,3710,Iron and steel basic industries
720229,Other,3710,Iron and steel basic industries
720230,Ferrosilicomanganese,3710,Iron and steel basic industries
720241,Containing by weight more than 4 % of carbon,3710,Iron and steel basic industries
720249,Other,3710,Iron and steel basic industries
720250,Ferrosilicochromium,3710,Iron and steel basic industries
720260,Ferronickel,3710,Iron and steel basic industries
720270,Ferromolybdenum,3710,Iron and steel basic industries
720280,Ferrotungsten and ferrosilicotungsten,3710,Iron and steel basic industries
720291,Ferrotitanium and ferrosilicotitanium,3710,Iron and steel basic industries
720292,Ferrovanadium,3710,Iron and steel basic industries
720293,Ferroniobium,3710,Iron and steel basic industries
720299,Other,3710,Iron and steel basic industries
720310,Ferrous products obtained by direct reduction of iron ore,3710,Iron and steel basic industries
720390,Other,3710,Iron and steel basic industries
720410,Waste and scrap of cast iron,9999,Goods not elsewhere classified
720421,Of stainless steel,9999,Goods not elsewhere classified
720429,Other,9999,Goods not elsewhere classified
720430,Waste and scrap of tinned iron or steel,9999,Goods not elsewhere classified
720441,"Turnings, shavings, chips, milling waste, sawdust, filings, trimmings and stampings, whether or not in bundles",9999,Goods not elsewhere classified
720449,Other,9999,Goods not elsewhere classified
720450,Remelting scrap ingots,3710,Iron and steel basic industries
720510,Granules,3710,Iron and steel basic industries
720521,Of alloy steel,3710,Iron and steel basic industries
720529,Other,3710,Iron and steel basic industries
720610,Ingots,3710,Iron and steel basic industries
720690,Other,3710,Iron and steel basic industries
720711,"Of rectangular (including square) crosssection, the width measuring less than twice the thickness",3710,Iron and steel basic industries
720712,"Other, of rectangular (other than square) crosssection",3710,Iron and steel basic industries
720719,Other,3710,Iron and steel basic industries
720720,Containing by weight 0.25 % or more of carbon,3710,Iron and steel basic industries
720810,"In coils, not further worked than hotrolled, with patterns in relief",3710,Iron and steel basic industries
720825,Of a thickness of 4.75 mm or more,3710,Iron and steel basic industries
720826,Of a thickness of 3 mm or more but less than 4.75 mm,3710,Iron and steel basic industries
720827,Of a thickness of less than 3 mm,3710,Iron and steel basic industries
720836,Of a thickness exceeding 10 mm,3710,Iron and steel basic industries
720837,Of a thickness of 4.75 mm or more but not exceeding 10 mm,3710,Iron and steel basic industries
720838,Of a thickness of 3 mm or more but less than 4.75 mm,3710,Iron and steel basic industries
720839,Of a thickness of less than 3 mm,3710,Iron and steel basic industries
720840,"Not in coils, not further worked than hotrolled, with patterns in relief",3710,Iron and steel basic industries
720851,Of a thickness exceeding 10 mm,3710,Iron and steel basic industries
720852,Of a thickness of 4.75 mm or more but not exceeding 10 mm,3710,Iron and steel basic industries
720853,Of a thickness of 3 mm or more but less than 4.75 mm,3710,Iron and steel basic industries
720854,Of a thickness of less than 3 mm,3710,Iron and steel basic industries
720890,Other,3710,Iron and steel basic industries
720915,Of a thickness of 3 mm or more,3710,Iron and steel basic industries
720916,Of a thickness exceeding 1 mm but less than 3 mm,3710,Iron and steel basic industries
720917,Of a thickness of 0.5 mm or more but not exceeding 1 mm,3710,Iron and steel basic industries
720918,Of a thickness of less than 0.5 mm,3710,Iron and steel basic industries
720925,Of a thickness of 3 mm or more,3710,Iron and steel basic industries
720926,Of a thickness exceeding 1 mm but less than 3 mm,3710,Iron and steel basic industries
720927,Of a thickness of 0.5 mm or more but not exceeding 1 mm,3710,Iron and steel basic industries
720928,Of a thickness of less than 0.5 mm,3710,Iron and steel basic industries
720990,Other,3710,Iron and steel basic industries
721011,Of a thickness of 0.5 mm or more,3710,Iron and steel basic industries
721012,Of a thickness of less than 0.5 mm,3710,Iron and steel basic industries
721020,"Plated or coated with lead, including terneplate",3710,Iron and steel basic industries
721030,Electrolytically plated or coated with zinc,3710,Iron and steel basic industries
721041,Corrugated,3710,Iron and steel basic industries
721049,Other,3710,Iron and steel basic industries
721050,Plated or coated with chromium oxides or with chromium and chromium oxides,3710,Iron and steel basic industries
721061,Plated or coated with aluminiumzinc alloys,3710,Iron and steel basic industries
721069,Other,3710,Iron and steel basic industries
721070,"Painted, varnished or coated with plastics",3710,Iron and steel basic industries
721090,Other,3710,Iron and steel basic industries
721113,"Rolled on four faces or in a closed box pass, of a width exceeding 150 mm and a thickness of not less than 4 mm, not in coils and without patterns in relief",3710,Iron and steel basic industries
721114,"Other, of a thickness of 4.75 mm or more",3710,Iron and steel basic industries
721119,Other,3710,Iron and steel basic industries
721123,Containing by weight less than 0.25 % of carbon,3710,Iron and steel basic industries
721129,Other,3710,Iron and steel basic industries
721190,Other,3710,Iron and steel basic industries
721210,Plated or coated with tin,3710,Iron and steel basic industries
721220,Electrolytically plated or coated with zinc,3710,Iron and steel basic industries
721230,Otherwise plated or coated with zinc,3710,Iron and steel basic industries
721240,"Painted, varnished or coated with plastics",3710,Iron and steel basic industries
721250,Otherwise plated or coated,3710,Iron and steel basic industries
721260,Clad,3710,Iron and steel basic industries
721310,"Containing indentations, ribs, grooves or other deformations produced during the rolling process",3710,Iron and steel basic industries
721320,"Other, of freecutting steel",3710,Iron and steel basic industries
721391,Of circular crosssection measuring less than 14 mm in diameter,3710,Iron and steel basic industries
721399,Other,3710,Iron and steel basic industries
721410,Forged,3710,Iron and steel basic industries
721420,"Containing indentations, ribs, grooves or other deformations produced during the rolling process or twisted after rolling",3710,Iron and steel basic industries
721430,"Other, of freecutting steel",3710,Iron and steel basic industries
721491,Of rectangular (other than square) crosssection,3710,Iron and steel basic industries
721499,Other,3710,Iron and steel basic industries
721510,"Of freecutting steel, not further worked than coldformed or coldfinished",3710,Iron and steel basic industries
721550,"Other, not further worked than coldformed or coldfinished",3710,Iron and steel basic industries
721590,Other,3710,Iron and steel basic industries
721610,"U, I or H sections, not further worked than hotrolled, hotdrawn or extruded, of a height of less than 80 mm",3710,Iron and steel basic industries
721621,L sections,3710,Iron and steel basic industries
721622,T sections,3710,Iron and steel basic industries
721631,U sections,3710,Iron and steel basic industries
721632,I sections,3710,Iron and steel basic industries
721633,H sections,3710,Iron and steel basic industries
721640,"L or T sections, not further worked than hotrolled, hotdrawn or extruded, of a height of 80 mm or more",3710,Iron and steel basic industries
721650,"Other angles, shapes and sections, not further worked than hotrolled, hotdrawn or extruded",3710,Iron and steel basic industries
721661,Obtained from flatrolled products,3710,Iron and steel basic industries
721669,Other,3710,Iron and steel basic industries
721691,Coldformed or coldfinished from flatrolled products,3710,Iron and steel basic industries
721699,Other,3710,Iron and steel basic industries
721710,"Not plated or coated, whether or not polished",3710,Iron and steel basic industries
721720,Plated or coated with zinc,3710,Iron and steel basic industries
721730,Plated or coated with other base metals,3710,Iron and steel basic industries
721790,Other,3710,Iron and steel basic industries
721810,Ingots and other primary forms,3710,Iron and steel basic industries
721891,Of rectangular (other than square) crosssection,3710,Iron and steel basic industries
721899,Other,3710,Iron and steel basic industries
721911,Of a thickness exceeding 10 mm,3710,Iron and steel basic industries
721912,Of a thickness of 4.75 mm or more but not exceeding 10 mm,3710,Iron and steel basic industries
721913,Of a thickness of 3 mm or more but less than 4.75 mm,3710,Iron and steel basic industries
721914,Of a thickness of less than 3 mm,3710,Iron and steel basic industries
721921,Of a thickness exceeding 10 mm,3710,Iron and steel basic industries
721922,Of a thickness of 4.75 mm or more but not exceeding 10 mm,3710,Iron and steel basic industries
