HS - Combined  Product Code,HS - Combined  Product Description,SITC Revision 2 Product Code,SITC Revision 2 Product Description
551422,"3thread or 4thread twill, including cross twill, of polyester staple fibres",65341,Fabrics mixed mainly or solely with cotton
551423,Other woven fabrics of polyester staple fibres,65341,Fabrics mixed mainly or solely with cotton
551429,Other woven fabrics,65341,Fabrics mixed mainly or solely with cotton
551431,"(-2006) Of polyester staple fibres, plain weave",65341,Fabrics mixed mainly or solely with cotton
551432,"(-2006) 3thread or 4thread twill, including cross twill, of polyester staple fibres",65341,Fabrics mixed mainly or solely with cotton
551433,(-2006) Other woven fabrics of polyester staple fibres,65341,Fabrics mixed mainly or solely with cotton
551439,(-2006) Other woven fabrics,65341,Fabrics mixed mainly or solely with cotton
551441,"Of polyester staple fibres, plain weave",65341,Fabrics mixed mainly or solely with cotton
551442,"3thread or 4thread twill, including cross twill, of polyester staple fibres",65341,Fabrics mixed mainly or solely with cotton
551443,Other woven fabrics of polyester staple fibres,65341,Fabrics mixed mainly or solely with cotton
551449,Other woven fabrics,65341,Fabrics mixed mainly or solely with cotton
551511,Mixed mainly or solely with viscose rayon staple fibres,65349,Fabrics mixed with fibres oth.than cotton.wool etc
551512,Mixed mainly or solely with manmade filaments,65343,Fabrics mixed with contin.man-made texti.materials
551513,Mixed mainly or solely with wool or fine animal hair,65342,Fabrics mixed with wool or fine animal hair
551519,Other,65349,Fabrics mixed with fibres oth.than cotton.wool etc
551521,Mixed mainly or solely with manmade filaments,65343,Fabrics mixed with contin.man-made texti.materials
551522,Mixed mainly or solely with wool or fine animal hair,65342,Fabrics mixed with wool or fine animal hair
551529,Other,65349,Fabrics mixed with fibres oth.than cotton.wool etc
551591,Mixed mainly or solely with manmade filaments,65343,Fabrics mixed with contin.man-made texti.materials
551592,(-2006) Mixed mainly or solely with wool or fine animal hair,65342,Fabrics mixed with wool or fine animal hair
551599,Other,65349,Fabrics mixed with fibres oth.than cotton.wool etc
551611,Unbleached or bleached,6536,"Fabrics,woven contain.85% of discont.regener.fibr."
551612,Dyed,6536,"Fabrics,woven contain.85% of discont.regener.fibr."
551613,Of yarns of different colours,6536,"Fabrics,woven contain.85% of discont.regener.fibr."
551614,Printed,6536,"Fabrics,woven contain.85% of discont.regener.fibr."
551621,Unbleached or bleached,65383,"Fabrics,mixed with contin.man-made text.materials"
551622,Dyed,65383,"Fabrics,mixed with contin.man-made text.materials"
551623,Of yarns of different colours,65383,"Fabrics,mixed with contin.man-made text.materials"
551624,Printed,65383,"Fabrics,mixed with contin.man-made text.materials"
551631,Unbleached or bleached,65382,"Fabrics,mixed mainly solely with wool,fin.ani.hair"
551632,Dyed,65382,"Fabrics,mixed mainly solely with wool,fin.ani.hair"
551633,Of yarns of different colours,65382,"Fabrics,mixed mainly solely with wool,fin.ani.hair"
551634,Printed,65382,"Fabrics,mixed mainly solely with wool,fin.ani.hair"
551641,Unbleached or bleached,65381,"Fabrics,mixed mainly or solely with cotton"
551642,Dyed,65381,"Fabrics,mixed mainly or solely with cotton"
551643,Of yarns of different colours,65381,"Fabrics,mixed mainly or solely with cotton"
551644,Printed,65381,"Fabrics,mixed mainly or solely with cotton"
551691,Unbleached or bleached,65389,"Fabrics,mixed with fibres oth.than cotton,wool etc"
551692,Dyed,65389,"Fabrics,mixed with fibres oth.than cotton,wool etc"
551693,Of yarns of different colours,65389,"Fabrics,mixed with fibres oth.than cotton,wool etc"
551694,Printed,65389,"Fabrics,mixed with fibres oth.than cotton,wool etc"
560110,"Sanitary towels and tampons, napkins and napkin liners for babies and similar sanitary articles, of wadding",65771,"Wadding and articles of wadding,n.e.s."
560121,Of cotton,65771,"Wadding and articles of wadding,n.e.s."
560122,Of manmade fibres,65771,"Wadding and articles of wadding,n.e.s."
560129,Other,65771,"Wadding and articles of wadding,n.e.s."
560130,Textile flock and dust and mill neps,65771,"Wadding and articles of wadding,n.e.s."
560210,Needleloom felt and stitchbonded fibre fabrics,6571,"Felt & articl.of felt,nes,whether/not impregnated"
560221,Of wool or fine animal hair,6571,"Felt & articl.of felt,nes,whether/not impregnated"
560229,Of other textile materials,6571,"Felt & articl.of felt,nes,whether/not impregnated"
560290,Other,6571,"Felt & articl.of felt,nes,whether/not impregnated"
560300,(-1995) Nonwovens,6572,"Bonded fibre fabrics,similar bonded yarn fabrics"
560311,(1996-) Weighing not more than 25 g/m²,6572,"Bonded fibre fabrics,similar bonded yarn fabrics"
560312,(1996-) Weighing more than 25 g/m² but not more than 70 g/m²,6572,"Bonded fibre fabrics,similar bonded yarn fabrics"
560313,(1996-) Weighing more than 70 g/m² but not more than 150 g/m²,6572,"Bonded fibre fabrics,similar bonded yarn fabrics"
560314,(1996-) Weighing more than 150 g/m²,6572,"Bonded fibre fabrics,similar bonded yarn fabrics"
560391,(1996-) Weighing not more than 25 g/m²,6572,"Bonded fibre fabrics,similar bonded yarn fabrics"
560392,(1996-) Weighing more than 25 g/m² but not more than 70 g/m²,6572,"Bonded fibre fabrics,similar bonded yarn fabrics"
560393,(1996-) Weighing more than 70 g/m² but not more than 150 g/m²,6572,"Bonded fibre fabrics,similar bonded yarn fabrics"
560394,(1996-) Weighing more than 150 g/m²,6572,"Bonded fibre fabrics,similar bonded yarn fabrics"
560410,"Rubber thread and cord, textile covered",62103,Vulcanized rubber thread and cord
560420,"(-2006) High tenacity yarn of polyesters, of nylon or other polyamides or of viscose rayon, impregnated or coated",65141,"Yarn textured of continuous polyamide fibres,n.e.s"
560490,Other,62103,Vulcanized rubber thread and cord
560500,"Metallised yarn, whether or not gimped, being textile yarn, or strip or the like of heading 54.04 or 54.05, combined with metal in the form of thread, strip or powder or covered with metal.",65191,"Metallized yarn,being textile yarn spun with metal"
560600,"Gimped yarn, and strip and the like of heading 54.04 or 54.05, gimped (other than those of heading 56.05 and gimped horsehair yarn); chenille yarn (including flock chenille yarn); loop waleyarn.",65603,"Chenille & gimped yarn,braids & ornament.trimmings"
560710,(-2006) Of jute or other textile bast fibres of heading 53.03,65751,"Twine,cordage,ropes and cables,plaited or not"
560721,Binder or baler twine,65751,"Twine,cordage,ropes and cables,plaited or not"
560729,Other,65751,"Twine,cordage,ropes and cables,plaited or not"
560730,(-2001) Of abaca (Manila hemp or Musa textilis Nee) or oth,65751,"Twine,cordage,ropes and cables,plaited or not"
560741,Binder or baler twine,65751,"Twine,cordage,ropes and cables,plaited or not"
560749,Other,65751,"Twine,cordage,ropes and cables,plaited or not"
560750,Of other synthetic fibres,65751,"Twine,cordage,ropes and cables,plaited or not"
560790,Other,65751,"Twine,cordage,ropes and cables,plaited or not"
560811,Made up fishing nets,65752,"Nets and netting made of twine,cordage or rope"
560819,Other,65752,"Nets and netting made of twine,cordage or rope"
560890,Other,65752,"Nets and netting made of twine,cordage or rope"
560900,"Articles of yarn, strip or the like of heading 54.04 or 54.05, twine, cordage, rope or cables, not elsewhere specified or included.",65759,"Oth.articl.made from yarn,twine,cordage,rope/cabl."
570110,Of wool or fine animal hair,65921,Carpets of wool or fine animal hair
570190,Of other textile materials,65929,Carpets of other textile materials
570210,"Kelem, Schumacks, Karamanie and similar handwoven rugs",6593,"Kelem,schumacks and karamanie rugs and the like"
570220,Floor coverings of coconut fibres (coir),65962,"Carpets other than knotted,tufted,or of felt"
570231,Of wool or fine animal hair,65942,"Carpets of wool/fine animal hair,woven"
570232,Of manmade textile materials,65952,"Carpets of man made text.materials,woven"
570239,Of other textile materials,65962,"Carpets other than knotted,tufted,or of felt"
570241,Of wool or fine animal hair,65942,"Carpets of wool/fine animal hair,woven"
570242,Of manmade textile materials,65952,"Carpets of man made text.materials,woven"
570249,Of other textile materials,65962,"Carpets other than knotted,tufted,or of felt"
570251,(-2006) Of wool or fine animal hair,65942,"Carpets of wool/fine animal hair,woven"
570252,(-2006) Of manmade textile materials,65952,"Carpets of man made text.materials,woven"
570259,(-2006) Of other textile materials,65962,"Carpets other than knotted,tufted,or of felt"
570291,Of wool or fine animal hair,65942,"Carpets of wool/fine animal hair,woven"
570292,Of manmade textile materials,65952,"Carpets of man made text.materials,woven"
570299,Of other textile materials,65962,"Carpets other than knotted,tufted,or of felt"
570310,Of wool or fine animal hair,65941,"Carpets of wool/fine animal hair,tufted"
570320,Of nylon or other polyamides,65951,"Carpets of man made text.materials,tufted"
570330,Of other manmade textile materials,65951,"Carpets of man made text.materials,tufted"
570390,Of other textile materials,65961,"Carpets of other text.materials,tufted"
570410,"Tiles, having a maximum surface area of 0.3 m²",65963,"Floor coverings of felt,of tufted felt etc."
570490,Other,65963,"Floor coverings of felt,of tufted felt etc."
570500,"Other carpets and other textile floor coverings, whether or not made up.",65962,"Carpets other than knotted,tufted,or of felt"
580110,Of wool or fine animal hair,65434,"Pile & chenille fabrics,woven of wool/fin.ani.hair"
580121,Uncut weft pile fabrics,65223,"Pile fabrics and chenille fabrics,woven,of cotton"
580122,Cut corduroy,65223,"Pile fabrics and chenille fabrics,woven,of cotton"
580123,Other weft pile fabrics,65223,"Pile fabrics and chenille fabrics,woven,of cotton"
580124,"Warp pile fabrics, épinglé (uncut)",65223,"Pile fabrics and chenille fabrics,woven,of cotton"
580125,"Warp pile fabrics, cut",65223,"Pile fabrics and chenille fabrics,woven,of cotton"
580126,Chenille fabrics,65223,"Pile fabrics and chenille fabrics,woven,of cotton"
580131,Uncut weft pile fabrics,65397,Pile fabrics synthetic
580132,Cut corduroy,65398,Pile fabrics regenerated
580133,Other weft pile fabrics,65398,Pile fabrics regenerated
580134,"Warp pile fabrics, épinglé (uncut)",65397,Pile fabrics synthetic
580135,"Warp pile fabrics, cut",65398,Pile fabrics regenerated
580136,Chenille fabrics,65398,Pile fabrics regenerated
580190,Of other textile materials,65499,"Pile fabrics and chenille fabrics,woven,n.e.s."
580211,Unbleached,65212,"Terry towelling & similar,of cotton,unbleached etc"
580219,Other,65222,"Terry towelling & similar,of cotton bleached etc."
580220,"Terry towelling and similar woven terry fabrics, of other  textile materials",65499,"Pile fabrics and chenille fabrics,woven,n.e.s."
580230,Tufted textile fabrics,65499,"Pile fabrics and chenille fabrics,woven,n.e.s."
580310,(-2006) Of cotton,65221,"Cotton gauze,bleached,mercerized,dyed,printed etc"
580390,(-2006) Of other textile materials,65355,"Fabrics,woven contain.85% of contin.regener.t.mat."
580410,Tulles and other net fabrics,65604,"Tulle and other net fabrics,plain"
580421,Of manmade fibres,65605,Tull.& oth.net fab.figured;hand/mechanic.made lace
580429,Of other textile materials,65605,Tull.& oth.net fab.figured;hand/mechanic.made lace
580430,Handmade lace,65605,Tull.& oth.net fab.figured;hand/mechanic.made lace
580500,"Handwoven tapestries of the type Gobelins, Flanders, Aubusson, Beauvais and the like, and needleworked tapestries (for example, petit point, cross stitch), whether or not made up.",65891,"Tapestries,hand-made,of the type gobelins,flanders"
580610,Woven pile fabrics (including terry towelling and similar terry fabrics) and chenille fabrics,65601,Narrow woven fabrics consist.of warp without weft
580620,"Other woven fabrics, containing by weight 5 % or more of lastomeric yarn or rubber thread",65601,Narrow woven fabrics consist.of warp without weft
580631,Of cotton,65601,Narrow woven fabrics consist.of warp without weft
580632,Of manmade fibres,65601,Narrow woven fabrics consist.of warp without weft
580639,Of other textile materials,65601,Narrow woven fabrics consist.of warp without weft
580640,Fabrics consisting of warp without weft assembled by means of an adhesive (bolducs),65601,Narrow woven fabrics consist.of warp without weft
580710,Woven,65602,"Woven labels,badges and the like,not embroidered"
580790,Other,6571,"Felt & articl.of felt,nes,whether/not impregnated"
580810,Braids in the piece,65603,"Chenille & gimped yarn,braids & ornament.trimmings"
580890,Other,65603,"Chenille & gimped yarn,braids & ornament.trimmings"
580900,"Woven fabrics of metal thread and woven fabrics of metallised yarn of heading 56.05, of a kind used in apparel, as furnishing fabrics or for similar purposes, not elsewhere specified or included.",65491,"Fabrics,woven,of metal thread/of metallized yarn"
581010,Embroidery without visible ground,65606,"Embroidery,in the piece,in strips or in motifs"
581091,Of cotton,65606,"Embroidery,in the piece,in strips or in motifs"
581092,Of manmade fibres,65606,"Embroidery,in the piece,in strips or in motifs"
581099,Of other textile materials,65606,"Embroidery,in the piece,in strips or in motifs"
581100,"Quilted textile products in the piece, composed of one or more layers of textile materials assembled with padding by stitching or otherwise, other than embroidery of heading 58.10.",65224,Oth.woven fabrics cont.85% of cotton bleached etc.
590110,"Textile fabrics coated with gum or amylaceous substances, of a kind used for the outer covers of books or the like",65731,Textile fabrics coated with gum/amylaceous substa.
590190,Other,65731,Textile fabrics coated with gum/amylaceous substa.
590210,Of nylon or other polyamides,65733,Rubberized textile fabrics
590220,Of polyesters,65733,Rubberized textile fabrics
590290,Other,65733,Rubberized textile fabrics
590310,With poly(vinyl chloride),65732,"Text.fabr.coated,with prepar.of cellulose derivat."
590320,With polyurethane,65732,"Text.fabr.coated,with prepar.of cellulose derivat."
590390,Other,65732,"Text.fabr.coated,with prepar.of cellulose derivat."
590410,Linoleum,65912,Linoleum and materials prepared on a textile base
590490,(2002-) Other,65912,Linoleum and materials prepared on a textile base
590491,(-2001) Other :-- With a base consisting of needleloom fel,65912,Linoleum and materials prepared on a textile base
590492,(-2001) Other :-- With other textile base,65912,Linoleum and materials prepared on a textile base
590500,Textile wall coverings.,65732,"Text.fabr.coated,with prepar.of cellulose derivat."
590610,Adhesive tape of a width not exceeding 20 cm,65733,Rubberized textile fabrics
590691,Knitted or crocheted,65733,Rubberized textile fabrics
590699,Other,65733,Rubberized textile fabrics
590700,"Textile fabrics otherwise impregnated, coated or covered; painted canvas being theatrical scenery, studio backcloths or the like.",65739,Textile fabrics otherwise impregnated or coated
590800,"Textile wicks, woven, plaited or knitted , for lamps, stoves, lighters, candles or the like; incandescent gas mantles and tubular knitted gas mantle fabric therefor, whether or not impregnated.",65772,"Wicks,of woven,plaited/knitted textile materials"
590900,"Textile hosepiping and similar textile tubing, with or without lining, armour or accessories of other materials.",65791,Textile hosepiping and similar tubing
591000,"Transmission or conveyor belts or belting, of textile material, whether or not impregnated, coated, covered or laminated with plastics, or reinforced with metal or other material.",65792,"Transmission,conveyor/elevat.belts of text.materi."
591110,"Textile fabrics, felt and feltlined woven fabrics, coated, covered or laminated with rubber, leather or other material, of a kind used for card clothing, and similar fabrics of a kind used for other technical purposes, including narrow fabrics made of ve",65773,Textile fabrics & articles used in machinary/plant
591120,"Bolting cloth, whether or not made up",65773,Textile fabrics & articles used in machinary/plant
591131,Weighing less than 650 g/m2,65773,Textile fabrics & articles used in machinary/plant
591132,Weighing 650 g/m2 or more,65773,Textile fabrics & articles used in machinary/plant
591140,"Straining cloth of a kind used in oil presses or the  like, including that of human hair",65773,Textile fabrics & articles used in machinary/plant
591190,Other,65773,Textile fabrics & articles used in machinary/plant
600110,Long pile fabrics,65521,Knitted/crocheted fabrics of wool/fine animal hair
600121,Of cotton,65522,Knitted/crocheted fabrics of cotton
600122,Of manmade fibres,65522,Knitted/crocheted fabrics of cotton
600129,Of other textile materials,65522,Knitted/crocheted fabrics of cotton
600191,Of cotton,65529,Knitted/crocheted fabrics of other fibres
600192,Of manmade fibres,65529,Knitted/crocheted fabrics of other fibres
600199,Of other textile materials,65529,Knitted/crocheted fabrics of other fibres
600210,"(-2001) Of a width not exceeding 30 cm, containing by weig",65521,Knitted/crocheted fabrics of wool/fine animal hair
600220,"(-2001) Other, of a width not exceeding 30 cm",65521,Knitted/crocheted fabrics of wool/fine animal hair
600230,"(-2001) Of a width exceeding 30 cm, containing by weight 5",65522,Knitted/crocheted fabrics of cotton
600240,(2002-) Containing by weight 5 % or more of elastomeric yarn but not containing rubber thread,65521,Knitted/crocheted fabrics of wool/fine animal hair
600241,"(-2001) Other fabrics, warp knit (including those made on ",65523,Knitted/crocheted fabrics of regenerated fibres
600242,"(-2001) Other fabrics, warp knit (including those made on ",65523,Knitted/crocheted fabrics of regenerated fibres
600243,"(-2001) Other fabrics, warp knit (including those made on ",65523,Knitted/crocheted fabrics of regenerated fibres
600249,"(-2001) Other fabrics, warp knit (including those made on ",65523,Knitted/crocheted fabrics of regenerated fibres
600290,(2002-) Other,65521,Knitted/crocheted fabrics of wool/fine animal hair
600291,(-2001) Other :-- Of wool or fine animal hair,65529,Knitted/crocheted fabrics of other fibres
600292,(-2001) Other :-- Of cotton,65529,Knitted/crocheted fabrics of other fibres
600293,(-2001) Other :-- Of man-made fibres,65529,Knitted/crocheted fabrics of other fibres
600299,(-2001) Other,65529,Knitted/crocheted fabrics of other fibres
600310,(2002-) Of wool or fine animal hair,65521,Knitted/crocheted fabrics of wool/fine animal hair
600320,(2002-) Of cotton,65521,Knitted/crocheted fabrics of wool/fine animal hair
600330,(2002-) Of synthetic fibres,65521,Knitted/crocheted fabrics of wool/fine animal hair
600340,(2002-) Of artificial fibres,65521,Knitted/crocheted fabrics of wool/fine animal hair
600390,(2002-) Other,65521,Knitted/crocheted fabrics of wool/fine animal hair
600410,(2002-) Containing by weight 5 % or more of elastomeric yarn but not containing rubber thread,65522,Knitted/crocheted fabrics of cotton
600490,(2002-) Other,65522,Knitted/crocheted fabrics of cotton
600510,(2002-2006) Of wool or fine animal hair,65523,Knitted/crocheted fabrics of regenerated fibres
600521,(2002-) Unbleached or bleached,65523,Knitted/crocheted fabrics of regenerated fibres
600522,(2002-) Dyed,65523,Knitted/crocheted fabrics of regenerated fibres
600523,(2002-) Of yarns of different colours,65523,Knitted/crocheted fabrics of regenerated fibres
600524,(2002-) Printed,65523,Knitted/crocheted fabrics of regenerated fibres
600531,(2002-) Unbleached or bleached,65523,Knitted/crocheted fabrics of regenerated fibres
600532,(2002-) Dyed,65523,Knitted/crocheted fabrics of regenerated fibres
600533,(2002-) Of yarns of different colours,65523,Knitted/crocheted fabrics of regenerated fibres
600534,(2002-) Printed,65523,Knitted/crocheted fabrics of regenerated fibres
600541,(2002-) Unbleached or bleached,65523,Knitted/crocheted fabrics of regenerated fibres
600542,(2002-) Dyed,65523,Knitted/crocheted fabrics of regenerated fibres
600543,(2002-) Of yarns of different colours,65523,Knitted/crocheted fabrics of regenerated fibres
600544,(2002-) Printed,65523,Knitted/crocheted fabrics of regenerated fibres
600590,(2002-) Other,65523,Knitted/crocheted fabrics of regenerated fibres
600610,(2002-) Of wool or fine animal hair,65529,Knitted/crocheted fabrics of other fibres
600621,(2002-) Unbleached or bleached,65529,Knitted/crocheted fabrics of other fibres
600622,(2002-) Dyed,65529,Knitted/crocheted fabrics of other fibres
600623,(2002-) Of yarns of different colours,65529,Knitted/crocheted fabrics of other fibres
600624,(2002-) Printed,65529,Knitted/crocheted fabrics of other fibres
600631,(2002-) Unbleached or bleached,65529,Knitted/crocheted fabrics of other fibres
600632,(2002-) Dyed,65529,Knitted/crocheted fabrics of other fibres
600633,(2002-) Of yarns of different colours,65529,Knitted/crocheted fabrics of other fibres
600634,(2002-) Printed,65529,Knitted/crocheted fabrics of other fibres
600641,(2002-) Unbleached or bleached,65529,Knitted/crocheted fabrics of other fibres
600642,(2002-) Dyed,65529,Knitted/crocheted fabrics of other fibres
600643,(2002-) Of yarns of different colours,65529,Knitted/crocheted fabrics of other fibres
600644,(2002-) Printed,65529,Knitted/crocheted fabrics of other fibres
600690,(2002-) Other,65529,Knitted/crocheted fabrics of other fibres
610110,(-2006) Of wool or fine animal hair,84599,Other outer garments & clothing of other fibres
610120,Of cotton,84599,Other outer garments & clothing of other fibres
610130,Of man-made fibres,84599,Other outer garments & clothing of other fibres
610190,Of other textile materials,84599,Other outer garments & clothing of other fibres
610210,Of wool or fine animal hair,84599,Other outer garments & clothing of other fibres
610220,Of cotton,84599,Other outer garments & clothing of other fibres
610230,Of man-made fibres,84599,Other outer garments & clothing of other fibres
610290,Of other textile materials,84599,Other outer garments & clothing of other fibres
610311,(-2006) Of wool or fine animal hair,84591,Other outer garments & clothing wool or an.hair
610312,(-2006) Of synthetic fibres,84591,Other outer garments & clothing wool or an.hair
610319,(-2006) Of other textile materials,84591,Other outer garments & clothing wool or an.hair
610321,(-2006) Of wool or fine animal hair,84592,Other outer garments & clothing of cotton
610322,Of cotton,84592,Other outer garments & clothing of cotton
610323,Of synthetic fibres,84592,Other outer garments & clothing of cotton
610329,Of other textile materials,84592,Other outer garments & clothing of cotton
610331,Of wool or fine animal hair,84593,Other outer garments & clothing of synthet. fibres
610332,Of cotton,84593,Other outer garments & clothing of synthet. fibres
610333,Of synthetic fibres,84593,Other outer garments & clothing of synthet. fibres
610339,Of other textile materials,84593,Other outer garments & clothing of synthet. fibres
610341,Of wool or fine animal hair,84594,Other outer garments & clothing of regener. fibres
610342,Of cotton,84594,Other outer garments & clothing of regener. fibres
610343,Of synthetic fibres,84594,Other outer garments & clothing of regener. fibres
610349,Of other textile materials,84594,Other outer garments & clothing of regener. fibres
610411,(-2006) Of wool or fine animal hair,84521,"Dresses,skirts,suits etc,of wool or animal hair"
610412,(-2006) Of cotton,84521,"Dresses,skirts,suits etc,of wool or animal hair"
610413,Of synthetic fibres,84521,"Dresses,skirts,suits etc,of wool or animal hair"
610419,Of other textile materials,84521,"Dresses,skirts,suits etc,of wool or animal hair"
610421,(-2006) Of wool or fine animal hair,84592,Other outer garments & clothing of cotton
610422,Of cotton,84592,Other outer garments & clothing of cotton
610423,Of synthetic fibres,84592,Other outer garments & clothing of cotton
610429,Of other textile materials,84592,Other outer garments & clothing of cotton
610431,Of wool or fine animal hair,84522,"Dresses,skirts,suits etc,of cotton"
610432,Of cotton,84522,"Dresses,skirts,suits etc,of cotton"
610433,Of synthetic fibres,84522,"Dresses,skirts,suits etc,of cotton"
610439,Of other textile materials,84522,"Dresses,skirts,suits etc,of cotton"
610441,Of wool or fine animal hair,84523,"Dresses,skirts,suits etc,of synthetic fibres"
610442,Of cotton,84523,"Dresses,skirts,suits etc,of synthetic fibres"
610443,Of synthetic fibres,84523,"Dresses,skirts,suits etc,of synthetic fibres"
610444,Of artificial fibres,84523,"Dresses,skirts,suits etc,of synthetic fibres"
610449,Of other textile materials,84523,"Dresses,skirts,suits etc,of synthetic fibres"
610451,Of wool or fine animal hair,84524,"Dresses,skirts,suits etc,of regenerated fibres"
610452,Of cotton,84524,"Dresses,skirts,suits etc,of regenerated fibres"
610453,Of synthetic fibres,84524,"Dresses,skirts,suits etc,of regenerated fibres"
610459,Of other textile materials,84524,"Dresses,skirts,suits etc,of regenerated fibres"
610461,Of wool or fine animal hair,84599,Other outer garments & clothing of other fibres
610462,Of cotton,84599,Other outer garments & clothing of other fibres
610463,Of synthetic fibres,84599,Other outer garments & clothing of other fibres
610469,Of other textile materials,84599,Other outer garments & clothing of other fibres
610510,Of cotton,84621,"Shirts,men s,knitted of cotton"
610520,Of manmade fibres,84632,"Shirts,men s,knitted of synthetic fibres"
610590,Of other textile materials,84632,"Shirts,men s,knitted of synthetic fibres"
610610,Of cotton,84599,Other outer garments & clothing of other fibres
610620,Of manmade fibres,84599,Other outer garments & clothing of other fibres
610690,Of other textile materials,84599,Other outer garments & clothing of other fibres
610711,Of cotton,84629,"Other under garments,knitted,of cotton"
610712,Of manmade fibres,84629,"Other under garments,knitted,of cotton"
610719,Of other textile materials,84629,"Other under garments,knitted,of cotton"
610721,Of cotton,84629,"Other under garments,knitted,of cotton"
610722,Of manmade fibres,84629,"Other under garments,knitted,of cotton"
610729,Of other textile materials,84629,"Other under garments,knitted,of cotton"
610791,Of cotton,84599,Other outer garments & clothing of other fibres
610792,(-2006) Of manmade fibres,84599,Other outer garments & clothing of other fibres
610799,Of other textile materials,84599,Other outer garments & clothing of other fibres
610811,Of manmade fibres,84629,"Other under garments,knitted,of cotton"
610819,Of other textile materials,84629,"Other under garments,knitted,of cotton"
610821,Of cotton,84629,"Other under garments,knitted,of cotton"
610822,Of manmade fibres,84629,"Other under garments,knitted,of cotton"
610829,Of other textile materials,84629,"Other under garments,knitted,of cotton"
610831,Of cotton,84629,"Other under garments,knitted,of cotton"
610832,Of manmade fibres,84629,"Other under garments,knitted,of cotton"
610839,Of other textile materials,84629,"Other under garments,knitted,of cotton"
610891,Of cotton,84599,Other outer garments & clothing of other fibres
610892,Of manmade fibres,84599,Other outer garments & clothing of other fibres
610899,Of other textile materials,84599,Other outer garments & clothing of other fibres
610910,Of cotton,84629,"Other under garments,knitted,of cotton"
610990,Of other textile materials,84629,"Other under garments,knitted,of cotton"
611010,(-2001) Of wool or fine animal hair,84512,"Jerseys,pull-overs,etc.of cotton"
611011,(2002-) Of wool,84512,"Jerseys,pull-overs,etc.of cotton"
611012,(2002-) Of Kashmir (cashmere) goats,84512,"Jerseys,pull-overs,etc.of cotton"
611019,(2002-) Other,84512,"Jerseys,pull-overs,etc.of cotton"
611020,Of cotton,84512,"Jerseys,pull-overs,etc.of cotton"
611030,Of manmade fibres,84512,"Jerseys,pull-overs,etc.of cotton"
611090,Of other textile materials,84512,"Jerseys,pull-overs,etc.of cotton"
611110,(-2006) Of wool or fine animal hair,84592,Other outer garments & clothing of cotton
611120,Of cotton,84592,Other outer garments & clothing of cotton
611130,Of synthetic fibres,84592,Other outer garments & clothing of cotton
611190,Of other textile materials,84592,Other outer garments & clothing of cotton
611211,Of cotton,84591,Other outer garments & clothing wool or an.hair
611212,Of synthetic fibres,84591,Other outer garments & clothing wool or an.hair
611219,Of other textile materials,84591,Other outer garments & clothing wool or an.hair
611220,Ski suits,84592,Other outer garments & clothing of cotton
611231,Of synthetic fibres,84592,Other outer garments & clothing of cotton
611239,Of other textile materials,84592,Other outer garments & clothing of cotton
611241,Of synthetic fibres,84594,Other outer garments & clothing of regener. fibres
611249,Of other textile materials,84594,Other outer garments & clothing of regener. fibres
611300,"Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.",84511,"Jerseys,pull-overs,etc.of wool or animal hair"
611410,(-2006) Of wool or fine animal hair,84599,Other outer garments & clothing of other fibres
611420,Of cotton,84599,Other outer garments & clothing of other fibres
611430,Of manmade fibres,84599,Other outer garments & clothing of other fibres
611490,Of other textile materials,84599,Other outer garments & clothing of other fibres
611511,"(-2006) Of synthetic fibres, measuring per single yarn less than 67 decitex",84631,"Panty hose (tights),knitted,of synthetic fibres"
611512,"(-2006) Of synthetic fibres, measuring per single yarn 67 decitex or more",84631,"Panty hose (tights),knitted,of synthetic fibres"
611519,(-2006) Of other textile materials,84631,"Panty hose (tights),knitted,of synthetic fibres"
611520,"(-2006) Women's fulllength or kneelength hosiery, measuring per single yarn less than 67 decitex",84722,"Stockings,ankle-socks and the like"
611591,(-2006) Of wool or fine animal hair,84722,"Stockings,ankle-socks and the like"
611592,(-2006) Of cotton,84722,"Stockings,ankle-socks and the like"
611593,(-2006) Of synthetic fibres,84722,"Stockings,ankle-socks and the like"
611599,Of other textile materials,84722,"Stockings,ankle-socks and the like"
611610,"Impregnated, coated or covered with plastics or rubber",84721,"Gloves,mittens,mitts,knitted or crocheted"
611691,Of wool or fine animal hair,84721,"Gloves,mittens,mitts,knitted or crocheted"
611692,Of cotton,84721,"Gloves,mittens,mitts,knitted or crocheted"
611693,Of synthetic fibres,84721,"Gloves,mittens,mitts,knitted or crocheted"
611699,Of other textile materials,84721,"Gloves,mittens,mitts,knitted or crocheted"
611710,"Shawls, scarves, mufflers, mantillas, veils and the like",84712,"Shawls,scrarves,mufflers,veils and the like"
611720,"(-2006) Ties, bow ties and cravats",84713,"Ties,bow ties & cravats of textile fabrics"
611780,Other accessories,84719,"Made up accessories,n.e.s., of textile fabbrics"
611790,Parts,84719,"Made up accessories,n.e.s., of textile fabbrics"
620111,Of wool or fine animal hair,84211,Overcoats and other coats of wool or animal hair
620112,Of cotton,84219,Overcoats and other coats of other fabrics
620113,Of man-made fibres,84219,Overcoats and other coats of other fabrics
620119,Of other textile materials,84219,Overcoats and other coats of other fabrics
620191,Of wool or fine animal hair,84291,Outer garments of fabrics of 657.32/33/39
