HS 1988/92 Product Code,HS 1988/92 Product Description,ISIC Revision 3 Product Code,ISIC Revision 3 Product Description
500310,"Silk waste, not carded or combed",9999,Goods not elsewhere classified
500390,"Silk waste, carded or combed",1711,Preparation and spinning of textile fibres; weaving of textiles
500400,"Silk yarn (excl. spun from silk waste), not put",1711,Preparation and spinning of textile fibres; weaving of textiles
500500,"Yarn spun from silk waste, not put up for retai",1711,Preparation and spinning of textile fibres; weaving of textiles
500600,"Silk yarn, put up for retail sale; silk-worm gu",1711,Preparation and spinning of textile fibres; weaving of textiles
500710,Woven fabrics of noil silk,1711,Preparation and spinning of textile fibres; weaving of textiles
500720,"Woven fabrics of silk, containing >=85% silk or",1711,Preparation and spinning of textile fibres; weaving of textiles
500790,"Printed woven fabrics, containing <85% silk",1711,Preparation and spinning of textile fibres; weaving of textiles
510111,"Greasy shorn wool, not carded or combed",0121,"Farming of cattle, sheep, goats, horses, asses, mules and  hinnies; dairy farming"
510119,"Greasy wool (excl. shorn), not carded or combed",1511,"Production, processing and preserving of meat and meat products"
510121,"Degreased shorn wool, not carbonised, not carde",1711,Preparation and spinning of textile fibres; weaving of textiles
510129,"Degreased wool (excl. shorn), not carbonised, n",1711,Preparation and spinning of textile fibres; weaving of textiles
510130,"Carbonised wool, not carded or combed",1711,Preparation and spinning of textile fibres; weaving of textiles
510210,"Fine animal hair, not carded or combed",0122,Other animal farming; production of animal products n.e.c.
510220,"Coarse animal hair, not carded or combed",0122,Other animal farming; production of animal products n.e.c.
510310,"Noils of wool or of fine animal hair, not garne",1711,Preparation and spinning of textile fibres; weaving of textiles
510320,"Other waste of wool or of fine animal hair, not",9999,Goods not elsewhere classified
510330,Waste of coarse animal hair,9999,Goods not elsewhere classified
510400,Garnetted stock of wool or of fine or coarse an,9999,Goods not elsewhere classified
510510,Carded wool,1711,Preparation and spinning of textile fibres; weaving of textiles
510521,Combed wool in fragments,1711,Preparation and spinning of textile fibres; weaving of textiles
510529,Wool tops and combed wool (excl. in fragments),1711,Preparation and spinning of textile fibres; weaving of textiles
510530,"Fine animal hair, carded or combed",1711,Preparation and spinning of textile fibres; weaving of textiles
510540,"Coarse animal hair, carded or combed",1711,Preparation and spinning of textile fibres; weaving of textiles
510610,"Yarn of carded wool, not put up for retail sale",1711,Preparation and spinning of textile fibres; weaving of textiles
510620,"Yarn of carded wool, not put up for retail sale",1711,Preparation and spinning of textile fibres; weaving of textiles
510710,"Yarn of combed wool, not put up for retail sale",1711,Preparation and spinning of textile fibres; weaving of textiles
510720,"Yarn of combed wool, not put up for retail sale",1711,Preparation and spinning of textile fibres; weaving of textiles
510810,"Carded yarn of fine animal hair, not put up for",1711,Preparation and spinning of textile fibres; weaving of textiles
510820,"Combed yarn of fine animal hair, not put up for",1711,Preparation and spinning of textile fibres; weaving of textiles
510910,"Yarn, with >=85% wool or of fine animal hair, p",1711,Preparation and spinning of textile fibres; weaving of textiles
510990,"Yarn, with <85% wool or of fine animal hair, pu",1711,Preparation and spinning of textile fibres; weaving of textiles
511000,Yarn of coarse animal hair or of horsehair (inc,1711,Preparation and spinning of textile fibres; weaving of textiles
511111,"Woven fabrics, with >=85% carded wool or fine a",1711,Preparation and spinning of textile fibres; weaving of textiles
511119,"Woven fabrics, with >=85% carded wool or fine a",1711,Preparation and spinning of textile fibres; weaving of textiles
511120,"Woven fabrics of carded wool, mixed with man-ma",1711,Preparation and spinning of textile fibres; weaving of textiles
511130,"Woven fabrics of carded wool, mixed with man-ma",1711,Preparation and spinning of textile fibres; weaving of textiles
511190,Other woven fabrics of carded wool or carded fi,1711,Preparation and spinning of textile fibres; weaving of textiles
511211,Woven fabrics with >=85% combed wool or fine an,1711,Preparation and spinning of textile fibres; weaving of textiles
511219,Woven fabrics with >=85% combed wool or animal,1711,Preparation and spinning of textile fibres; weaving of textiles
511220,"Woven fabrics of combed wool, mixed with man-ma",1711,Preparation and spinning of textile fibres; weaving of textiles
511230,"Woven fabrics of combed wool, mixed with man-ma",1711,Preparation and spinning of textile fibres; weaving of textiles
511290,Woven fabrics of combed wool or of combed fine,1711,Preparation and spinning of textile fibres; weaving of textiles
511300,Woven fabrics of coarse animal hair or of horse,1711,Preparation and spinning of textile fibres; weaving of textiles
520100,"Cotton, not carded or combed",0111,Growing of cereals and other crops n.e.c.
520210,Yarn waste of cotton,9999,Goods not elsewhere classified
520291,Garnetted stock of cotton,9999,Goods not elsewhere classified
520299,"Cotton waste, nes",9999,Goods not elsewhere classified
520300,"Cotton, carded or combed",1711,Preparation and spinning of textile fibres; weaving of textiles
520411,"Cotton sewing thread, with >=85% cotton, not pu",1711,Preparation and spinning of textile fibres; weaving of textiles
520419,"Cotton sewing thread, with <85% cotton, not put",1711,Preparation and spinning of textile fibres; weaving of textiles
520420,"Cotton sewing thread, put up for retail sale",1711,Preparation and spinning of textile fibres; weaving of textiles
520511,"Uncombed single cotton yarn, with >=85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520512,"Uncombed single cotton yarn, with >=85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520513,"Uncombed single cotton yarn, with >=85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520514,"Uncombed single cotton yarn, with >=85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520515,"Uncombed single cotton yarn, with >=85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520521,"Combed single cotton yarn, with >=85% cotton, n",1711,Preparation and spinning of textile fibres; weaving of textiles
520522,"Combed single cotton yarn, with >=85% cotton, n",1711,Preparation and spinning of textile fibres; weaving of textiles
520523,"Combed single cotton yarn, with >=85% cotton, n",1711,Preparation and spinning of textile fibres; weaving of textiles
520524,"Combed single cotton yarn, with >=85% cotton, n",1711,Preparation and spinning of textile fibres; weaving of textiles
520525,"Combed single cotton yarn, with >=85% cotton, n",1711,Preparation and spinning of textile fibres; weaving of textiles
520531,"Uncombed cabled cotton yarn, with >=85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520532,"Uncombed cabled cotton yarn, with >=85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520533,"Uncombed cabled cotton yarn, with >=85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520534,"Uncombed cabled cotton yarn, with >=85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520535,"Uncombed cabled cotton yarn, with >=85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520541,"Combed cabled cotton yarn, with >=85% cotton, n",1711,Preparation and spinning of textile fibres; weaving of textiles
520542,"Combed cabled cotton yarn, with >=85% cotton, n",1711,Preparation and spinning of textile fibres; weaving of textiles
520543,"Combed cabled cotton yarn, with >=85% cotton, n",1711,Preparation and spinning of textile fibres; weaving of textiles
520544,"Combed cabled cotton yarn, with >=85% cotton, n",1711,Preparation and spinning of textile fibres; weaving of textiles
520545,"Combed cabled cotton yarn, with >=85% cotton, n",1711,Preparation and spinning of textile fibres; weaving of textiles
520611,"Uncombed single cotton yarn, with <85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520612,"Uncombed single cotton yarn, with <85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520613,"Uncombed single cotton yarn, with <85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520614,"Uncombed single cotton yarn, with <85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520615,"Uncombed single cotton yarn, with <85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520621,"Combed single cotton yarn, with <85% cotton, np",1711,Preparation and spinning of textile fibres; weaving of textiles
520622,"Combed single cotton yarn, with <85% cotton, np",1711,Preparation and spinning of textile fibres; weaving of textiles
520623,"Combed single cotton yarn, with <85% cotton, np",1711,Preparation and spinning of textile fibres; weaving of textiles
520624,"Combed single cotton yarn, with <85% cotton, np",1711,Preparation and spinning of textile fibres; weaving of textiles
520625,"Combed single cotton yarn, with <85% cotton, np",1711,Preparation and spinning of textile fibres; weaving of textiles
520631,"Uncombed cabled cotton yarn, with <85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520632,"Uncombed cabled cotton yarn, with <85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520633,"Uncombed cabled cotton yarn, with <85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520634,"Uncombed cabled cotton yarn, with <85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520635,"Uncombed cabled cotton yarn, with <85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520641,"Combed cabled cotton yarn, with <85% cotton, np",1711,Preparation and spinning of textile fibres; weaving of textiles
520642,"Combed cabled cotton yarn, with <85% cotton, np",1711,Preparation and spinning of textile fibres; weaving of textiles
520643,"Combed cabled cotton yarn, with <85% cotton, np",1711,Preparation and spinning of textile fibres; weaving of textiles
520644,"Combed cabled cotton yarn, with <85% cotton, np",1711,Preparation and spinning of textile fibres; weaving of textiles
520645,"Combed cabled cotton yarn, with <85% cotton, np",1711,Preparation and spinning of textile fibres; weaving of textiles
520710,"Cotton yarn (excl. sewing), put up for retail s",1711,Preparation and spinning of textile fibres; weaving of textiles
520790,"Cotton yarn (excl. sewing), put up for retail s",1711,Preparation and spinning of textile fibres; weaving of textiles
520811,"Unbleached plain cotton weave, with >=85% cotto",1711,Preparation and spinning of textile fibres; weaving of textiles
520812,"Unbleached plain cotton weave, with >=85% cotto",1711,Preparation and spinning of textile fibres; weaving of textiles
520813,"Unbleached 3 or 4-thread twill, with >=85% cott",1711,Preparation and spinning of textile fibres; weaving of textiles
520819,"Unbleached woven cotton fabrics, nes, with >=85",1711,Preparation and spinning of textile fibres; weaving of textiles
520821,"Bleached plain cotton weave, with >=85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520822,"Bleached plain cotton weave, with >=85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520823,Bleached 3 or 4-thread twill (incl. cross twill,1711,Preparation and spinning of textile fibres; weaving of textiles
520829,"Bleached woven cotton fabrics, nes, with >=85%",1711,Preparation and spinning of textile fibres; weaving of textiles
520831,"Dyed plain cotton weave, with >=85% cotton, =<1",1711,Preparation and spinning of textile fibres; weaving of textiles
520832,"Dyed plain cotton weave, with >=85% cotton, >10",1711,Preparation and spinning of textile fibres; weaving of textiles
520833,"Dyed 3 or 4-thread twill (incl. cross twill), w",1711,Preparation and spinning of textile fibres; weaving of textiles
520839,"Dyed woven cotton fabrics, with >=85% cotton, n",1711,Preparation and spinning of textile fibres; weaving of textiles
520841,"Coloured plain cotton weave, with >=85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520842,"Coloured plain cotton weave, with >=85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520843,Coloured 3 or 4-thread twill (incl. cross twill,1711,Preparation and spinning of textile fibres; weaving of textiles
520849,"Coloured woven cotton fabrics, with >=85% cotto",1711,Preparation and spinning of textile fibres; weaving of textiles
520851,"Printed plain cotton weave, with >=85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520852,"Printed plain cotton weave, with >=85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520853,Printed 3 or 4-thread twill (incl. cross twill),1711,Preparation and spinning of textile fibres; weaving of textiles
520859,"Printed woven cotton fabrics, with >=85% cotton",1711,Preparation and spinning of textile fibres; weaving of textiles
520911,"Unbleached plain cotton weave, with >=85% cotto",1711,Preparation and spinning of textile fibres; weaving of textiles
520912,Unbleached 3 or 4-thread twill (incl. cross twi,1711,Preparation and spinning of textile fibres; weaving of textiles
520919,"Unbleached cotton fabrics, with >=85% cotton, >",1711,Preparation and spinning of textile fibres; weaving of textiles
520921,"Bleached plain cotton weave, with >=85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520922,"Bleached 3 or 4-thread twill, >=85% cotton, >20",1711,Preparation and spinning of textile fibres; weaving of textiles
520929,"Bleached woven cotton fabrics, with >=85% cotto",1711,Preparation and spinning of textile fibres; weaving of textiles
520931,"Dyed plain cotton weave, with >=85% cotton, >20",1711,Preparation and spinning of textile fibres; weaving of textiles
520932,"Dyed 3 or 4-thread twill (incl. cross twill), w",1711,Preparation and spinning of textile fibres; weaving of textiles
520939,"Dyed woven cotton fabrics, with >=85% cotton, >",1711,Preparation and spinning of textile fibres; weaving of textiles
520941,"Coloured plain cotton weave, with >=85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520942,"Denim, with >=85% cotton, >200g/m2",1711,Preparation and spinning of textile fibres; weaving of textiles
520943,"Coloured 3 or 4-thread twill, with >=85% cotton",1711,Preparation and spinning of textile fibres; weaving of textiles
520949,"Coloured woven cotton fabrics, with >=85% cotto",1711,Preparation and spinning of textile fibres; weaving of textiles
520951,"Printed plain cotton weave, with >=85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520952,"Printed 3 or 4-thread twill, with >=85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
520959,"Printed woven cotton fabrics, with >=85% cotton",1711,Preparation and spinning of textile fibres; weaving of textiles
521011,"Unbleached plain cotton weave, with <85% cotton",1711,Preparation and spinning of textile fibres; weaving of textiles
521012,"Unbleached 3 or 4-thread twill, with <85% cotto",1711,Preparation and spinning of textile fibres; weaving of textiles
521019,"Unbleached woven cotton fabrics, nes, with <85%",1711,Preparation and spinning of textile fibres; weaving of textiles
521021,"Bleached plain cotton weave, with <85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
521022,"Bleached 3 or 4-thread twill, with <85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
521029,"Bleached woven cotton fabrics, nes, with <85% c",1711,Preparation and spinning of textile fibres; weaving of textiles
521031,"Dyed plain cotton weave, with <85% cotton, =<20",1711,Preparation and spinning of textile fibres; weaving of textiles
521032,"Dyed 3 or 4-thread twill, with <85% cotton, =<2",1711,Preparation and spinning of textile fibres; weaving of textiles
521039,"Dyed woven cotton fabrics, nes, with <85% cotto",1711,Preparation and spinning of textile fibres; weaving of textiles
521041,"Coloured plain cotton weave, with <85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
521042,"Coloured 3 or 4-thread twill, with <85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
521049,"Coloured woven cotton fabrics, nes, with <85% c",1711,Preparation and spinning of textile fibres; weaving of textiles
521051,"Printed plain cotton weave, with <85% cotton, =",1711,Preparation and spinning of textile fibres; weaving of textiles
521052,"Printed 3 or 4-thread twill, with <85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
521059,"Printed woven cotton fabrics, nes, with <85% co",1711,Preparation and spinning of textile fibres; weaving of textiles
521111,"Unbleached plain cotton weave, with <85% cotton",1711,Preparation and spinning of textile fibres; weaving of textiles
521112,"Unbleached 3 or 4-thread twill, with <85% cotto",1711,Preparation and spinning of textile fibres; weaving of textiles
521119,"Unbleached woven cotton fabrics, nes, with <85%",1711,Preparation and spinning of textile fibres; weaving of textiles
521121,"Bleached plain cotton weave, with <85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
521122,"Bleached 3 or 4-thread twill, with <85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
521129,"Bleached woven cotton fibres, nes, with <85% co",1711,Preparation and spinning of textile fibres; weaving of textiles
521131,"Dyed plain cotton weave, with <85% cotton, >200",1711,Preparation and spinning of textile fibres; weaving of textiles
521132,"Dyed 3 or 4-thread twill, with <85% cotton, >20",1711,Preparation and spinning of textile fibres; weaving of textiles
521139,"Dyed woven cotton fabrics, nes, with <85% cotto",1711,Preparation and spinning of textile fibres; weaving of textiles
521141,"Coloured plain cotton weave, with <85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
521142,"Coloured denim, with <85% cotton, >200g/m2",1711,Preparation and spinning of textile fibres; weaving of textiles
521143,"Coloured fabrics of 3 or 4-thread twill, with <",1711,Preparation and spinning of textile fibres; weaving of textiles
521149,"Coloured woven cotton fabrics, nes, with <85% c",1711,Preparation and spinning of textile fibres; weaving of textiles
521151,"Printed plain cotton weave, with <85% cotton, >",1711,Preparation and spinning of textile fibres; weaving of textiles
521152,"Printed 3 or 4-thread twill, with <85% cotton,",1711,Preparation and spinning of textile fibres; weaving of textiles
521159,"Printed woven cotton fabrics, nes, with <85% co",1711,Preparation and spinning of textile fibres; weaving of textiles
521211,"Unbleached woven fabrics of cotton, =<200g/m2,",1711,Preparation and spinning of textile fibres; weaving of textiles
521212,"Bleached woven fabrics of cotton, =<200g/m2, ne",1711,Preparation and spinning of textile fibres; weaving of textiles
521213,"Dyed woven fabrics of cotton, =<200g/m2, nes",1711,Preparation and spinning of textile fibres; weaving of textiles
521214,"Coloured woven fabrics of cotton, =<200g/m2, ne",1711,Preparation and spinning of textile fibres; weaving of textiles
521215,"Printed woven fabrics of cotton, =<200g/m2, nes",1711,Preparation and spinning of textile fibres; weaving of textiles
521221,"Unbleached woven fabrics of cotton, >200g/m2, n",1711,Preparation and spinning of textile fibres; weaving of textiles
521222,"Bleached woven fabrics of cotton, >200g/m2, nes",1711,Preparation and spinning of textile fibres; weaving of textiles
521223,"Dyed woven fabrics of cotton, >200g/m2, nes",1711,Preparation and spinning of textile fibres; weaving of textiles
521224,"Coloured woven fabrics of cotton, >200g/m2, nes",1711,Preparation and spinning of textile fibres; weaving of textiles
521225,"Printed woven fabrics of cotton, >200g/m2, nes",1711,Preparation and spinning of textile fibres; weaving of textiles
530110,"Flax, raw or retted",0111,Growing of cereals and other crops n.e.c.
530121,"Flax, broken or scutched, but not spun",1711,Preparation and spinning of textile fibres; weaving of textiles
530129,"Flax, hackled or otherwise processed, but not s",1711,Preparation and spinning of textile fibres; weaving of textiles
530130,Flax tow and waste (incl. yarn waste and garnet,1711,Preparation and spinning of textile fibres; weaving of textiles
530210,"True hemp, raw or retted",0111,Growing of cereals and other crops n.e.c.
530290,"True hemp (excl. raw), not spun; tow and waste",1711,Preparation and spinning of textile fibres; weaving of textiles
530310,"Jute, etc (excl. flax, true hemp and ramie), ra",0111,Growing of cereals and other crops n.e.c.
530390,"Jute, etc (excl. flax, true hemp and ramie), ne",1711,Preparation and spinning of textile fibres; weaving of textiles
530410,Sisal and other textile fibres of the genus Aga,0111,Growing of cereals and other crops n.e.c.
530490,"Sisal, etc (excl. raw), not spun; tow and waste",1711,Preparation and spinning of textile fibres; weaving of textiles
530511,Raw coconut fibres,0111,Growing of cereals and other crops n.e.c.
530519,"Processed coconut fibres; tow, noils and waste",1711,Preparation and spinning of textile fibres; weaving of textiles
530521,Raw albaca fibres,0111,Growing of cereals and other crops n.e.c.
530529,"Processed abaca fibres; tow, noils and waste of",1711,Preparation and spinning of textile fibres; weaving of textiles
530591,"Raw ramie and other vegetable textile fibres, n",0111,Growing of cereals and other crops n.e.c.
530599,"Processed ramie, etc, nes; tow, noils and waste",1711,Preparation and spinning of textile fibres; weaving of textiles
530610,Single flax yarn put up for retail sale,1711,Preparation and spinning of textile fibres; weaving of textiles
530620,Multiple or cabled flax yarn put up for retail,1711,Preparation and spinning of textile fibres; weaving of textiles
530710,Single yarn of jute or of other textile bast fi,1711,Preparation and spinning of textile fibres; weaving of textiles
530720,Multiple or cabled yarn of jute or of other tex,1711,Preparation and spinning of textile fibres; weaving of textiles
530810,Coir yarn,1711,Preparation and spinning of textile fibres; weaving of textiles
530820,True hemp yarn,1711,Preparation and spinning of textile fibres; weaving of textiles
530830,Paper yarn,1711,Preparation and spinning of textile fibres; weaving of textiles
530890,"Yarn of vegetable textile fibres, nes",1711,Preparation and spinning of textile fibres; weaving of textiles
530911,"Bleached or unbleached, woven fabrics of flax,",1711,Preparation and spinning of textile fibres; weaving of textiles
530919,"Woven fabrics of flax, with >=85% flax, printed",1711,Preparation and spinning of textile fibres; weaving of textiles
530921,"Bleached or unbleached, woven fabrics of flax,",1711,Preparation and spinning of textile fibres; weaving of textiles
530929,"Woven fabrics of flax, with <85% flax, printed,",1711,Preparation and spinning of textile fibres; weaving of textiles
531010,Unbleached woven fabrics of jute or of other te,1711,Preparation and spinning of textile fibres; weaving of textiles
531090,Woven fabrics of jute or other textile bast fib,1711,Preparation and spinning of textile fibres; weaving of textiles
531100,Woven fabrics of other vegetable textile fibres,1711,Preparation and spinning of textile fibres; weaving of textiles
540110,Sewing thread of synthetic filaments,1711,Preparation and spinning of textile fibres; weaving of textiles
540120,Sewing thread of artificial filaments,1711,Preparation and spinning of textile fibres; weaving of textiles
540210,High tenacity yarn of nylon or other polyamides,2430,Manufacture of man-made fibres
540220,"High tenacity yarn of polyesters, nprs",2430,Manufacture of man-made fibres
540231,"Textured yarn, of nylon or other polyamides, =<",2430,Manufacture of man-made fibres
540232,"Textured yarn, of nylon or other polyamides, >5",2430,Manufacture of man-made fibres
540233,"Textured yarn of polyesters, nprs",2430,Manufacture of man-made fibres
540239,"Textured yarn, nes, nprs",2430,Manufacture of man-made fibres
540241,"Single yarn of nylon or other polyamides, with",2430,Manufacture of man-made fibres
540242,"Single yarn of partially oriented polyesters, w",2430,Manufacture of man-made fibres
540243,"Single yarn of polyesters, nes, with =<50turns/",2430,Manufacture of man-made fibres
540249,"Single synthetic yarn, nes, with =<50turns/m, n",2430,Manufacture of man-made fibres
540251,"Single yarn of nylon or other polyamides, with",2430,Manufacture of man-made fibres
540252,"Single yarn of polyesters, with >50turns/m, npr",2430,Manufacture of man-made fibres
540259,"Single synthetic yarn, nes, with >50turns/m, np",2430,Manufacture of man-made fibres
540261,Multiple or cabled yarn of nylon or other polya,1711,Preparation and spinning of textile fibres; weaving of textiles
540262,"Multiple or cabled yarn of polyesters, nprs",1711,Preparation and spinning of textile fibres; weaving of textiles
540269,"Multiple or cabled yarn, nes, nprs",1711,Preparation and spinning of textile fibres; weaving of textiles
540310,"High tenacity yarn of viscose rayon, nprs",2430,Manufacture of man-made fibres
540320,"Artificial textured yarn, nprs",2430,Manufacture of man-made fibres
540331,"Single yarn of viscose rayon, with =<120turns/m",2430,Manufacture of man-made fibres
540332,"Single yarn of viscose rayon, with >120turns/m,",2430,Manufacture of man-made fibres
540333,"Single yarn of cellulose acetate, nprs",2430,Manufacture of man-made fibres
540339,"Single artificial yarn, nes, nprs",2430,Manufacture of man-made fibres
540341,"Multiple or cabled yarn of viscose rayon, nprs",1711,Preparation and spinning of textile fibres; weaving of textiles
540342,"Multiple or cabled yarn of cellulose acetate, n",1711,Preparation and spinning of textile fibres; weaving of textiles
540349,"Multiple or cabled artificial yarn, nes, nprs",1711,Preparation and spinning of textile fibres; weaving of textiles
540410,Synthetic monofilament of >=67decitex,2430,Manufacture of man-made fibres
540490,Strip and the like of synthetic textile materia,2430,Manufacture of man-made fibres
540500,Monofilament; strip and the like of artificial,2430,Manufacture of man-made fibres
540610,"Synthetic filament yarn (excl. sewing thread),",1711,Preparation and spinning of textile fibres; weaving of textiles
540620,"Artificial filament yarn (excl. sewing thread),",1711,Preparation and spinning of textile fibres; weaving of textiles
540710,Woven fabrics of high tenacity yarn of nylon...,1711,Preparation and spinning of textile fibres; weaving of textiles
540720,Woven fabrics obtained from synthetic strip or,1711,Preparation and spinning of textile fibres; weaving of textiles
540730,Fabrics of synthetic filament yarn specified in,1711,Preparation and spinning of textile fibres; weaving of textiles
540741,"Unbleached or bleached woven fabrics, >=85% nyl",1711,Preparation and spinning of textile fibres; weaving of textiles
540742,"Dyed woven fabrics of synthetic filament yarn,",1711,Preparation and spinning of textile fibres; weaving of textiles
540743,Coloured woven fabrics of synthetic filament ya,1711,Preparation and spinning of textile fibres; weaving of textiles
540744,Printed woven fabrics of synthetic filament yar,1711,Preparation and spinning of textile fibres; weaving of textiles
540751,"Unbleached or bleached woven fabrics, >=85% tex",1711,Preparation and spinning of textile fibres; weaving of textiles
540752,"Dyed woven fabrics of synthetic filament yarn,",1711,Preparation and spinning of textile fibres; weaving of textiles
540753,"Coloured woven fabrics of synthetic yarn, >=85%",1711,Preparation and spinning of textile fibres; weaving of textiles
540754,"Printed woven fabrics of synthetic yarn, >=85%",1711,Preparation and spinning of textile fibres; weaving of textiles
540760,"Other woven fabrics of synthetic yarn, >=85% no",1711,Preparation and spinning of textile fibres; weaving of textiles
540771,"Unbleached or bleached woven fabrics, >=85% syn",1711,Preparation and spinning of textile fibres; weaving of textiles
540772,"Dyed woven fabrics, >=85% synthetic filaments,",1711,Preparation and spinning of textile fibres; weaving of textiles
540773,"Coloured woven fabrics, >=85% synthetic filamen",1711,Preparation and spinning of textile fibres; weaving of textiles
540774,"Printed woven fabrics, >=85% synthetic filament",1711,Preparation and spinning of textile fibres; weaving of textiles
540781,"Unbleached or bleached woven fabrics, <85% synt",1711,Preparation and spinning of textile fibres; weaving of textiles
540782,"Dyed woven fabrics, <85% synthetic filaments, m",1711,Preparation and spinning of textile fibres; weaving of textiles
540783,"Coloured woven fabrics, <85% synthetic filament",1711,Preparation and spinning of textile fibres; weaving of textiles
540784,"Printed woven fabrics, <85% synthetic filaments",1711,Preparation and spinning of textile fibres; weaving of textiles
540791,Unbleached or bleached woven fabrics of synthet,1711,Preparation and spinning of textile fibres; weaving of textiles
540792,"Dyed woven fabrics of synthetic filament yarn,",1711,Preparation and spinning of textile fibres; weaving of textiles
540793,Coloured woven fabrics of synthetic filament ya,1711,Preparation and spinning of textile fibres; weaving of textiles
540794,Printed woven fabrics of synthetic filament yar,1711,Preparation and spinning of textile fibres; weaving of textiles
540810,Woven fabrics of high tenacity synthetic filame,1711,Preparation and spinning of textile fibres; weaving of textiles
540821,"Unbleached or bleached woven fabrics, >=85% art",1711,Preparation and spinning of textile fibres; weaving of textiles
540822,"Dyed woven fabrics, >=85% artificial filaments",1711,Preparation and spinning of textile fibres; weaving of textiles
540823,"Coloured woven fabrics, >=85% artificial filame",1711,Preparation and spinning of textile fibres; weaving of textiles
540824,"Printed woven fabrics, >=85% artificial filamen",1711,Preparation and spinning of textile fibres; weaving of textiles
540831,Unbleached or bleached woven fabrics of artific,1711,Preparation and spinning of textile fibres; weaving of textiles
540832,"Dyed woven fabrics of artificial filament yarn,",1711,Preparation and spinning of textile fibres; weaving of textiles
540833,Coloured woven fabrics of artificial filament y,1711,Preparation and spinning of textile fibres; weaving of textiles
540834,Printed woven fabrics of artificial filament ya,1711,Preparation and spinning of textile fibres; weaving of textiles
550110,Synthetic filament tow of nylon or other polyam,2430,Manufacture of man-made fibres
550120,Synthetic filament tow of polyesters,2430,Manufacture of man-made fibres
550130,"Synthetic filament tow, acrylic or modacrylic",2430,Manufacture of man-made fibres
550190,"Synthetic filament tow, nes",2430,Manufacture of man-made fibres
550200,Artificial filament tow,2430,Manufacture of man-made fibres
550310,"Synthetic staple fibres, of nylon or other poly",2430,Manufacture of man-made fibres
550320,"Synthetic staple fibres, of polyesters, not car",2430,Manufacture of man-made fibres
550330,"Acrylic or modacrylic synthetic staple fibres,",2430,Manufacture of man-made fibres
550340,"Synthetic staple fibres, of polypropylene, not",2430,Manufacture of man-made fibres
550390,"Synthetic staple fibres, nes, not carded, etc",2430,Manufacture of man-made fibres
550410,"Artificial staple fibres, of viscose rayon, not",2430,Manufacture of man-made fibres
550490,"Artificial staple fibres, (excl. viscose), not",2430,Manufacture of man-made fibres
550510,"Waste of synthetic fibre, (incl. noils, yarn wa",9999,Goods not elsewhere classified
550520,"Waste of artificial fibre, (incl. noils, yarn w",9999,Goods not elsewhere classified
550610,"Synthetic staple fibres, of nylon or other poly",1711,Preparation and spinning of textile fibres; weaving of textiles
550620,"Synthetic staple fibres, of polyesters, carded,",1711,Preparation and spinning of textile fibres; weaving of textiles
550630,"Acrylic or modacrylic synthetic staple fibres,",1711,Preparation and spinning of textile fibres; weaving of textiles
550690,"Synthetic staple fibres, nes, carded, etc",1711,Preparation and spinning of textile fibres; weaving of textiles
