HS 1988/92 Product Code,HS 1988/92 Product Description,ISIC Revision 2 Product Code,ISIC Revision 2 Product Description
720812,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, 4",3710,Iron and steel basic industries
720813,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, 3",3710,Iron and steel basic industries
720814,"Flat rolled prod, i/nas, in coil, hr, =>600mm w",3710,Iron and steel basic industries
720821,"Flat rolled prod, i/nas, in coil, hr, =>600mm w",3710,Iron and steel basic industries
720822,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, 4",3710,Iron and steel basic industries
720823,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, 3",3710,Iron and steel basic industries
720824,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, l",3710,Iron and steel basic industries
720831,"Flat rolled prod, i/nas,nic,hr,=>600mm width, =",3710,Iron and steel basic industries
720832,"Flat rolled prod, i/nas, nic, hr =>600mm wide,",3710,Iron and steel basic industries
720833,"Flat rlld prod, i/nas, nic, hr=>600mm w, 4.75mm",3710,Iron and steel basic industries
720834,"Flat rolled prod, i/nas,nic,hr=>600mm wide, 3mm",3710,Iron and steel basic industries
720835,"Flat rolled prod, i/nas,nic,hr=>600mm wide, les",3710,Iron and steel basic industries
720841,"Flat rolled prod, i/nas, nic, hr 600mm =<width",3710,Iron and steel basic industries
720842,"Flat rolled prod, i/nas, not in coil, hr =>600m",3710,Iron and steel basic industries
720843,"Flat rlld prod, i/nas, not in coil, hr=>600mm w",3710,Iron and steel basic industries
720844,"Flat rolled prod, i/nas, not in coil, hr =>600m",3710,Iron and steel basic industries
720845,"Flat rolled prod, i/nas, not in coil, hr =>600m",3710,Iron and steel basic industries
720890,"Flat rolled prod, i/nas, not further worked tha",3710,Iron and steel basic industries
720911,"Flat rolled prod, i/nas, in coil, cr, =>600mm w",3710,Iron and steel basic industries
720912,"Flat rlld prod, i/nas, in coil, cr,=>600mm w, 1",3710,Iron and steel basic industries
720913,"Flat rlld prod,i/nas,in coil,cr,=>600mm w,0.5mm",3710,Iron and steel basic industries
720914,"Flat rlld prod, i/nas, in coil, cr,=>600mm w, <",3710,Iron and steel basic industries
720921,"Flat rolled prod, i/nas, in coil, cr, =>600mm w",3710,Iron and steel basic industries
720922,"Flat rolled prod, i/nas, in coil, cr, =>600mm w",3710,Iron and steel basic industries
720923,"Flat rlld prod, i/nas, in coil, cr,=>600mm w, 0",3710,Iron and steel basic industries
720924,"Flat rlld prod, i/nas, in coil, cr,=>600mm w, l",3710,Iron and steel basic industries
720931,"Flat rlld prod, i/nas, not in coil, cr=>600mm w",3710,Iron and steel basic industries
720932,"Flat rolled prod, i/nas, not in coil,cr=>600mm",3710,Iron and steel basic industries
720933,"Flat rlld prod,i/nas,not in coil,cr=>600mm w,0.",3710,Iron and steel basic industries
720934,"Flat rlld prod, i/nas, not in coil, cr=>600mm w",3710,Iron and steel basic industries
720941,"Flat rlld prod, i/nas, not in coil, cr=>600mm w",3710,Iron and steel basic industries
720942,"Flat rolled prod, i/nas, not in coil, cr =>600m",3710,Iron and steel basic industries
720943,"Flat rolled prod, i/nas, not in coil, cr =>600m",3710,Iron and steel basic industries
720944,"Flat rlld prod, i/nas, not in coil, cr=>600mm w",3710,Iron and steel basic industries
720990,"Flat rolled prod, i/nas, not in coil, cr =>600m",3710,Iron and steel basic industries
721011,"Flat rolled prod,i/nas, plated or coated with t",3710,Iron and steel basic industries
721012,"Flat rlld prod, i/nas, plated or coated with ti",3710,Iron and steel basic industries
721020,"Flat rlld prod,plated or coated with lead,=>600",3710,Iron and steel basic industries
721031,"Flat rolled prod,steel,electro pltd/w/ zinc,<3m",3710,Iron and steel basic industries
721039,"Flat rolled prod, i/nas, electro pltd or ctd w",3710,Iron and steel basic industries
721041,"Flat rolled prod, i/nas, pltd or ctd w zinc, co",3710,Iron and steel basic industries
721049,"Flat rolled prod, i/nas, plated or coated with",3710,Iron and steel basic industries
721050,"Flat rlld prod,i/nas,pltd or ctd w chrom oxides",3710,Iron and steel basic industries
721060,"Flat rolled prod, i/nas, plated or coated with",3710,Iron and steel basic industries
721070,"Flat rolled prod,i/nas,painted,varnish./coated",3710,Iron and steel basic industries
721090,"Flat rolled prod, i/nas, clad, plated or coated",3710,Iron and steel basic industries
721111,"Flat rlld prod,i/nas,hr,rlld on 4 face,150mm <w",3710,Iron and steel basic industries
721112,"Flat rolled prod, i/nas, hr, <600mm wide =>4.75",3710,Iron and steel basic industries
721119,"Flat rlld prod,i/nas,hr,<600mm wide <3mm thk my",3710,Iron and steel basic industries
721121,"Flat rlld prod,i/nas,hr,rlld on 4 faces,150mm <",3710,Iron and steel basic industries
721122,"Flat rolled prod, i/nas, hr, <600mm wide, =>4.7",3710,Iron and steel basic industries
721129,"Flat rolled prod, i/nas, hr, <600mm wide nes",3710,Iron and steel basic industries
721130,"Flat rlld prod,i/nas,cr,<600mm wide<3mm thk myp",3710,Iron and steel basic industries
721141,"Flat rlld prod,i/nas,cr,<600mm wide cntg by wt",3710,Iron and steel basic industries
721149,"Flat rolled prod, i/nas, cold rolled or cold re",3710,Iron and steel basic industries
721190,"Flat rolled prod, i/nas, <600mm wide, not clad,",3710,Iron and steel basic industries
721210,"Flat rolled prod, i/nas, <600mm wide, plated or",3710,Iron and steel basic industries
721221,"Flat rlld prod, steel, <600mm w, <3mm thk myp 2",3710,Iron and steel basic industries
721229,"Flat rolled prod, i/nas, <600mm wide, clad, pla",3710,Iron and steel basic industries
721230,"Flat rolled prod, i/nas, <600mm wide, o/w plate",3710,Iron and steel basic industries
721240,"Flat rolled prod,i/nas,<600mm wide,painted,varn",3710,Iron and steel basic industries
721250,"Flat rolled prod, i/nas, <600mm wide, plated or",3710,Iron and steel basic industries
721260,"Flat rolled prod, i/nas, <600mm wide, clad",3710,Iron and steel basic industries
721310,"Bars & rods, i/nas, hr,in irreg wound coils,cnt",3710,Iron and steel basic industries
721320,"Bars & rods, i/nas, hr, in irreg wound coils, o",3710,Iron and steel basic industries
721331,"Bars/rods,i/nas,hr,in irreg wnd coils of circ c",3710,Iron and steel basic industries
721339,"Bars & rods, i/nas, hr, containing by weight le",3710,Iron and steel basic industries
721341,"Bars&rods,i/nas,hr,of circ cross sect<14mm dia,",3710,Iron and steel basic industries
721349,"Bars & rods, i/nas, hr, containing by wght 0.25",3710,Iron and steel basic industries
721350,"Bars&rods,iron or non-alloy steel,hr containing",3710,Iron and steel basic industries
721410,"Bars & rods, iron or non-alloy steel forged",3710,Iron and steel basic industries
721420,"Bars&rods,i/nas,hr,hd or he,cntg indent,ribs,et",3710,Iron and steel basic industries
721430,"Bars&rods, i/nas, hot rlld drawn or extruded of",3710,Iron and steel basic industries
721440,"Bars&rods,i/nas,hot rlld,drawn/extruded,cntg by",3710,Iron and steel basic industries
721450,"Bars & rods, i/nas, hr, hd or he, cntg by wght",3710,Iron and steel basic industries
721460,"Bars & rods, i/nas, hr, hd or he, cntg by wght",3710,Iron and steel basic industries
721510,"Bars&rods,i/nas,nfw than cold formed or finishe",3710,Iron and steel basic industries
721520,"Bars & rods, i/nas, nfw than cold formed or fin",3710,Iron and steel basic industries
721530,"Bars&rods,i/nas,nfw than cold formed or finishe",3710,Iron and steel basic industries
721540,"Bars & rods, i/nas, nfw than cold formed or fin",3710,Iron and steel basic industries
721590,"Bars & rods, i/nas, nes",3710,Iron and steel basic industries
721610,"Sections, U,I or H,i/nas,nfw than hot rolled/dr",3710,Iron and steel basic industries
721621,"Sections,L,i/nas,nfw than hot rlld,drawn/extrud",3710,Iron and steel basic industries
721622,"Sections,T,i/nas,nfw than hot rlld,drawn/extrud",3710,Iron and steel basic industries
721631,"Sections,U,i/nas,nfw than hot rlld,drawn/extrud",3710,Iron and steel basic industries
721632,"Sections,I,i/nas,nfw than hot rlld,drawn/extrud",3710,Iron and steel basic industries
721633,"Sections,H,i/nas,nfw than hot rlld,drawn/extrud",3710,Iron and steel basic industries
721640,"Sections, L or T, i/nas, nfw than hot rlld, dra",3710,Iron and steel basic industries
721650,"Angles,shapes and sect,i/nas,nfw than hot rlld/",3710,Iron and steel basic industries
721660,"Angles, shapes and sections, i/nas, nfw than co",3710,Iron and steel basic industries
721690,"Angles, shapes and sections, iron or non-alloy",3710,Iron and steel basic industries
721711,"Wire,i/nas,polished or not,but not plated or co",3710,Iron and steel basic industries
721712,"Wire,i/nas,plated or coated with zinc,containin",3710,Iron and steel basic industries
721713,"Wire,i/nas,plated or coated with oth base mtls",3710,Iron and steel basic industries
721719,"Wire, i/nas, containing by weight less than 0.2",3710,Iron and steel basic industries
721721,"Wire, i/nas,polished or not,but not pltd or ctd",3710,Iron and steel basic industries
721722,"Wire, i/nas, plated or coated with zinc contnng",3710,Iron and steel basic industries
721723,"Wire,i/nas,pltd or ctd with oth base mtls nes,c",3710,Iron and steel basic industries
721729,"Wire, iron or non-alloy steel, nes containing b",3710,Iron and steel basic industries
721731,"Wire,i/nas,polished or not,but not pltd or ctd,",3710,Iron and steel basic industries
721732,"Wire,i/nas,plated or coated with zinc containin",3710,Iron and steel basic industries
721733,"Wire,i/nas,pltd or ctd with oth base mtls nes,c",3710,Iron and steel basic industries
721739,"Wire, iron or non-alloy steel, nes containing b",3710,Iron and steel basic industries
721810,"Ingots and other primary forms, stainless steel",3710,Iron and steel basic industries
721890,"Semi-finished products, stainless steel",3710,Iron and steel basic industries
721911,"Flat rlld prod,stainless steel,hr,in coil,=>600",3710,Iron and steel basic industries
721912,"Flat rlld prod, stainless steel, hr, in coil,=>",3710,Iron and steel basic industries
721913,"Flat rlld prod, stainless steel, hr in coil,=>6",3710,Iron and steel basic industries
721914,"Flat rlld prod, stainless steel, hr in coil,=>6",3710,Iron and steel basic industries
721921,"Flat rlld prod, stainless steel, hr, nic,=>600m",3710,Iron and steel basic industries
721922,"Flat rlld prod, stainless steel, hr, nic, >600m",3710,Iron and steel basic industries
721923,"Flat rlld prod, stainless steel, hr, nic, >600m",3710,Iron and steel basic industries
721924,"Flat rlld prod, stainless steel, hr, nic, >600m",3710,Iron and steel basic industries
721931,"Flat rolled prod, stainless steel, cr, >600mm w",3710,Iron and steel basic industries
721932,"Flat rolled prod, stainless steel, cr, >600mm w",3710,Iron and steel basic industries
721933,"Flat rolled prod, stainless steel, cr, 600mm wi",3710,Iron and steel basic industries
721934,"Flat rolled prod, stainless steel, cr, >600mm w",3710,Iron and steel basic industries
721935,"Flat rolled prod, stainless steel, cr, >600mm w",3710,Iron and steel basic industries
721990,"Flat rolled prod, stainless steel, 600mm or mor",3710,Iron and steel basic industries
722011,"Flat rolled prod, stainless steel, hr <600mm wi",3710,Iron and steel basic industries
722012,"Flat rolled prod, stainless steel, hr <600mm wi",3710,Iron and steel basic industries
722020,"Flat rolled prod, stainless steel, <600mm wide,",3710,Iron and steel basic industries
722090,"Flat rolled prod, stainless steel, cr <600mm wi",3710,Iron and steel basic industries
722100,"Bars & rods, stainless steel, hot rolled in irr",3710,Iron and steel basic industries
722210,"Bars & rods, stainless steel, nfw than hot roll",3710,Iron and steel basic industries
722220,"Bars & rods, stainless steel, nfw than cold for",3710,Iron and steel basic industries
722230,"Bars & rods, stainless steel, nes",3710,Iron and steel basic industries
722240,"Angles, shapes and sections, stainless steel",3710,Iron and steel basic industries
722300,Wire of stainless steel,3710,Iron and steel basic industries
722410,"Ingots & other primary forms of alloy steel, o/",3710,Iron and steel basic industries
722490,Semi-finished products of alloy steel o/t stain,3710,Iron and steel basic industries
722510,Flat rolled products of silicon-electrical stee,3710,Iron and steel basic industries
722520,Flat rolled products of high speed steel =>600m,3710,Iron and steel basic industries
722530,"Flat rlld prod, as, o/t stainless, in coils, nf",3710,Iron and steel basic industries
722540,"Flat rolled prod, as, o/t stainless, nic nfw th",3710,Iron and steel basic industries
722550,"Flat rlld prod, as, o/t stainless, nfw than col",3710,Iron and steel basic industries
722590,"Flat rolled prod, as, o/t stainless, =>600mm wi",3710,Iron and steel basic industries
722610,"Flat rolled prod, of silicon electrical steel,",3710,Iron and steel basic industries
722620,"Flat rolled prod, of high speed steel, <600mm w",3710,Iron and steel basic industries
722691,"Flat rlld prod, as, o/t stainless, nfw than hot",3710,Iron and steel basic industries
722692,"Flat rolled prod, as, o/t stainless, nfw than c",3710,Iron and steel basic industries
722699,"Flat rolled prod, as, o/t stainless, <600mm wid",3710,Iron and steel basic industries
722710,"Bars & rods, of high speed steel, hr, in irregu",3710,Iron and steel basic industries
722720,"Bars & rods, of silico-manganese steel, hr, in",3710,Iron and steel basic industries
722790,"Bars&rods,alloy steel,o/t stainless hr,in irreg",3710,Iron and steel basic industries
722810,"Bars and rods of high speed steel, nes",3710,Iron and steel basic industries
722820,Bars and rods of silico-manganese steel nes,3710,Iron and steel basic industries
722830,"Bars&rods,alloy steel,o/t stainless nfw than ho",3710,Iron and steel basic industries
722840,"Bars & rods, as, o/t stainless, not further wor",3710,Iron and steel basic industries
722850,"Bars&rods, as, o/t stainless, not further wkd t",3710,Iron and steel basic industries
722860,"Bars & rods, as, o/t stainless, nes",3710,Iron and steel basic industries
722870,"Angles, shapes and sections, as, o/t stainless,",3710,Iron and steel basic industries
722880,"Bars & rods, hollow drill, alloy or non-alloy s",3710,Iron and steel basic industries
722910,Wire of high speed steel,3710,Iron and steel basic industries
722920,Wire of silico-manganese steel,3710,Iron and steel basic industries
722990,"Wire of alloy steel, o/t stainless",3710,Iron and steel basic industries
730110,"Sheet piling,i or s whether or not drilled/punc",3710,Iron and steel basic industries
730120,"Angles, shapes and sections, welded, iron or st",3710,Iron and steel basic industries
730210,"Rails, iron or steel",3710,Iron and steel basic industries
730220,"Sleepers (cross-ties), iron or steel",3710,Iron and steel basic industries
730230,"Switch blades, crossing frogs, point rods & oth",3710,Iron and steel basic industries
730240,"Fish plates and sole plates, iron or steel",3710,Iron and steel basic industries
730290,Rail or tramway construction material of iron o,3710,Iron and steel basic industries
730300,"Tubes, pipes and hollow profiles of cast iron",3710,Iron and steel basic industries
730410,"Pipes, line, iron or steel, smls, of a kind use",3710,Iron and steel basic industries
730420,"Casings,tubing&drill pipe,i/st,smls,for use in",3710,Iron and steel basic industries
730431,"Tubes,pipe&hollow profiles,i or nas,smls,cd/cr,",3710,Iron and steel basic industries
730439,"Tubes, pipe & hollow profiles, i or nas, smls,",3710,Iron and steel basic industries
730441,"Tubes,pipe&hollow profiles,stain steel,smls,cd/",3710,Iron and steel basic industries
730449,"Tubes, pipe & hollow profiles, stainless steel,",3710,Iron and steel basic industries
730451,"Tubes,pipe&hollow profiles,as,(o/t stain) smls,",3710,Iron and steel basic industries
730459,"Tubes,pipe&hollow profiles,as,(o/t stainless) s",3710,Iron and steel basic industries
730490,"Tubes, pipe & hollow profiles, iron or steel, s",3710,Iron and steel basic industries
730511,"Pipe,line,i or s,longitudinally subm arc wld,in",3710,Iron and steel basic industries
730512,"Pipe,line,i or s,longitudinally wld w int/ext c",3710,Iron and steel basic industries
730519,"Pipe, line, i or s, int/ext circ cross sect, wl",3710,Iron and steel basic industries
730520,"Casings,i/s,int/ext circ c sect,wld ext dia >40",3710,Iron and steel basic industries
730531,"Tubes & pipe, i or s, longitudinally welded, ex",3710,Iron and steel basic industries
730539,"Tubes&pipe,i or s,welded,riveted or sim closed,",3710,Iron and steel basic industries
730590,"Tubes & pipe, i or s, riveted or sim closed, ex",3710,Iron and steel basic industries
730610,"Pipe,line,i or s,welded,riveted or sim closed,n",3710,Iron and steel basic industries
730620,"Casing/tubing,i or s,welded,riveted or sim clsd",3710,Iron and steel basic industries
730630,"Tubes,pipe&hollow profiles,iron or nas,welded,o",3710,Iron and steel basic industries
730640,"Tubes,pipe&hollow profiles,stainless steel,weld",3710,Iron and steel basic industries
730650,"Tubes, pipe & hollow profiles,al/s,(o/t stain)",3710,Iron and steel basic industries
730660,"Tubes, pipe & hollow profiles, i/s, welded, of",3710,Iron and steel basic industries
730690,"Tubes, pipe & hollow profiles, iron or steel, w",3710,Iron and steel basic industries
730711,"Fittings, pipe or tube, of non-malleable cast i",3710,Iron and steel basic industries
730719,"Fittings, pipe or tube, cast, of iron or steel,",3710,Iron and steel basic industries
730721,"Flanges, stainless steel",3710,Iron and steel basic industries
730722,"Threaded elbows, bends and sleeves of stainless",3710,Iron and steel basic industries
730723,"Fittings, butt welding, stainless steel",3710,Iron and steel basic industries
730729,"Fittings pipe or tube of stainless steel, nes",3710,Iron and steel basic industries
730791,"Flanges, iron or steel, nes",3710,Iron and steel basic industries
730792,"Threaded elbows, bend and sleeves, iron or stee",3710,Iron and steel basic industries
730793,"Fittings, but welding, iron or steel, nes",3710,Iron and steel basic industries
730799,"Fittings, pipe or tube, iron or steel, nes",3710,Iron and steel basic industries
730810,"Bridges and bridge sections, iron or steel",3813,Manufacture of structural metal products
730820,"Towers and lattice masts, iron or steel",3813,Manufacture of structural metal products
730830,"Doors, windows and their frames and thresholds",3813,Manufacture of structural metal products
730840,"Equipment for scaffolding, shuttering, propping",3813,Manufacture of structural metal products
730890,"Structures and parts of structures,i or s",3813,Manufacture of structural metal products
730900,"Reservoirs, tanks, vats & sim ctnr, cap >300L,",3813,Manufacture of structural metal products
731010,"Tanks, casks, drums, cans, boxes&sim contr, i o",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731021,"Cans,iron or steel,cap<50 litres,to be closed b",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731029,"Cans, iron or steel, capacity <50 litres nes",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731100,Containers for compressed or liquefied gas of i,3813,Manufacture of structural metal products
731210,"Stranded wire,ropes and cables of iron or steel",3710,Iron and steel basic industries
731290,"Plaited bands, slings and the like of iron or s",3710,Iron and steel basic industries
731300,"Wire,barbed,twisted hoop,single flat or twisted",3710,Iron and steel basic industries
731411,"Woven products, stainless steel",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731419,"Woven products, iron or steel, other than stain",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731420,"Grill,netting,fencing,i or s,welded inter,cross",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731430,"Grill, netting, fencing, iron or steel, welded",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731441,"Grill, netting, fencing, iron or steel, plated",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731442,"Grill, netting, fencing, iron or steel, coated",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731449,"Grill, netting, fencing, iron or steel, nes",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731450,"Expanded metal, iron or steel",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731511,"Chain, roller, iron or steel",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731512,"Chain, articulated link, iron or steel, nes",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731519,"Chain parts, articulated link, iron or steel",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731520,"Chain, skid, iron or steel",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731581,"Chain, stud link, iron or steel",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731582,"Chain, welded link, iron or steel, nes",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731589,"Chain, iron or steel, nes",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731590,"Chain parts, iron or steel, nes",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731600,"Anchors, grapnels and parts thereof of iron or",3811,"Manufacture of cutlery, hand tools and general hardware"
731700,"Nails, staples & sim art, i or s,excl art of he",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731811,"Screws, coach, iron or steel",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731812,"Screws, wood, iron or steel, nes",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731813,Screw hooks and screw rings of iron or steel,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731814,"Screws, self-tapping, iron or steel",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731815,"Bolts or screws nes, with or without their nuts",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731816,"Nuts, iron or steel, nes",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731819,"Threaded articles of iron or steel, nes",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731821,"Washers, spring or lock, iron or steel",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731822,"Washers, iron or steel, nes",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731823,"Rivets, iron or steel",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731824,"Cotters and cotter-pins, iron or steel",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731829,"Non-threaded articles of iron or steel, nes",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731910,"Needles, sewing, darning or embroidery, iron or",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
731920,"Pins, safety, iron or steel",3909,Manufacturing industries not elsewhere classified
731930,"Pins, iron or steel, nes",3909,Manufacturing industries not elsewhere classified
731990,"Articles for use in the hand, i or s, similar t",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732010,"Springs, leaf and leaves therefor, iron or stee",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732020,"Springs, helical, iron or steel",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732090,"Springs, iron or steel, nes",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732111,Cooking appliances&plate warmers for gas fuel o,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732112,Cooking appliances & plate warmers for liquid f,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732113,Cooking appliances & plate warmers for solid fu,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732181,"Household or camping appliances,i/s,for htg or",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732182,"Household or camping appliances,i/s,for htg or",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732183,"Household or camping appliances,i/s,for htg or",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732190,Appliance parts clearly identifiable as for hou,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732211,"Radiators and parts thereof, cast iron",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732219,"Radiators and parts thereof, iron or steel, oth",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732290,"Air heaters,hot air distributors,iron or steel&",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732310,"Iron or steel wool,incl pot scourers,polishing",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732391,"Table,kitchen or oth household art&parts thereo",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732392,"Table, kitchen or other household art & parts,",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732393,"Table, kitchen or oth household art&parts there",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732394,"Table, kitchen or other household art & parts t",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732399,"Table,kitchen or oth household art&parts thereo",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732410,"Sinks and wash basins, stainless steel",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732421,"Baths, cast iron, enamelled or not",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732429,"Baths, iron or steel, nes",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732490,"Sanitary ware&parts thereof,i or s,nes,for exam",3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
732510,Cast articles of non-malleable cast iron nes,3710,Iron and steel basic industries
732591,"Balls, grinding and similar articles of iron or",3710,Iron and steel basic industries
732599,"Articles of iron or steel, cast, nes",3710,Iron and steel basic industries
732611,"Balls,grinding and similar art. of i or s,forge",3710,Iron and steel basic industries
732619,"Articles of iron or steel, forged or stamped, b",3710,Iron and steel basic industries
732620,"Articles of wire, iron or steel, nes",3811,"Manufacture of cutlery, hand tools and general hardware"
732690,"Articles, iron or steel, nes",3811,"Manufacture of cutlery, hand tools and general hardware"
740110,Copper mattes,3720,Non-ferrous metal basic industries
740120,Cement copper (precipitated copper),3720,Non-ferrous metal basic industries
740200,"Copper unrefined, copper anodes for electrolyti",3720,Non-ferrous metal basic industries
740311,Copper cathodes and sections of cathodes unwrou,3720,Non-ferrous metal basic industries
740312,"Wire bars, copper, unwrought",3720,Non-ferrous metal basic industries
740313,"Billets, copper, unwrought",3720,Non-ferrous metal basic industries
740319,"Refined copper products, unwrought, nes",3720,Non-ferrous metal basic industries
740321,"Copper-zinc base alloys, unwrought",3720,Non-ferrous metal basic industries
740322,"Copper-tin base alloys, unwrought",3720,Non-ferrous metal basic industries
740323,Copper-nickel base alloys or copper-nickel-zinc,3720,Non-ferrous metal basic industries
740329,"Copper alloys, unwrought (other than master all",3720,Non-ferrous metal basic industries
740400,"Waste and scrap, copper or copper alloy",3720,Non-ferrous metal basic industries
740500,Master alloys of copper,3720,Non-ferrous metal basic industries
740610,"Powders, copper, of non-lamellar structure",3720,Non-ferrous metal basic industries
740620,"Powders, copper, of lamellar structure and flak",3720,Non-ferrous metal basic industries
740710,"Bars, rods and profiles of refined copper",3720,Non-ferrous metal basic industries
740721,"Bars, rods and profiles of copper-zinc base all",3720,Non-ferrous metal basic industries
740722,"Bars,rods and profiles of copper-nickel or copp",3720,Non-ferrous metal basic industries
740729,"Bars, rods and profiles, copper alloy nes",3720,Non-ferrous metal basic industries
740811,Wire of refined copper of which the max cross s,3720,Non-ferrous metal basic industries
740819,Wire of refined copper of which the max cross s,3720,Non-ferrous metal basic industries
740821,"Wire, copper-zinc base alloy",3720,Non-ferrous metal basic industries
740822,"Wire, copper-nickel base alloy or copper-nickel",3720,Non-ferrous metal basic industries
740829,"Wire, copper alloy, nes",3720,Non-ferrous metal basic industries
740911,"Plate, sheet & strip of refined copper, in coil",3720,Non-ferrous metal basic industries
740919,"Plate,sheet&strip of refined copper,not in coil",3720,Non-ferrous metal basic industries
740921,"Plate,sheet&strip of copper-zinc base alloys,in",3720,Non-ferrous metal basic industries
740929,"Plate,sheet&strip of copper-zinc base alloys,no",3720,Non-ferrous metal basic industries
740931,"Plate, sheet & strip of copper-tin base alloys,",3720,Non-ferrous metal basic industries
740939,"Plate,sheet&strip of copper-tin base alloys,not",3720,Non-ferrous metal basic industries
740940,"Plate,sheet&strip of copper-nickel or cop-nick-",3720,Non-ferrous metal basic industries
740990,"Plate, sheet & strip of copper alloy, nes",3720,Non-ferrous metal basic industries
741011,"Foil of refined copper, not backed",3720,Non-ferrous metal basic industries
741012,"Foil, copper alloy, not backed",3720,Non-ferrous metal basic industries
741021,"Foil of refined copper, backed",3720,Non-ferrous metal basic industries
741022,"Foil, copper alloy, backed",3720,Non-ferrous metal basic industries
741110,"Pipes and tubes, refined copper",3720,Non-ferrous metal basic industries
741121,"Pipes and tubes, copper-zinc base alloy",3720,Non-ferrous metal basic industries
741122,"Pipes and tubes,copper-nickel base alloy or cop",3720,Non-ferrous metal basic industries
741129,"Pipes and tubes, copper alloy, nes",3720,Non-ferrous metal basic industries
741210,"Fittings, pipe or tube, of refined copper",3720,Non-ferrous metal basic industries
741220,"Fittings, pipe or tube, copper alloy",3720,Non-ferrous metal basic industries
741300,"Stranded wire,cable,plaited bands and like of c",3720,Non-ferrous metal basic industries
741410,Endless bands of copper wire for machinery,3819,Manufacture of fabricated metal products except machinery and equipement not elsewhere classified
