HS 1996 Product Code,HS 1996 Product Description,ISIC Revision 2 Product Code,ISIC Revision 2 Product Description
570220,Floor coverings of coconut fibres (coir),3214,Manufacture of carpets and rugs
570231,"Other, of pile construction, not made up :-- Of wool or fine animal hair",3214,Manufacture of carpets and rugs
570232,"Other, of pile construction, not made up :-- Of man-made textile materials",3214,Manufacture of carpets and rugs
570239,"Other, of pile construction, not made up :-- Of other textile materials",3214,Manufacture of carpets and rugs
570241,"Other, of pile construction, made up :-- Of wool or fine animal hair",3214,Manufacture of carpets and rugs
570242,"Other, of pile construction, made up :-- Of man-made textile materials",3214,Manufacture of carpets and rugs
570249,"Other, of pile construction, made up :-- Of other textile materials",3214,Manufacture of carpets and rugs
570251,"Other, not of pile construction, not made up :-- Of wool or fine animal hair",3214,Manufacture of carpets and rugs
570252,"Other, not of pile construction, not made up :-- Of man-made textile materials",3214,Manufacture of carpets and rugs
570259,"Other, not of pile construction, not made up :-- Of other textile materials",3214,Manufacture of carpets and rugs
570291,"Other, not of pile construction, made up :-- Of wool or fine animal hair",3214,Manufacture of carpets and rugs
570292,"Other, not of pile construction, made up :-- Of man-made textile materials",3214,Manufacture of carpets and rugs
570299,"Other, not of pile construction, made up :-- Of other textile materials",3214,Manufacture of carpets and rugs
570310,Of wool or fine animal hair,3214,Manufacture of carpets and rugs
570320,Of nylon or other polyamides,3214,Manufacture of carpets and rugs
570330,Of other man-made textile materials,3214,Manufacture of carpets and rugs
570390,Of other textile materials,3214,Manufacture of carpets and rugs
570410,"Tiles, having a maximum surface area of 0.3 mý",3214,Manufacture of carpets and rugs
570490,Other,3214,Manufacture of carpets and rugs
570500,"Other carpets and other textile floor coverings, whether or not made up.",3214,Manufacture of carpets and rugs
580110,Of wool or fine animal hair,3211,"Spinning, weawing and finishing textiles"
580121,Of cotton :-- Uncut weft pile fabrics,3211,"Spinning, weawing and finishing textiles"
580122,Of cotton :-- Cut corduroy,3211,"Spinning, weawing and finishing textiles"
580123,Of cotton :-- Other weft pile fabrics,3211,"Spinning, weawing and finishing textiles"
580124,"Of cotton :-- Warp pile fabrics, ‚pingl‚ (uncut)",3211,"Spinning, weawing and finishing textiles"
580125,"Of cotton :-- Warp pile fabrics, cut",3211,"Spinning, weawing and finishing textiles"
580126,Of cotton :-- Chenille fabrics,3211,"Spinning, weawing and finishing textiles"
580131,Of man-made fibres :-- Uncut weft pile fabrics,3211,"Spinning, weawing and finishing textiles"
580132,Of man-made fibres :-- Cut corduroy,3211,"Spinning, weawing and finishing textiles"
580133,Of man-made fibres :-- Other weft pile fabrics,3211,"Spinning, weawing and finishing textiles"
580134,"Of man-made fibres :-- Warp pile fabrics, ‚pingl‚ (uncut)",3211,"Spinning, weawing and finishing textiles"
580135,"Of man-made fibres :-- Warp pile fabrics, cut",3211,"Spinning, weawing and finishing textiles"
580136,Of man-made fibres :-- Chenille fabrics,3211,"Spinning, weawing and finishing textiles"
580190,Of other textile materials,3211,"Spinning, weawing and finishing textiles"
580211,"Terry towelling and similar woven terry fabrics, of cotton :-- Unbleached",3211,"Spinning, weawing and finishing textiles"
580219,"Terry towelling and similar woven terry fabrics, of cotton :-- Other",3211,"Spinning, weawing and finishing textiles"
580220,"Terry towelling and similar woven terry fabrics, of other textile materials",3211,"Spinning, weawing and finishing textiles"
580230,Tufted textile fabrics,3211,"Spinning, weawing and finishing textiles"
580310,Of cotton,3211,"Spinning, weawing and finishing textiles"
580390,Of other textile materials,3211,"Spinning, weawing and finishing textiles"
580410,Tulles and other net fabrics,3211,"Spinning, weawing and finishing textiles"
580421,Mechanically made lace :-- Of man-made fibres,3211,"Spinning, weawing and finishing textiles"
580429,Mechanically made lace :-- Of other textile materials,3211,"Spinning, weawing and finishing textiles"
580430,Hand-made lace,3211,"Spinning, weawing and finishing textiles"
580500,"Hand-woven tapestries of the type Gobelins, Flanders, Aubusson, Beauvais and the like, and needle-worked tapestries (for example, petit point, cross stitch), whether or not made up.",3212,Manufacture of made-up textile goods except wea ing apparel
580610,Woven pile fabrics (including terry towelling and similar terry fabrics) and chenille fabrics,3211,"Spinning, weawing and finishing textiles"
580620,"Other woven fabrics, containing by weight 5 % or more of elastomeric yarn or rubber thread",3211,"Spinning, weawing and finishing textiles"
580631,Other woven fabrics :-- Of cotton,3211,"Spinning, weawing and finishing textiles"
580632,Other woven fabrics :-- Of man-made fibres,3211,"Spinning, weawing and finishing textiles"
580639,Other woven fabrics :-- Of other textile materials,3211,"Spinning, weawing and finishing textiles"
580640,Fabrics consisting of warp without weft assembled by means of an adhesive (bolducs),3211,"Spinning, weawing and finishing textiles"
580710,Woven,3211,"Spinning, weawing and finishing textiles"
580790,Other,3212,Manufacture of made-up textile goods except wea ing apparel
580810,Braids in the piece,3211,"Spinning, weawing and finishing textiles"
580890,Other,3211,"Spinning, weawing and finishing textiles"
580900,"Woven fabrics of metal thread and woven fabrics of metallised yarn of heading No. 56.05, of a kind used in apparel, as furnishing fabrics or for similar purposes, not elsewhere specified or included.",3211,"Spinning, weawing and finishing textiles"
581010,Embroidery without visible ground,3212,Manufacture of made-up textile goods except wea ing apparel
581091,Other embroidery :-- Of cotton,3212,Manufacture of made-up textile goods except wea ing apparel
581092,Other embroidery :-- Of man-made fibres,3212,Manufacture of made-up textile goods except wea ing apparel
581099,Other embroidery :-- Of other textile materials,3212,Manufacture of made-up textile goods except wea ing apparel
581100,"Quilted textile products in the piece, composed of one or more layers of textile materials assembled with padding by stitching or otherwise, other than embroidery of heading No. 58.10.",3211,"Spinning, weawing and finishing textiles"
590110,"Textile fabrics coated with gum or amylaceous substances, of a kind used for the outer covers of books or the like",3219,Manufacture of textiles not elsewhere classified
590190,Other,3219,Manufacture of textiles not elsewhere classified
590210,Of nylon or other polyamides,3559,Manufacture of rubber products not elsewhere classified
590220,Of polyesters,3559,Manufacture of rubber products not elsewhere classified
590290,Other,3559,Manufacture of rubber products not elsewhere classified
590310,With polyvinyl chloride,3219,Manufacture of textiles not elsewhere classified
590320,With polyurethane,3219,Manufacture of textiles not elsewhere classified
590390,Other,3219,Manufacture of textiles not elsewhere classified
590410,Linoleum,3219,Manufacture of textiles not elsewhere classified
590491,Other :-- With a base consisting of needleloom felt or nonwovens,3219,Manufacture of textiles not elsewhere classified
590492,Other :-- With other textile base,3219,Manufacture of textiles not elsewhere classified
590500,Textile wall coverings.,3219,Manufacture of textiles not elsewhere classified
590610,Adhesive tape of a width not exceeding 20 cm,3559,Manufacture of rubber products not elsewhere classified
590691,Other :-- Knitted or crocheted,3559,Manufacture of rubber products not elsewhere classified
590699,Other,3559,Manufacture of rubber products not elsewhere classified
590700,"Textile fabrics otherwise impregnated, coated or covered; painted canvas being theatrical scenery, studio back-cloths or the like.",3219,Manufacture of textiles not elsewhere classified
590800,"Textile wicks, woven, plaited or knitted, for lamps, stoves, lighters, candles or the like; incandescent gas mantles and tubular knitted gas mantle fabric therefor, whether or not impregnated.",3219,Manufacture of textiles not elsewhere classified
590900,"Textile hosepiping and similar textile tubing, with or without lining, armour or accessories of other materials.",3219,Manufacture of textiles not elsewhere classified
591000,"Transmission or conveyor belts or belting, of textile material, whether or not impregnated, coated, covered or laminated with plastics, or reinforced with metal or other material.",3219,Manufacture of textiles not elsewhere classified
591110,"Textile fabrics, felt and felt-lined woven fabrics, coated, covered or laminated with rubber, leather or other material, of a kind used for card clothing, and similar fabrics of a kind used for other technical purposes, including narr",3219,Manufacture of textiles not elsewhere classified
591120,"Bolting cloth, whether or not made up",3219,Manufacture of textiles not elsewhere classified
591131,"Textile fabrics and felts, endless or fitted with linking devices, of a kind used in paper-making or similar machines (for example, for pulp or asbestos-cement) :-- Weighing less than 650 g/m2",3219,Manufacture of textiles not elsewhere classified
591132,"Textile fabrics and felts, endless or fitted with linking devices, of a kind used in paper-making or similar machines (for example, for pulp or asbestos-cement) :-- Weighing 650 g/m2 or more",3219,Manufacture of textiles not elsewhere classified
591140,"Straining cloth of a kind used in oil presses or the     like, including that of human hair",3219,Manufacture of textiles not elsewhere classified
591190,Other,3219,Manufacture of textiles not elsewhere classified
600110,Long pile fabrics,3213,Knitting mills
600121,Looped pile fabrics :-- Of cotton,3213,Knitting mills
600122,Looped pile fabrics :-- Of man-made fibres,3213,Knitting mills
600129,Looped pile fabrics :-- Of other textile materials,3213,Knitting mills
600191,Other :-- Of cotton,3213,Knitting mills
600192,Other :-- Of man-made fibres,3213,Knitting mills
600199,Other :-- Of other textile materials,3213,Knitting mills
600210,"Of a width not exceeding 30 cm, containing by weight 5 % or more of elastomeric yarn or rubber thread",3213,Knitting mills
600220,"Other, of a width not exceeding 30 cm",3213,Knitting mills
600230,"Of a width exceeding 30 cm, containing by weight 5 % or more of elastomeric yarn or rubber thread",3213,Knitting mills
600241,"Other fabrics, warp knit (including those made on galloon knitting machines) :-- Of wool or fine animal hair",3213,Knitting mills
600242,"Other fabrics, warp knit (including those made on galloon knitting machines) :-- Of cotton",3213,Knitting mills
600243,"Other fabrics, warp knit (including those made on galloon knitting machines) :-- Of man-made fibres",3213,Knitting mills
600249,"Other fabrics, warp knit (including those made on galloon knitting machines) :-- Other",3213,Knitting mills
600291,Other :-- Of wool or fine animal hair,3213,Knitting mills
600292,Other :-- Of cotton,3213,Knitting mills
600293,Other :-- Of man-made fibres,3213,Knitting mills
600299,Other,3213,Knitting mills
610110,Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
610120,Of cotton,3220,"Manufacture of wearing apparel, except footwear"
610130,Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
610190,Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
610210,Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
610220,Of cotton,3220,"Manufacture of wearing apparel, except footwear"
610230,Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
610290,Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
610311,Suits :-- Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
610312,Suits :-- Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
610319,Suits :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
610321,Suits :-- Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
610322,Suits :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
610323,Suits :-- Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
610329,Suits :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
610331,Jackets and blazers :-- Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
610332,Jackets and blazers :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
610333,Jackets and blazers :-- Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
610339,Jackets and blazers :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
610341,"Trousers, bib and brace overalls, breeches and shorts :-- Of wool or fine animal hair",3220,"Manufacture of wearing apparel, except footwear"
610342,"Trousers, bib and brace overalls, breeches and shorts :-- Of cotton",3220,"Manufacture of wearing apparel, except footwear"
610343,"Trousers, bib and brace overalls, breeches and shorts :-- Of synthetic fibres",3220,"Manufacture of wearing apparel, except footwear"
610349,"Trousers, bib and brace overalls, breeches and shorts :-- Of other textile materials",3220,"Manufacture of wearing apparel, except footwear"
610411,Suits :-- Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
610412,Suits :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
610413,Suits :-- Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
610419,Suits :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
610421,Ensembles :-- Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
610422,Ensembles :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
610423,Ensembles :-- Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
610429,Ensembles :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
610431,Jackets and blazers :-- Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
610432,Jackets and blazers :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
610433,Jackets and blazers :-- Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
610439,Jackets and blazers :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
610441,Dresses :-- Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
610442,Dresses :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
610443,Dresses :-- Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
610444,Dresses :-- Of artificial fibres,3220,"Manufacture of wearing apparel, except footwear"
610449,Dresses :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
610451,Skirts and divided skirts :-- Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
610452,Skirts and divided skirts :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
610453,Skirts and divided skirts :-- Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
610459,Skirts and divided skirts :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
610461,"Trousers, bib and brace overalls, breeches and shorts :-- Of wool or fine animal hair",3220,"Manufacture of wearing apparel, except footwear"
610462,"Trousers, bib and brace overalls, breeches and shorts :-- Of cotton",3220,"Manufacture of wearing apparel, except footwear"
610463,"Trousers, bib and brace overalls, breeches and shorts :-- Of synthetic fibres",3220,"Manufacture of wearing apparel, except footwear"
610469,"Trousers, bib and brace overalls, breeches and shorts :-- Of other textile materials",3220,"Manufacture of wearing apparel, except footwear"
610510,Of cotton,3220,"Manufacture of wearing apparel, except footwear"
610520,Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
610590,Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
610610,Of cotton,3220,"Manufacture of wearing apparel, except footwear"
610620,Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
610690,Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
610711,Underpants and briefs :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
610712,Underpants and briefs :-- Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
610719,Underpants and briefs :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
610721,Nightshirts and pyjamas :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
610722,Nightshirts and pyjamas :-- Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
610729,Nightshirts and pyjamas :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
610791,Other :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
610792,Other :-- Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
610799,Other :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
610811,Slips and petticoats :-- Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
610819,Slips and petticoats :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
610821,Briefs and panties :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
610822,Briefs and panties :-- Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
610829,Briefs and panties :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
610831,Nightdresses and pyjamas :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
610832,Nightdresses and pyjamas :-- Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
610839,Nightdresses and pyjamas :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
610891,Other :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
610892,Other :-- Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
610899,Other :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
610910,Of cotton,3220,"Manufacture of wearing apparel, except footwear"
610990,Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
611010,Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
611020,Of cotton,3220,"Manufacture of wearing apparel, except footwear"
611030,Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
611090,Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
611110,Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
611120,Of cotton,3220,"Manufacture of wearing apparel, except footwear"
611130,Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
611190,Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
611211,Track suits :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
611212,Track suits :-- Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
611219,Track suits :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
611220,Ski suits,3220,"Manufacture of wearing apparel, except footwear"
611231,Men's or boys' swimwear :-- Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
611239,Men's or boys' swimwear :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
611241,Women's or girls' swimwear :-- Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
611249,Women's or girls' swimwear :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
611300,"Garments, made up of knitted or crocheted fabrics of heading No. 59.03, 59.06 or 59.07.",3220,"Manufacture of wearing apparel, except footwear"
611410,Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
611420,Of cotton,3220,"Manufacture of wearing apparel, except footwear"
611430,Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
611490,Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
611511,"Panty hose and tights :- Panty hose and tights :-- Of synthetic fibres, measuring per single yarn less than 67 decitex",3220,"Manufacture of wearing apparel, except footwear"
611512,"Panty hose and tights :- Panty hose and tights :-- Of synthetic fibres, measuring per single yarn 67 decitex or more",3220,"Manufacture of wearing apparel, except footwear"
611519,Panty hose and tights :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
611520,"Women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex",3220,"Manufacture of wearing apparel, except footwear"
611591,Other :-- Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
611592,Other :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
611593,Other :-- Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
611599,Other :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
611610,"Impregnated, coated or covered with plastics or rubber",3220,"Manufacture of wearing apparel, except footwear"
611691,Other :-- Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
611692,Other :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
611693,Other :-- Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
611699,Other :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
611710,"Shawls, scarves, mufflers, mantillas, veils and the like",3220,"Manufacture of wearing apparel, except footwear"
611720,"Ties, bow ties and cravats",3220,"Manufacture of wearing apparel, except footwear"
611780,Other accessories,3220,"Manufacture of wearing apparel, except footwear"
611790,Parts,3220,"Manufacture of wearing apparel, except footwear"
620111,"Overcoats, raincoats, car-coats, capes, cloaks and similar articles :-- Of wool or fine animal hair",3220,"Manufacture of wearing apparel, except footwear"
620112,"Overcoats, raincoats, car-coats, capes, cloaks and similar articles :-- Of cotton",3220,"Manufacture of wearing apparel, except footwear"
620113,"Overcoats, raincoats, car-coats, capes, cloaks and similar articles :-- Of man-made fibres",3220,"Manufacture of wearing apparel, except footwear"
620119,"Overcoats, raincoats, car-coats, capes, cloaks and similar articles :-- Of other textile materials",3220,"Manufacture of wearing apparel, except footwear"
620191,Other :-- Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
620192,Other :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
620193,Other :-- Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
620199,Other :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
620211,"Overcoats, raincoats, car-coats, capes, cloaks and similar articles :-- Of wool or fine animal hair",3220,"Manufacture of wearing apparel, except footwear"
620212,"Overcoats, raincoats, car-coats, capes, cloaks and similar articles :-- Of cotton",3220,"Manufacture of wearing apparel, except footwear"
620213,"Overcoats, raincoats, car-coats, capes, cloaks and similar articles :-- Of man-made fibres",3220,"Manufacture of wearing apparel, except footwear"
620219,"Overcoats, raincoats, car-coats, capes, cloaks and similar articles :-- Of other textile materials",3220,"Manufacture of wearing apparel, except footwear"
620291,Other :-- Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
620292,Other :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
620293,Other :-- Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
620299,Other :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
620311,Suits :-- Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
620312,Suits :-- Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
620319,Suits :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
620321,Ensembles :-- Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
620322,Ensembles :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
620323,Ensembles :-- Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
620329,Ensembles :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
620331,Jackets and blazers :-- Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
620332,Jackets and blazers :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
620333,Jackets and blazers :-- Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
620339,Jackets and blazers :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
620341,"Trousers, bib and brace overalls, breeches and shorts :-- Of wool or fine animal hair",3220,"Manufacture of wearing apparel, except footwear"
620342,"Trousers, bib and brace overalls, breeches and shorts :-- Of cotton",3220,"Manufacture of wearing apparel, except footwear"
620343,"Trousers, bib and brace overalls, breeches and shorts :-- Of synthetic fibres",3220,"Manufacture of wearing apparel, except footwear"
620349,"Trousers, bib and brace overalls, breeches and shorts :-- Of other textile materials",3220,"Manufacture of wearing apparel, except footwear"
620411,Suits :-- Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
620412,Suits :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
620413,Suits :-- Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
620419,Suits :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
620421,Ensembles :-- Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
620422,Ensembles :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
620423,Ensembles :-- Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
620429,Ensembles :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
620431,Jackets and blazers :-- Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
620432,Jackets and blazers :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
620433,Jackets and blazers :-- Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
620439,Jackets and blazers :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
620441,Dresses :-- Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
620442,Dresses :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
620443,Dresses :-- Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
620444,Dresses :-- Of artificial fibres,3220,"Manufacture of wearing apparel, except footwear"
620449,Dresses :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
620451,Skirts and divided skirts :-- Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
620452,Skirts and divided skirts :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
620453,Skirts and divided skirts :-- Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
620459,Skirts and divided skirts :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
620461,"Trousers, bib and brace overalls, breeches and shorts :-- Of wool or fine animal hair",3220,"Manufacture of wearing apparel, except footwear"
620462,"Trousers, bib and brace overalls, breeches and shorts :-- Of cotton",3220,"Manufacture of wearing apparel, except footwear"
620463,"Trousers, bib and brace overalls, breeches and shorts :-- Of synthetic fibres",3220,"Manufacture of wearing apparel, except footwear"
620469,"Trousers, bib and brace overalls, breeches and shorts :-- Of other textile materials",3220,"Manufacture of wearing apparel, except footwear"
620510,Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
620520,Of cotton,3220,"Manufacture of wearing apparel, except footwear"
620530,Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
620590,Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
620610,Of silk or silk waste,3220,"Manufacture of wearing apparel, except footwear"
620620,Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
620630,Of cotton,3220,"Manufacture of wearing apparel, except footwear"
620640,Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
620690,Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
620711,Underpants and briefs :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
620719,Underpants and briefs :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
620721,Nightshirts and pyjamas :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
620722,Nightshirts and pyjamas :-- Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
620729,Nightshirts and pyjamas :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
620791,Other :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
620792,Other :-- Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
620799,Other :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
620811,Slips and petticoats :-- Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
620819,Slips and petticoats :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
620821,Nightdresses and pyjamas :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
620822,Nightdresses and pyjamas :-- Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
620829,Nightdresses and pyjamas :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
620891,Other :-- Of cotton,3220,"Manufacture of wearing apparel, except footwear"
620892,Other :-- Of man-made fibres,3220,"Manufacture of wearing apparel, except footwear"
620899,Other :-- Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
620910,Of wool or fine animal hair,3220,"Manufacture of wearing apparel, except footwear"
620920,Of cotton,3220,"Manufacture of wearing apparel, except footwear"
620930,Of synthetic fibres,3220,"Manufacture of wearing apparel, except footwear"
620990,Of other textile materials,3220,"Manufacture of wearing apparel, except footwear"
621010,Of fabrics of heading No. 56.02 or 56.03,3220,"Manufacture of wearing apparel, except footwear"
621020,"Other garments, of the type described in subheadings 6201.11 to 6201.19",3220,"Manufacture of wearing apparel, except footwear"
621030,"Other garments, of the type described in subheadings 6202.11 to 6202.19",3220,"Manufacture of wearing apparel, except footwear"
621040,Other men's or boys' garments,3220,"Manufacture of wearing apparel, except footwear"
621050,Other women's or girls' garments,3220,"Manufacture of wearing apparel, except footwear"
621111,Swimwear :-- Men's or boys',3220,"Manufacture of wearing apparel, except footwear"
621112,Swimwear :-- Women's or girls',3220,"Manufacture of wearing apparel, except footwear"
621120,Ski suits,3220,"Manufacture of wearing apparel, except footwear"
621131,"Other garments, men's or boys' :-- Of wool or fine animal hair",3220,"Manufacture of wearing apparel, except footwear"
621132,"Other garments, men's or boys' :-- Of cotton",3220,"Manufacture of wearing apparel, except footwear"
