HS 1996 Product Code,HS 1996 Product Description,ISIC Revision 3 Product Code,ISIC Revision 3 Product Description
151311,Coconut (copra) oil and its fractions :-- Crude oil,1514,Manufacture of vegetable and animal oils and fats
151319,Coconut (copra) oil and its fractions :-- Other,1514,Manufacture of vegetable and animal oils and fats
151321,Palm kernel or babassu oil and fractions thereof :-- Crude oil,1514,Manufacture of vegetable and animal oils and fats
151329,Palm kernel or babassu oil and fractions thereof :-- Other,1514,Manufacture of vegetable and animal oils and fats
151410,Crude oil,1514,Manufacture of vegetable and animal oils and fats
151490,Other,1514,Manufacture of vegetable and animal oils and fats
151511,Linseed oil and its fractions :-- Crude oil,1514,Manufacture of vegetable and animal oils and fats
151519,Linseed oil and its fractions :-- Other,1514,Manufacture of vegetable and animal oils and fats
151521,Maize (corn) oil and its fractions :-- Crude oil,1532,Manufacture of starches and starch products
151529,Maize (corn) oil and its fractions :-- Other,1532,Manufacture of starches and starch products
151530,Castor oil and its fractions,1514,Manufacture of vegetable and animal oils and fats
151540,Tung oil and its fractions,1514,Manufacture of vegetable and animal oils and fats
151550,Sesame oil and its fractions,1514,Manufacture of vegetable and animal oils and fats
151560,Jojoba oil and its fractions,1514,Manufacture of vegetable and animal oils and fats
151590,Other,1514,Manufacture of vegetable and animal oils and fats
151610,Animal fats and oils and their fractions,1514,Manufacture of vegetable and animal oils and fats
151620,Vegetable fats and oils and their fractions,1514,Manufacture of vegetable and animal oils and fats
151710,"Margarine, excluding liquid margarine",1514,Manufacture of vegetable and animal oils and fats
151790,Other,1514,Manufacture of vegetable and animal oils and fats
151800,"Animal or vegetable fats and oils and their fractions, boiled, oxidised, dehydrated, sulphurised, blown, polymerised by beat in vacuum or in inert gas or otherwise chemically modified, excluding those of heading No.15.16; inedible mixtu",2429,Manufacture of other chemical products n.e.c.
152000,"Glycerol, crude; glycerol waters and glycerol lyes.",2424,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet prepara"
152110,Vegetable waxes,1514,Manufacture of vegetable and animal oils and fats
152190,Other,0122,Other animal farming; production of animal products n.e.c.
152200,Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes.,1514,Manufacture of vegetable and animal oils and fats
160100,"Sausages and similar products, of meat, meat offal or blood; food preparations based on these products.",1511,"Production, processing and preserving of meat and meat products"
160210,Homogenised preparations,1549,Manufacture of other food products n.e.c.
160220,Of liver of any animal,1511,"Production, processing and preserving of meat and meat products"
160231,Of poultry of heading No. 01.05 :-- Of turkeys,1511,"Production, processing and preserving of meat and meat products"
160232,Of poultry of heading No. 01.05 :-- Of fowls of the species Gallus domesticus,1511,"Production, processing and preserving of meat and meat products"
160239,Of poultry of heading No. 01.05 :-- Other,1511,"Production, processing and preserving of meat and meat products"
160241,Of swine :-- Hams and cuts thereof,1511,"Production, processing and preserving of meat and meat products"
160242,Of swine :-- Shoulders and cuts thereof,1511,"Production, processing and preserving of meat and meat products"
160249,"Of swine :-- Other, including mixtures",1511,"Production, processing and preserving of meat and meat products"
160250,Of bovine animals,1511,"Production, processing and preserving of meat and meat products"
160290,"Other, including preparations of blood of any animal",1511,"Production, processing and preserving of meat and meat products"
160300,"Extracts and juices of meat, fish or crustaceans, molluscs or other aquatic invertebrates.",1511,"Production, processing and preserving of meat and meat products"
160411,"Fish, whole or in pieces, but not minced :-- Salmon",1512,Processing and preserving of fish and fish products
160412,"Fish, whole or in pieces, but not minced :-- Herrings",1512,Processing and preserving of fish and fish products
160413,"Fish, whole or in pieces, but not minced :-- Sardines, sardinella and brisling or sprats",1512,Processing and preserving of fish and fish products
160414,"Fish, whole or in pieces, but not minced :-- Tunas, skipjack and bonito (Sarda spp.)",1512,Processing and preserving of fish and fish products
160415,"Fish, whole or in pieces, but not minced :-- Mackerel",1512,Processing and preserving of fish and fish products
160416,"Fish, whole or in pieces, but not minced :-- Anchovies",1512,Processing and preserving of fish and fish products
160419,"Fish, whole or in pieces, but not minced :-- Other",1512,Processing and preserving of fish and fish products
160420,Other prepared or preserved fish,1512,Processing and preserving of fish and fish products
160430,Caviar and caviar substitutes,1512,Processing and preserving of fish and fish products
160510,Crab,1512,Processing and preserving of fish and fish products
160520,Shrimps and prawns,1512,Processing and preserving of fish and fish products
160530,Lobster,1512,Processing and preserving of fish and fish products
160540,Other crustaceans,1512,Processing and preserving of fish and fish products
160590,Other,1512,Processing and preserving of fish and fish products
170111,Raw sugar not containing added flavouring or colouring matter :-- Cane sugar,1542,Manufacture of sugar
170112,Raw sugar not containing added flavouring or colouring matter :-- Beet sugar,1542,Manufacture of sugar
170191,Other :-- Containing added flavouring or colouring matter,1542,Manufacture of sugar
170199,Other,1542,Manufacture of sugar
170211,"Lactose and lactose syrup :-- Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter",1520,Manufacture of dairy products
170219,Lactose and lactose syrup :-- Other,1520,Manufacture of dairy products
170220,Maple sugar and maple syrup,1542,Manufacture of sugar
170230,"Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose",1532,Manufacture of starches and starch products
170240,"Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose",1532,Manufacture of starches and starch products
170250,Chemically pure fructose,1532,Manufacture of starches and starch products
170260,"Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose",1532,Manufacture of starches and starch products
170290,"Other, including invert sugar",1532,Manufacture of starches and starch products
170310,Cane molasses,1542,Manufacture of sugar
170390,Other,1542,Manufacture of sugar
170410,"Chewing gum, whether or not sugar-coated",1543,"Manufacture of cocoa, chocolate and sugar confectionery"
170490,Other,1543,"Manufacture of cocoa, chocolate and sugar confectionery"
180100,"Cocoa beans, whole or broken, raw or roasted.",0113,"Growing of fruit, nuts, beverage and spice crops"
180200,"Cocoa shells, husks, skins and other cocoa waste.",9999,Goods not elsewhere classified
180310,Not defatted,1543,"Manufacture of cocoa, chocolate and sugar confectionery"
180320,Wholly or partly defatted,1543,"Manufacture of cocoa, chocolate and sugar confectionery"
180400,"Cocoa butter, fat and oil.",1543,"Manufacture of cocoa, chocolate and sugar confectionery"
180500,"Cocoa powder, not containing added sugar or other sweetening matter.",1543,"Manufacture of cocoa, chocolate and sugar confectionery"
180610,"Cocoa powder, containing added sugar or other sweetening matter",1543,"Manufacture of cocoa, chocolate and sugar confectionery"
180620,"Other preparations in blocks, slabs or bars weighing more than 2 kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings, of a content exceeding 2 kg",1543,"Manufacture of cocoa, chocolate and sugar confectionery"
180631,"Other, in blocks, slabs or bars :-- Filled",1543,"Manufacture of cocoa, chocolate and sugar confectionery"
180632,"Other, in blocks, slabs or bars :-- Not filled",1543,"Manufacture of cocoa, chocolate and sugar confectionery"
180690,Other,1543,"Manufacture of cocoa, chocolate and sugar confectionery"
190110,"Preparations for infant use, put up for retail sale",1549,Manufacture of other food products n.e.c.
190120,Mixes and doughs for the preparation of bakers' wares of heading No. 19.05,1531,Manufacture of grain mill products
190190,Other,1549,Manufacture of other food products n.e.c.
190211,"Uncooked pasta, not stuffed or otherwise prepared :-- Containing eggs",1544,"Manufacture of macaroni, noodles, couscous and similar farinaceous products"
190219,"Uncooked pasta, not stuffed or otherwise prepared :-- Other",1544,"Manufacture of macaroni, noodles, couscous and similar farinaceous products"
190220,"Stuffed pasta, whether or not cooked or otherwise prepared",1544,"Manufacture of macaroni, noodles, couscous and similar farinaceous products"
190230,Other pasta,1544,"Manufacture of macaroni, noodles, couscous and similar farinaceous products"
190240,Couscous,1544,"Manufacture of macaroni, noodles, couscous and similar farinaceous products"
190300,"Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, pearls, siftings or in similar forms.",1532,Manufacture of starches and starch products
190410,Prepared foods obtained by the swelling or roasting of cereals or cereal products,1531,Manufacture of grain mill products
190420,Prepared foods obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals,1531,Manufacture of grain mill products
190490,Other,1531,Manufacture of grain mill products
190510,Crispbread,1541,Manufacture of bakery products
190520,Gingerbread and the like,1541,Manufacture of bakery products
190530,Sweet biscuits; waffles and wafers,1541,Manufacture of bakery products
190540,"Rusks, toasted bread and similar toasted products",1541,Manufacture of bakery products
190590,Other,1541,Manufacture of bakery products
200110,Cucumbers and gherkins,1513,Processing and preserving of fruit and vegetables
200120,Onions,1513,Processing and preserving of fruit and vegetables
200190,Other,1513,Processing and preserving of fruit and vegetables
200210,"Tomatoes, whole or in pieces",1513,Processing and preserving of fruit and vegetables
200290,Other,1513,Processing and preserving of fruit and vegetables
200310,Mushrooms,1513,Processing and preserving of fruit and vegetables
200320,Truffles,1513,Processing and preserving of fruit and vegetables
200410,Potatoes,1513,Processing and preserving of fruit and vegetables
200490,Other vegetables and mixtures of vegetables,1513,Processing and preserving of fruit and vegetables
200510,Homogenised vegetables,1549,Manufacture of other food products n.e.c.
200520,Potatoes,1513,Processing and preserving of fruit and vegetables
200540,Peas (Pisum sativum),1513,Processing and preserving of fruit and vegetables
200551,"Beans (Vigna spp., Phaseolus spp.) :-- Beans, shelled",1513,Processing and preserving of fruit and vegetables
200559,"Beans (Vigna spp., Phaseolus spp.) :-- Other",1513,Processing and preserving of fruit and vegetables
200560,Asparagus,1513,Processing and preserving of fruit and vegetables
200570,Olives,1513,Processing and preserving of fruit and vegetables
200580,Sweet corn (Zea mays var. saccharata),1513,Processing and preserving of fruit and vegetables
200590,Other vegetables and mixtures of vegetables,1513,Processing and preserving of fruit and vegetables
200600,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glac‚ or crystallised).",1543,"Manufacture of cocoa, chocolate and sugar confectionery"
200710,Homogenised preparations,1549,Manufacture of other food products n.e.c.
200791,Other :-- Citrus fruit,1513,Processing and preserving of fruit and vegetables
200799,Other,1513,Processing and preserving of fruit and vegetables
200811,"Nuts, ground-nuts and other seeds, whether or not mixed together :-- Ground-nuts",1513,Processing and preserving of fruit and vegetables
200819,"Nuts, ground-nuts and other seeds, whether or not mixed together :-- Other, including mixtures",1513,Processing and preserving of fruit and vegetables
200820,Pineapples,1513,Processing and preserving of fruit and vegetables
200830,Citrus fruit,1513,Processing and preserving of fruit and vegetables
200840,Pears,1513,Processing and preserving of fruit and vegetables
200850,Apricots,1513,Processing and preserving of fruit and vegetables
200860,Cherries,1513,Processing and preserving of fruit and vegetables
200870,Peaches,1513,Processing and preserving of fruit and vegetables
200880,Strawberries,1513,Processing and preserving of fruit and vegetables
200891,"Other, including mixtures other than those of subheading No. 2008.19 :-- Palm hearts",1513,Processing and preserving of fruit and vegetables
200892,"Other, including mixtures other than those of subheading No. 2008.19 :-- Mixtures",1513,Processing and preserving of fruit and vegetables
200899,"Other, including mixtures other than those of subheading No. 2008.19 :-- Other",1513,Processing and preserving of fruit and vegetables
200911,Orange juice :-- Frozen,1513,Processing and preserving of fruit and vegetables
200919,Orange juice :-- Other,1513,Processing and preserving of fruit and vegetables
200920,Grapefruit juice,1513,Processing and preserving of fruit and vegetables
200930,Juice of any other single citrus fruit,1513,Processing and preserving of fruit and vegetables
200940,Pineapple juice,1513,Processing and preserving of fruit and vegetables
200950,Tomato juice,1513,Processing and preserving of fruit and vegetables
200960,Grape juice (including grape must),1513,Processing and preserving of fruit and vegetables
200970,Apple juice,1513,Processing and preserving of fruit and vegetables
200980,Juice of any other single fruit or vegetable,1513,Processing and preserving of fruit and vegetables
200990,Mixtures of juices,1513,Processing and preserving of fruit and vegetables
210111,"Extracts, essences and concentrates, of coffee, and preparations with a basis of these extracts, essences or concentrates or with a basis of coffee :-- Extracts, essences and concentrates",1549,Manufacture of other food products n.e.c.
210112,"Extracts, essences and concentrates, of coffee, and preparations with a basis of these extracts, essences or concentrates or with a basis of coffee :-- Preparations with a basis of extracts, essences or concentrates or",1549,Manufacture of other food products n.e.c.
210120,"Extracts, essences and concentrates, of tea or mat‚, and preparations with a basis of these extracts, essences or concentrates or with a basis of tea or mat‚",1549,Manufacture of other food products n.e.c.
210130,"Roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates thereof",1549,Manufacture of other food products n.e.c.
210210,Active yeasts,1549,Manufacture of other food products n.e.c.
210220,"Inactive yeasts; other single-cell micro-organisms, dead",1549,Manufacture of other food products n.e.c.
210230,Prepared baking powders,1549,Manufacture of other food products n.e.c.
210310,Soya sauce,1549,Manufacture of other food products n.e.c.
210320,Tomato ketchup and other tomato sauces,1549,Manufacture of other food products n.e.c.
210330,Mustard flour and meal and prepared mustard,1549,Manufacture of other food products n.e.c.
210390,Other,1549,Manufacture of other food products n.e.c.
210410,Soups and broths and preparations therefor,1549,Manufacture of other food products n.e.c.
210420,Homogenised composite food preparations,1549,Manufacture of other food products n.e.c.
210500,"Ice cream and other edible ice, whether or not containing cocoa.",1520,Manufacture of dairy products
210610,Protein concentrates and textured protein substances,1549,Manufacture of other food products n.e.c.
210690,Other,1549,Manufacture of other food products n.e.c.
220110,Mineral waters and aerated waters,1554,Manufacture of soft drinks; production of mineral waters
220190,Other,1554,Manufacture of soft drinks; production of mineral waters
220210,"Waters, including mineral waters and aerated waters, containing added sugar or other sweetening matter or flavoured",1554,Manufacture of soft drinks; production of mineral waters
220290,Other,1554,Manufacture of soft drinks; production of mineral waters
220300,Beer made from malt.,1553,Manufacture of malt liquors and malt
220410,Sparkling wine,1552,Manufacture of wines
220421,Other wine; grape must with fermentation prevented or arrested by the addition of alcohol :-- In containers holding 2 l or less,1552,Manufacture of wines
220429,Other wine; grape must with fermentation prevented or arrested by the addition of alcohol :-- Other,1552,Manufacture of wines
220430,Other grape must,1552,Manufacture of wines
220510,In containers holding 2 l or less,1552,Manufacture of wines
220590,Other,1552,Manufacture of wines
220600,"Other fermented beverages (for example, cider, perry, mead); mixtures of fermented beverages and mixtures of fermented beverages and non-alcoholic beverages, not elsewhere specified or included.",1552,Manufacture of wines
220710,Undenatured ethyl alcohol of an alcoholic strength by volume of 80 % vol or higher,1551,"Distilling, rectifying and blending of spirits; ethyl alcohol production from fermented materials"
220720,"Ethyl alcohol and other spirits, denatured, of any strength",1551,"Distilling, rectifying and blending of spirits; ethyl alcohol production from fermented materials"
220820,Spirits obtained by distilling grape wine or grape marc,1551,"Distilling, rectifying and blending of spirits; ethyl alcohol production from fermented materials"
220830,Whiskies,1551,"Distilling, rectifying and blending of spirits; ethyl alcohol production from fermented materials"
220840,Rum and tafia,1551,"Distilling, rectifying and blending of spirits; ethyl alcohol production from fermented materials"
220850,Gin and Geneva,1551,"Distilling, rectifying and blending of spirits; ethyl alcohol production from fermented materials"
220860,Vodka,1551,"Distilling, rectifying and blending of spirits; ethyl alcohol production from fermented materials"
220870,Liqueurs and cordials,1551,"Distilling, rectifying and blending of spirits; ethyl alcohol production from fermented materials"
220890,Other,1551,"Distilling, rectifying and blending of spirits; ethyl alcohol production from fermented materials"
220900,Vinegar and substitutes for vinegar obtained from acetic acid.,1549,Manufacture of other food products n.e.c.
230110,"Flours, meals and pellets, of meat or meat offal; greaves",1511,"Production, processing and preserving of meat and meat products"
230120,"Flours, meals and pellets, of fish or of crustaceans, molluscs or other aquatic invertebrates",1512,Processing and preserving of fish and fish products
230210,Of maize (corn),9999,Goods not elsewhere classified
230220,Of rice,9999,Goods not elsewhere classified
230230,Of wheat,9999,Goods not elsewhere classified
230240,Of other cereals,9999,Goods not elsewhere classified
230250,Of leguminous plants,9999,Goods not elsewhere classified
230310,Residues of starch manufacture and similar residues,9999,Goods not elsewhere classified
230320,"Beet-pulp, bagasse and other waste of sugar manufacture",9999,Goods not elsewhere classified
230330,Brewing or distilling dregs and waste,9999,Goods not elsewhere classified
230400,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil.",1514,Manufacture of vegetable and animal oils and fats
230500,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of ground-nut oil.",1514,Manufacture of vegetable and animal oils and fats
230610,Of cotton seeds,1514,Manufacture of vegetable and animal oils and fats
230620,Of linseed,1514,Manufacture of vegetable and animal oils and fats
230630,Of sunflower seeds,1514,Manufacture of vegetable and animal oils and fats
230640,Of rape or colza seeds,1514,Manufacture of vegetable and animal oils and fats
230650,Of coconut or copra,1514,Manufacture of vegetable and animal oils and fats
230660,Of palm nuts or kernels,1514,Manufacture of vegetable and animal oils and fats
230670,Of maize (corn) germ,1514,Manufacture of vegetable and animal oils and fats
230690,Other,1514,Manufacture of vegetable and animal oils and fats
230700,Wine lees; argol.,9999,Goods not elsewhere classified
230810,Acorns and horse-chestnuts,9999,Goods not elsewhere classified
230890,Other,9999,Goods not elsewhere classified
230910,"Dog or cat food, put up for retail sale",1533,Manufacture of prepared animal feeds
230990,Other,1533,Manufacture of prepared animal feeds
240110,"Tobacco, not stemmed/stripped",0111,Growing of cereals and other crops n.e.c.
240120,"Tobacco, partly or wholly stemmed/stripped",0111,Growing of cereals and other crops n.e.c.
240130,Tobacco refuse,9999,Goods not elsewhere classified
240210,"Cigars, cheroots and cigarillos, containing tobacco",1600,Manufacture of tobacco products
240220,Cigarettes containing tobacco,1600,Manufacture of tobacco products
240290,Other,1600,Manufacture of tobacco products
240310,"Smoking tobacco, whether or not containing tobacco substitutes in any proportion",1600,Manufacture of tobacco products
240391,Other :-- Homogenised or reconstituted tobacco,1600,Manufacture of tobacco products
240399,Other,1600,Manufacture of tobacco products
250100,"Salt (including table salt and denatured salt) and pure sodium chloride, whether or not in aqueous solution or containing added anti-caking or free-flowing agents; sea water.",1422,Extraction of salt
250200,Unroasted iron pyrites.,1421,Mining of chemical and fertilizer minerals
250300,"Sulphur of all kinds, other than sublimed sulphur, precipitated sulphur and colloidal sulphur.",1421,Mining of chemical and fertilizer minerals
250410,In powder or in flakes,1429,Other mining and quarrying n.e.c.
250490,Other,1429,Other mining and quarrying n.e.c.
250510,Silica sands and quartz sands,1410,"Quarrying of stone, sand and clay"
250590,Other,1410,"Quarrying of stone, sand and clay"
250610,Quartz,1429,Other mining and quarrying n.e.c.
250621,Quartzite :-- Crude or roughly trimmed,1429,Other mining and quarrying n.e.c.
250629,Quartzite :-- Other,1429,Other mining and quarrying n.e.c.
250700,"Kaolin and other kaolinic clays, whether or not calcined.",1410,"Quarrying of stone, sand and clay"
250810,Bentonite,1410,"Quarrying of stone, sand and clay"
250820,Decolourising earths and fuller's earth,1410,"Quarrying of stone, sand and clay"
250830,Fire-clay,1410,"Quarrying of stone, sand and clay"
250840,Other clays,1410,"Quarrying of stone, sand and clay"
250850,"Andalusite, kyanite and sillimanite",1410,"Quarrying of stone, sand and clay"
250860,Mullite,1410,"Quarrying of stone, sand and clay"
250870,Chamotte or dinas earths,1410,"Quarrying of stone, sand and clay"
250900,Chalk.,1410,"Quarrying of stone, sand and clay"
251010,Unground,1421,Mining of chemical and fertilizer minerals
251020,Ground,1421,Mining of chemical and fertilizer minerals
251110,Natural barium sulphate (barytes),1421,Mining of chemical and fertilizer minerals
251120,Natural barium carbonate (witherite),1421,Mining of chemical and fertilizer minerals
251200,"Siliceous fossil meals (for example, kieselguhr, tripolite and diatomite) and similar siliceous earths, whether or not calcined, of an apparent specific gravity of 1 or less.",1429,Other mining and quarrying n.e.c.
251311,"Pumice stone :-- Crude or in irregular pieces, including crushed pumice (bimskies)",1429,Other mining and quarrying n.e.c.
251319,Pumice stone :-- Other,1429,Other mining and quarrying n.e.c.
251320,"Emery, natural corundum, natural garnet and other natural abrasives",1429,Other mining and quarrying n.e.c.
251400,"Slate, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.",1410,"Quarrying of stone, sand and clay"
251511,Marble and travertine :-- Crude or roughly trimmed,1410,"Quarrying of stone, sand and clay"
251512,"Marble and travertine :-- Merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",1410,"Quarrying of stone, sand and clay"
251520,Ecaussine and other calcareous monumental or building stone; alabaster,1410,"Quarrying of stone, sand and clay"
251611,Granite :-- Crude or roughly trimmed,1410,"Quarrying of stone, sand and clay"
251612,"Granite :-- Merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",1410,"Quarrying of stone, sand and clay"
251621,Sandstone :-- Crude or roughly trimmed,1410,"Quarrying of stone, sand and clay"
251622,"Sandstone :-- Merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",1410,"Quarrying of stone, sand and clay"
251690,Other monumental or building stone,1410,"Quarrying of stone, sand and clay"
251710,"Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heat-treated",1410,"Quarrying of stone, sand and clay"
251720,"Macadam of slag, dross or similar industrial waste, whether or not incorporating the materials cited in subheading No. 2517.10",1410,"Quarrying of stone, sand and clay"
251730,Tarred macadam,1410,"Quarrying of stone, sand and clay"
251741,"Granules, chippings and powder, of stones of heading No. 25.15 or 25.16, whether or not heat-treated :-- Of marble",1410,"Quarrying of stone, sand and clay"
251749,"Granules, chippings and powder, of stones of heading No. 25.15 or 25.16, whether or not heat-treated :-- Other",1410,"Quarrying of stone, sand and clay"
251810,Dolomite not calcined,1410,"Quarrying of stone, sand and clay"
251820,Calcined dolomite,1410,"Quarrying of stone, sand and clay"
251830,Agglomerated dolomite (including tarred dolomite),1410,"Quarrying of stone, sand and clay"
251910,Natural magnesium carbonate (magnesite),1429,Other mining and quarrying n.e.c.
251990,Other,1429,Other mining and quarrying n.e.c.
252010,Gypsum; anhydrite,1410,"Quarrying of stone, sand and clay"
252020,Plasters,2694,"Manufacture of cement, lime and plaster"
252100,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement.",1410,"Quarrying of stone, sand and clay"
252210,Quicklime,2694,"Manufacture of cement, lime and plaster"
252220,Slaked lime,2694,"Manufacture of cement, lime and plaster"
252230,Hydraulic lime,2694,"Manufacture of cement, lime and plaster"
252310,Cement clinkers,2694,"Manufacture of cement, lime and plaster"
252321,"Portland cement :-- White cement, whether or not artificially coloured",2694,"Manufacture of cement, lime and plaster"
252329,Portland cement :-- Other,2694,"Manufacture of cement, lime and plaster"
252330,Aluminous cement,2694,"Manufacture of cement, lime and plaster"
252390,Other hydraulic cements,2694,"Manufacture of cement, lime and plaster"
252400,Asbestos.,1429,Other mining and quarrying n.e.c.
252510,Crude mica and mica rifted into sheets or splittings,1429,Other mining and quarrying n.e.c.
252520,Mica powder,1429,Other mining and quarrying n.e.c.
252530,Mica waste,1429,Other mining and quarrying n.e.c.
252610,"Not crushed, not powdered",1429,Other mining and quarrying n.e.c.
252620,Crushed or powdered,1429,Other mining and quarrying n.e.c.
252700,Natural cryolite; natural chiolite.,1421,Mining of chemical and fertilizer minerals
252810,Natural sodium borates and concentrates thereof (whether or not calcined),1421,Mining of chemical and fertilizer minerals
252890,Other,1421,Mining of chemical and fertilizer minerals
252910,Felspar,1429,Other mining and quarrying n.e.c.
252921,Fluorspar :-- Containing by weight 97 % or less of calcium fluoride,1421,Mining of chemical and fertilizer minerals
252922,Fluorspar :-- Containing by weight more than 97 % of calcium fluoride,1421,Mining of chemical and fertilizer minerals
252930,Leucite; nepheline and nepheline syenite,1429,Other mining and quarrying n.e.c.
253010,"Vermiculite, perlite and chlorites, unexpanded",1429,Other mining and quarrying n.e.c.
253020,"Kieserite, epsomite (natural magnesium sulphates)",1421,Mining of chemical and fertilizer minerals
253040,Natural micaceous iron oxides,1421,Mining of chemical and fertilizer minerals
253090,Other,1421,Mining of chemical and fertilizer minerals
260111,"Iron ores and concentrates, other than roasted iron pyrites :-- Non-agglomerated",1310,Mining of iron ores
260112,"Iron ores and concentrates, other than roasted iron pyrites :-- Agglomerated",1310,Mining of iron ores
260120,Roasted iron pyrites,2411,"Manufacture of basic chemicals, except fertilizers and nitrogen compounds"
260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20 % or more, calculated on the dry weight.",1320,"Mining of non-ferrous metal ores, except uranium and thorium ores"
260300,Copper ores and concentrates.,1320,"Mining of non-ferrous metal ores, except uranium and thorium ores"
260400,Nickel ores and concentrates.,1320,"Mining of non-ferrous metal ores, except uranium and thorium ores"
260500,Cobalt ores and concentrates.,1320,"Mining of non-ferrous metal ores, except uranium and thorium ores"
260600,Aluminium ores and concentrates.,1320,"Mining of non-ferrous metal ores, except uranium and thorium ores"
260700,Lead ores and concentrates.,1320,"Mining of non-ferrous metal ores, except uranium and thorium ores"
260800,Zinc ores and concentrates.,1320,"Mining of non-ferrous metal ores, except uranium and thorium ores"
260900,Tin ores and concentrates.,1320,"Mining of non-ferrous metal ores, except uranium and thorium ores"
261000,Chromium ores and concentrates.,1320,"Mining of non-ferrous metal ores, except uranium and thorium ores"
261100,Tungsten ores and concentrates.,1320,"Mining of non-ferrous metal ores, except uranium and thorium ores"
261210,Uranium ores and concentrates,1200,Mining of uranium and thorium ores
261220,Thorium ores and concentrates,1200,Mining of uranium and thorium ores
261310,Roasted,1320,"Mining of non-ferrous metal ores, except uranium and thorium ores"
261390,Other,1320,"Mining of non-ferrous metal ores, except uranium and thorium ores"
261400,Titanium ores and concentrates.,1320,"Mining of non-ferrous metal ores, except uranium and thorium ores"
261510,Zirconium ores and concentrates,1320,"Mining of non-ferrous metal ores, except uranium and thorium ores"
261590,Other,1320,"Mining of non-ferrous metal ores, except uranium and thorium ores"
261610,Silver ores and concentrates,1320,"Mining of non-ferrous metal ores, except uranium and thorium ores"
261690,Other,1320,"Mining of non-ferrous metal ores, except uranium and thorium ores"
261710,Antimony ores and concentrates,1320,"Mining of non-ferrous metal ores, except uranium and thorium ores"
261790,Other,1320,"Mining of non-ferrous metal ores, except uranium and thorium ores"
261800,Granulated slag (slag sand) from the manufacture of iron or steel.,9999,Goods not elsewhere classified
261900,"Slag, dross (other than granulated slag), scalings and other waste from the manufacture of iron or steel.",9999,Goods not elsewhere classified
262011,Containing mainly zinc :-- Hard zinc spelter,9999,Goods not elsewhere classified
262019,Containing mainly zinc :-- Other,9999,Goods not elsewhere classified
262020,Containing mainly lead,9999,Goods not elsewhere classified
262030,Containing mainly copper,9999,Goods not elsewhere classified
262040,Containing mainly aluminium,9999,Goods not elsewhere classified
262050,Containing mainly vanadium,9999,Goods not elsewhere classified
262090,Other,9999,Goods not elsewhere classified
262100,"Other slag and ash, including seaweed ash (kelp).",1429,Other mining and quarrying n.e.c.
270111,"Coal, whether or not pulverised, but not agglomerated :-- Anthracite",1010,Mining and agglomeration of hard coal
270112,"Coal, whether or not pulverised, but not agglomerated :-- Bituminous coal",1010,Mining and agglomeration of hard coal
270119,"Coal, whether or not pulverised, but not agglomerated :-- Other coal",1010,Mining and agglomeration of hard coal
270120,"Briquettes, ovoids and similar solid fuels manufactured from coal",1010,Mining and agglomeration of hard coal
270210,"Lignite, whether or not pulverised, but not agglomerated",1020,Mining and agglomeration of lignite
270220,Agglomerated lignite,1020,Mining and agglomeration of lignite
270300,"Peat (including peat litter), whether or not agglomerated.",1030,Extraction and agglomeration of peat
270400,"Coke and semi-coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon.",2310,Manufacture of coke oven products
270500,"Coal gas, water gas, producer gas and similar gases, other than petroleum gases and other gaseous hydrocarbons.",4020,Manufacture of gas; distribution of gaseous fuels through mains
270600,"Tar distilled from coal, from lignite or from peat, and other mineral tars, whether or not dehydrated or partially distilled, including reconstituted tars.",2310,Manufacture of coke oven products
270710,Benzole,2411,"Manufacture of basic chemicals, except fertilizers and nitrogen compounds"
270720,Toluole,2411,"Manufacture of basic chemicals, except fertilizers and nitrogen compounds"
270730,Xylole,2411,"Manufacture of basic chemicals, except fertilizers and nitrogen compounds"
270740,Naphthalene,2411,"Manufacture of basic chemicals, except fertilizers and nitrogen compounds"
