HS 2007 Product Code,HS 2007 Product Description,SITC Revision 3 Product Code,SITC Revision 3 Product Description
230250,"Bran, sharps & other residues, whether/not in the form of pellets, derived from the sifting/milling/other working of leguminous plants",08123,"Bran, etc of legumes"
230310,"Residues of starch manufacture & similar residues, whether/not in pellets",08151,Starch ind waste fodder
230320,"Beet-pulp, bagasse & other waste of sugar manufacture, whether/not in pellets",08152,Sugar ind waste fodder
230330,"Brewing/distilling dregs & waste, whether/not in pellets",08153,Brewing ind waste fodder
230400,"Oil-cake & other solid residues, whether/not ground/in pellets, from extraction of soyabean oil",08131,Oil cake of soya beans
230500,"Oil-cake & other solid residues, whether/not ground/in pellets, from extraction of ground-nut oil",08132,Oil cake of groundnuts
230610,"Oil-cake & other solid residues, whether/not ground/in pellets, from extraction of cotton seeds",08133,Oil cake of cotton seed
230620,"Oil-cake & other solid residues, whether/not ground/in pellets, from extraction of linseed",08134,Oil cake of linseed
230630,"Oil-cake & other solid residues, whether/not ground/in pellets, from extraction of sunflower seeds",08135,Oil cake of sunflower
230641,"Oil-cake & other solid residues, whether/not ground/in pellets, from extraction of low erucic acid rape/colza seeds",08136,Oil cake of rape/colza
230649,"Oil-cake & other solid residues, whether/not ground/in pellets, from extraction of rape/colza seeds (excl. low erucic acid seeds)",08136,Oil cake of rape/colza
230650,"Oil-cake & other solid residues, whether/not ground/in pellets, from extraction of coconut/copra",08137,Oil cake of copra
230660,"Oil-cake & other solid residues, whether/not ground/in pellets, from extraction of palm nuts/kernels",08138,Oil cake of palm nuts
230690,"Oil-cake & other solid residues, whether/not ground/in form of pellets, resulting from the extraction of vegetable fats/oils (excl. of 23.04, 23.05 & 2306.10-2306.60)",08139,Oil cake of oilseeds nes
230700,Wine lees; argol,08194,Wine lees/argol
230800,"Vegetable materials/waste/residues/by-products, whether/not in pellets, of a kind used in animal feeding, n.e.s.",08119,Fodder-veg residues
230910,"Dog/cat food, put up for RS",08195,"Dog/cat food, retail"
230990,Preparations of a kind used in animal feeding other than dog/cat food put up for RS,08199,Animal feeds n.e.s.
240110,"Tobacco, not stemmed/stripped",1211,"Tobacco,not stripped"
240120,"Tobacco, partly/wholly stemmed/stripped",1212,Tobacco stripped/stemmed
240130,Tobacco refuse,1213,Tobacco refuse
240210,"Cigars, cheroots & cigarillos containing tobacco",1221,Cigars/cheroots/etc
240220,Cigarettes containing tobacco,1222,Cigarettes (tobacco)
240290,"Cigars, cheroots, cigarillos & cigarettes of tobacco substitutes",12231,Cigars etc(tobacco subs)
240310,"Smoking tobacco, whether/not containing tobacco substitutes in any proportion",12232,Pipe tobacco etc.
240391,Homogenised/reconstituted tobacco,12239,Oth manufactured tobacco
240399,"Manufactured tobacco & manufactured tobacco substitutes, n.e.s. (excl. smoking tobacco & homogenised/reconstituted tobacco); tobacco extracts & essences",12239,Oth manufactured tobacco
250100,"Salt (incl. table salt & denatured salt) & pure sodium chloride, whether/not in aqueous solution/containing added anti-caking/free-flowing agents; sea water",2783,Common salt all forms
250200,Unroasted iron pyrites,2742,"Iron pyrites,unroasted"
250300,Sulphur of all kinds (excl. sublimed sulphur/precipitated sulphur/colloidal sulphur),27411,"Sulphur, unrefined"
250410,"Natural graphite, in powder/flakes",27822,Natural graphite
250490,Natural graphite other than in powders/flakes,27822,Natural graphite
250510,"Silica sands & quartz sands, whether/not coloured",27331,Silica/quartz sands
250590,"Natural sands other than silica & quartz, whether/not coloured, other than metalbearing sands of Ch.26",27339,Sands nes non-metallic
250610,"Quartz, other than natural sands",27851,Natural quartz exc sand
250620,"Quartzite, other than natural sands, whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (including square) shape.",27851,Natural quartz exc sand
250700,"Kaolin & other kaolinic clays, whether/not calcined",27826,Kaolinic clays
250810,Bentonite,27827,Bentonite
250830,Fire-clay,27829,Clays/earths nes
250840,"Clays other than expanded clays of 68.06 (excl. of 2507.00, 2508.10 & 2508.30)",27829,Clays/earths nes
250850,"Andalusite, kyanite & sillimanite",27829,Clays/earths nes
250860,Mullite,27829,Clays/earths nes
250870,Chamotte/dinas earths,27829,Clays/earths nes
250900,Chalk,27891,Chalk
251010,"Natural calcium phosphates, natural aluminium calcium phosphates & phosphatic chalk, unground",27231,Unground nat phosphates
251020,"Natural calcium phosphates, natural aluminium calcium phosphates & phosphatic chalk, ground",27232,Ground natrl phosphates
251110,"Natural barium carbonate (witherite), whether/not calcined, other than barium oxide of 28.16",27892,"Nat barium sulphate,carb"
251120,"Natural barium carbonate (witherite), whether/not calcined, other than barium oxide of 28.16",27892,"Nat barium sulphate,carb"
251200,"Siliceous fossil meals (e.g., kieselguhr, tripolite & diatomite) & similar siliceous earths, whether/not calcined, of an apparent sp.gr. of 1/less",27895,Siliceous fossil meals
251310,"Pumice stone, whether/not heat-treated.",27722,Nat abrasives nes crude
251320,"Emery, natural corundum, natural garnet & other natural abrasives, whether/not heat-treated",27722,Nat abrasives nes crude
251400,"Slate, whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (incl. square) shape",27311,"Slate, slabs"
251511,"Marble & travertine, crude/roughly trimmed",27312,Marble/etc slabs
251512,"Marble & travertine, merely cut, by sawing/othw., into blocks/slabs of a rectangular (incl. square) shape",27312,Marble/etc slabs
251520,"Ecaussine & other calcareous monumental/building stone; alabaster, whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (including square) shape",27312,Marble/etc slabs
251611,"Granite, crude/roughly trimmed",27313,Granite/sandstone/etc
251612,"Granite, merely cut, by sawing/othw., into blocks/slabs of a rectangular (incl. square) shape",27313,Granite/sandstone/etc
251620,"Sandstone, whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (incl. square) shape",27313,Granite/sandstone/etc
251690,"Monumental/building stone (excl. of 2516.11-2516.22), whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (incl. square) shape",27313,Granite/sandstone/etc
251710,"Pebbles/gravel/broken/crushed stone, of a kind commonly used for concrete aggregates/road metalling/railway/other ballast, shingle & flint, whether/not heat-treated",2734,Gravel/crushed stone/etc
251720,"Macadam of slag/dross/similar industrial waste, whether/not incorporating the materials cited in 2517.10",2734,Gravel/crushed stone/etc
251730,"Tarred macadam, whether/not incorporating pebbles/gravel/broken/crushed stone",2734,Gravel/crushed stone/etc
251741,"Granules, chippings & powder, of marble, whether/not heat-treated",2734,Gravel/crushed stone/etc
251749,"Granules, chippings & powder, of stones of 25.15/25.16 (excl. marble), whether/not heat-treated",2734,Gravel/crushed stone/etc
251810,"Dolomite, not calcined/sintered, incl. dolomite roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (incl. square) shape",27823,Dolomite
251820,"Calcined/sintered dolomite, incl. dolomite roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (incl. square) shape",27823,Dolomite
251830,Dolomite ramming mix,27823,Dolomite
251910,Natural magnesium carbonate (magnesite),27824,Magnesite
251990,"Fused magnesia; dead-burned (sintered) magnesia, whether/not containing small quantities of other oxides added before sintering; other magnesium oxide, whether/not pure",27825,Fused magnesia etc.
252010,Gypsum; anhydrite,27323,Gypsum and anhydrite
252020,"Plasters (consisting of calcined gypsum/calcium sulphate) whether/not coloured, with/without small quantities of accelerators/retarders",27324,"Calcined gypsum,plaster"
252100,"Limestone flux; limestone & other calcareous stone, of a kind used for the manufacture of lime/cement",27322,Limestone etc for cement
252210,Quicklime,66111,Quicklime
252220,Slaked lime,66112,Slaked lime
252230,"Hydraulic lime, other than calcium oxide & hydroxide of 28.25",66113,Hydraulic lime
252310,Cement clinkers,66121,Cement clinkers
252321,"White cement, whether/not artificially coloured",66122,Portland cement
252329,"Portland cement (excl. white cement, whether/not artificially coloured), whether/not coloured",66122,Portland cement
252330,"Aluminous cement, whether/not coloured/in the form of clinkers",66123,Aluminous cement
252390,"Hydraulic cements (e.g., slag cement, supersulphate cement), whether/not coloured/in the form of clinkers (excl. cement clinkers, Portland cement & aluminous cement)",66129,Hydraulic cements nes
252410,Crocidolite,2784,Asbestos
252490,Asbestos other than crocidolite,2784,Asbestos
252510,Crude mica & mica rifted into sheets/splittings,27852,Mica/mica waste
252520,Mica powder,27852,Mica/mica waste
252530,Mica waste,27852,Mica/mica waste
252610,"Natural steatite, whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (incl. square) shape; talc, not crushed/powdered",27893,Talc/natural steatite
252620,"Natural steatite, whether/not roughly trimmed/merely cut, by sawing/othw., into blocks/slabs of a rectangular (incl. square) shape; talc, crushed/powdered",27893,Talc/natural steatite
252810,Natural sodium borates & concentrates thereof (whether/not calcined),27894,Crude natural borates
252890,"Natural borates & concentrates thereof (excl. sodium borates), whether/not calcined but not incl. borates separated from natural brine; natural boric acid containing not >85% of H3BO3 calc. on the dry weight",27894,Crude natural borates
252910,Felspar,27853,Felspar/leucite/syenite
252921,"Fluorspar, containing by weight 97%/less of calcium fluoride",27854,Fluorspar
252922,"Fluorspar, containing by weight >97% of calcium fluoride",27854,Fluorspar
252930,Leucite; nepheline & nepheline syenite,27853,Felspar/leucite/syenite
253010,"Vermiculite, perlite & chlorites, unexpanded",27898,Vermiculite/perlite/chlo
253020,"Kieserite, epsomite (natural magnesium sulphates)",27899,Mineral substances nes
253090,"Mineral substance, n.e.s. in Ch.25",27899,Mineral substances nes
260111,"Iron ores & concentrates (excl. roasted iron pyrites), non-agglomerated",2815,"Iron ore,conc,not agglom"
260112,"Iron ores & concentrates (excl. roasted iron pyrites), agglomerated",2816,Iron ore agglomerates
260120,Roasted iron pyrites,2814,Roasted iron pyrites
260200,"Manganese ores & concentrates, incl. ferruginous manganese ores & concentrates with a manganese content of 20%/more, calc. on the dry weight",2877,Manganese ore/conc.
260300,Copper ores & concentrates,2831,Copper ores/concentrates
260400,Nickel ores & concentrates,2841,Nickel ores/concentrates
260500,Cobalt ores & concentrates,28793,Cobalt ore/concentrate
260600,Aluminium ores & concentrates,2851,Aluminium ore/concntrate
260700,Lead ores & concentrates,2874,Lead ores/concentrates
260800,Zinc ores & concentrates,2875,Zinc ores/concentrates
260900,Tin ores & concentrates,2876,Tin ores/concentrates
261000,Chromium ores & concentrates,28791,Chromium ore/concentrate
261100,Tungsten ores & concentrates,28792,Tungsten ore/concentrate
261210,Uranium ores & concentrates,2861,Uranium ore/concentrates
261220,Thorium ores & concentrates,2862,Thorium ore/concentrates
261310,"Molybdenum ores & concentrates, roasted",28781,"Molybdenum ore, roasted"
261390,"Molybdenum ores & concentrates, other than roasted",28782,"Molybdenum ore, other"
261400,Titanium ores & concentrates,28783,Titanium ore/concentrate
261510,Zirconium ores & concentrates,28784,Zirconium ore/concentrat
261590,Niobium/tantalum/vanadium ores & concentrates,28785,Nb/ta/va ore/concentrate
261610,Silver ores & concentrates,28911,Silver ore/concentrates
261690,Precious metal ores & concentrates (excl. silver ores & concentrates),28919,Prec.metal ore/conc nes
261710,Antimony ores & concentrates,28799,Ores/concentrates nes
261790,Ores & concentrates (excl. of 2601.11-2617.10),28799,Ores/concentrates nes
261800,Granulated slag (slag sand) from the manufacture of iron/steel,27861,Slag sand(iron/steel mf)
261900,"Slag, dross (excl. granulated slag), scalings & other waste from the manufacture of iron/steel",27862,Iron/steel dross/scale..
262011,"Ash & residues (excl. from the manufacture of iron/steel), containing hard zinc spelter",2881,Metaliferous non-fer ash
262019,"Ash & residues (excl. from the manufacture of iron/steel), containing zinc other than hard zinc spelter",2881,Metaliferous non-fer ash
262021,Leaded gasoline sludges & leaded anti-knock compound sludges,2881,Metaliferous non-fer ash
262029,Ash & residues (excl. from the manufacture of iron/steel) containing lead (excl. of 2620.21),2881,Metaliferous non-fer ash
262030,Ash & residues (excl. from the manufacture of iron/steel) containing mainly copper,2881,Metaliferous non-fer ash
262040,Ash & residues (excl. from the manufacture of iron/steel) containing mainly aluminium,2881,Metaliferous non-fer ash
262060,"Slag,ash & residues (excl. from the manufacture of iron/steel) containing arsenic/mercury/thallium/their mixtures, of a kind used for the extraction  of arsenic/those metals /for the manufacture of their chemical compounds",2881,Metaliferous non-fer ash
262091,Ash & residues (excl. from the manufacture of iron/steel) containing antimony/beryllium/cadmium/chromium/their mixtures,2881,Metaliferous non-fer ash
262099,"Ash & residues (excl. from the manufacture of iron/steel), n.e.s. in Ch.26",2881,Metaliferous non-fer ash
262110,Ash & residues from the incineration of municipal waste,27869,Slag/ash nes(incl kelp)
262190,"Slag & ash, incl. seaweed ash (kelp), other than ash & residues from the incineration of municipal waste",27869,Slag/ash nes(incl kelp)
270111,"Anthracite coal, whether/not pulverised but not agglomerated",3211,"Anthracite,not agglomrtd"
270112,"Bituminous coal, whether/not pulverised but not agglomerated",32121,Bitum.coal not agglomrtd
270119,"Coal other than anthracite & bituminous, whether/not pulverised but not agglomerated",32122,"Oth coal,not agglomerat."
270120,"Briquettes, ovoids & similar solid fuels manufactured from coal",3221,Briquettes etc (coal)
270210,"Lignite, whether/not pulverised but not agglomerated (excl. jet)",32221,"Lignite,not agglomerated"
270220,Agglomerated lignite (excl. jet),32222,"Lignite,agglomerated"
270300,"Peat (incl. peat litter), whether/not agglomerated",3223,Peat
270400,"Coke & semi-coke of coal/lignite/peat, whether/not agglomerated; retort carbon",3250,Coke/semi-coke/retort c
270500,"Coal gas, water gas, producer gas & similar gases (excl. petroleum gases & other gaseous hydrocarbons)",3450,Coal gas/water gas/etc
270600,"Tar distilled from coal/lignite/peat, & other mineral tars, whether/not dehydrated/partially distilled, incl. reconstituted tars",33521,Mineral tar
270710,Benzol (benzene),33522,Benzole
270720,Toluol (toluene),33523,Toluole
270730,Xylol (xylenes),33524,Xylole
270740,Naphthalene,33525,Coal tar distillate prod
270750,"Aromatic hydrocarbon mixtures of which 65%/more by volume, incl. losses, distils at 250 ?C by the ASTM D86 method (excl. benzol, toluol, xylol & naphthalene)",33525,Coal tar distillate prod
270791,Creosote oils,33525,Coal tar distillate prod
270799,Oils & other products of the distillation of high temp. coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents (excl. of 2707.10 - 2707.91),33525,Coal tar distillate prod
270810,"Pitch, obt. from coal tar/other mineral tars",33531,Pitch (coal/mineral tar)
270820,"Pitch coke, obt. from coal tar/other mineral tars",33532,Pitch coke
270900,"Petroleum oils & oils obt. from bituminous mins., crude",3330,"Petrol./bitum. oil,crude"
271011,Light petroleum oils & preparations,334,Heavy petrol/bitum oils
271019,"Petroleum oils & oils obtained from bituminous minerals (other than crude) & preparations not elsewhere specified/incld., containing by weight 70 %/more of petroleum oils/of oils obtained from bituminous minerals, these oils being the basic constituents",334,Heavy petrol/bitum oils
271091,Waste oils containing polychlorinated biphenyls (PCBs)/polychlorinated terphenyls (PCTs)/polybrominated biphenyls (PBBs),334,Heavy petrol/bitum oils
271099,Waste oils other than those containing polychlorinated biphenyls (PCBs)/polychlorinated terphenyls (PCTs)/polybrominated biphenyls (PBBs),334,Heavy petrol/bitum oils
271111,"Natural gas, liquefied",3431,"Natural gas,liquified"
271112,"Propane, liquefied",3421,Liquefied propane
271113,"Butanes, liquefied",3425,Liquefied butane
271114,"Ethylene, propylene, butylene & butadiene, liquefied",3441,Ethylene etc liquified
271119,"Petroleum gases other than natural gas/propane/butanes/ethylene, propylene, butylene & butadiene, liquefied",3442,Oth hydrocarbon gas lqf
271121,"Natural gas, in gaseous state",3432,"Natural gas, gaseous"
271129,"Petroleum gases & gaseous hydrocarbons, other than natural gas, in gaseous state",3449,"Petroleum gases, gaseous"
271210,Petroleum jelly,33511,Petroleum jelly
271220,Paraffin wax containing by weight <0.75% of oil,33512,Paraffin wax
271290,"Micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, & similar products obt. by synthesis/other processes, whether/not coloured",33512,Paraffin wax
271311,"Petroleum coke, not calcined",33542,Petroleum coke
271312,"Petroleum coke, calcined",33542,Petroleum coke
271320,Petroleum bitumen,33541,Petroleum bitumen/resids
271390,"Residues of petroleum oils/oils obt. from bituminous mins., other than petroleum coke/petroleum bitumen",33541,Petroleum bitumen/resids
271410,Bituminous/oil shale & tar sands,27896,Bituminus shale/tar sand
271490,"Bitumen & asphalt, natural; asphaltites & asphaltic rocks",27897,Natural asphalt/bitumen
271500,"Bituminous mixtures based on natural asphalt/natural bitumen/petroleum bitumen/mineral tar/mineral tar pitch (e.g., bituminous mastics, cut-backs)",33543,Bituminous mixtures etc
271600,Electrical energy (optional heading),3510,Electrical energy
280110,Chlorine,52224,Chlorine
280120,Iodine,52225,"Fluorine,bromine,iodine"
280130,Fluorine; bromine,52225,"Fluorine,bromine,iodine"
280200,"Sulphur, sublimed/precipitated; colloidal sulphur",52226,"Sulphur, pure forms"
280300,"Carbon (carbon blacks & other forms of carbon, n.e.s.)",5221,"Carbon nes, carbon black"
280410,Hydrogen,52221,Gas elements h/n/o/rare
280421,Argon,52221,Gas elements h/n/o/rare
280429,Rare gases other than argon,52221,Gas elements h/n/o/rare
280430,Nitrogen,52221,Gas elements h/n/o/rare
280440,Oxygen,52221,Gas elements h/n/o/rare
280450,Boron; tellurium,52222,Non-metals se/te/p/as/bo
280461,"Silicon, containing by weight not <99.99% of silicon",52223,Silicon
280469,"Silicon, containing by weight <99.99% of silicon",52223,Silicon
280470,Phosphorus,52222,Non-metals se/te/p/as/bo
280480,Arsenic,52222,Non-metals se/te/p/as/bo
280490,Selenium,52222,Non-metals se/te/p/as/bo
280511,Sodium,52228,Sodium/potassium metals
280512,Calcium,52229,Metals ca/sr/ba/r.earth
280519,Alkali/alkaline-earth metals other than sodium & calcium,52228,Sodium/potassium metals
280530,"Rare-earth metals, scandium & yttrium, whether/not intermixed/interalloyed",52229,Metals ca/sr/ba/r.earth
280540,Mercury,52227,Mercury
280610,Hydrogen chloride (hydrochloric acid),52231,Hydrochloric acid etc
280620,Chlorosulphuric acid,52231,Hydrochloric acid etc
280700,Sulphuric acid; oleum,52232,Sulphuric acid;oleum
280800,Nitric acid; sulphonitric acids,52233,Nitric/sulphonitric acid
280910,Diphosphorus pentaoxide,52234,Phosphoric acids etc
280920,"Phosphoric acid & polyphosphoric acids, whether/not chemically defined",52234,Phosphoric acids etc
281000,Oxides of boron; boric acids,52235,Boric oxide and acid
281111,Hydrogen fluoride (hydrofluoric acid),52236,Oth inorganic acids
281119,Inorganic acids other than hydrogen fluoride,52236,Oth inorganic acids
281121,Carbon dioxide,52239,Inorg o-comp non-met nes
281122,Silicon dioxide,52237,Silicon dioxide
281129,"Inorganic oxygen comps. of non-metals (excl. of 2811.21& 2811.22),n.e.s. ",52239,Inorg o-comp non-met nes
281210,Chlorides & chloride oxides of non-metals,52241,Halides of non-metals
281290,Halides & halide oxides of non-metals other than chlorides & chloride oxides,52241,Halides of non-metals
281310,Carbon disulphide,52242,Sulphides of non-metals
281390,Sulphides of non-metals (excl. carbon disulphide); commercial phosphorus trisulphide,52242,Sulphides of non-metals
281410,Anhydrous ammonia,52261,"Ammonia,anhydrous/solutn"
281420,Ammonia in aqueous solution,52261,"Ammonia,anhydrous/solutn"
281511,"Sodium hydroxide (caustic soda), solid",52262,"Sodium hydroxide, solid"
281512,"Sodium hydroxide (caustic soda), in aqueous solution (sida lye/liquid soda)",52263,"Sodium hydroxide, solutn"
281520,Potassium hydroxide (caustic potash),52264,Potassium hydroxide etc.
281530,Peroxides of sodium/potassium,52264,Potassium hydroxide etc.
281610,Hydroxide & peroxide of magnesium,52265,"Oxides etc of mg,sr,ba"
281640,"Oxides, hydroxides & peroxides, of strontium/barium",52265,"Oxides etc of mg,sr,ba"
281700,Zinc oxide; zinc peroxide,52251,"Zinc oxide,peroxide"
281810,"Artificial corundum, whether/not chemically defined",52267,Artificial corundum
281820,Aluminium oxide (excl. artificial corundum),2852,Alumina(aluminium oxide)
281830,Aluminium hydroxide,52266,Aluminium hydroxide
281910,Chromium trioxide,52252,Chromium oxides
281990,Chromium oxides (excl. chromium trioxide) & hydroxides,52252,Chromium oxides
282010,Manganese dioxide,52253,Manganese oxides
282090,Manganese oxides other than manganese dioxide,52253,Manganese oxides
282110,Iron oxides & hydroxides,52254,Iron oxides/hydroxides
282120,Earth colours containing 70%/more by weight of combined iron evaluated as Fe2O3,52254,Iron oxides/hydroxides
282200,Cobalt oxides & hydroxides; commercial cobalt oxides,52255,Cobalt oxides/hydroxide
282300,Titanium oxides,52256,Titanium oxides
282410,"Lead monoxide (litharge, massicot)",52257,Lead oxides
282490,Lead oxides (excl. of 2824.10);red lead&orange lead,52257,Lead oxides
282510,Hydrazine & hydroxylamine & their inorganic salts,52268,Hydrazine etc./salts
282520,Lithium oxide & hydroxide,52269,"Oth oxides,bases etc nes"
282530,Vanadium oxides & hydroxides,52269,"Oth oxides,bases etc nes"
282540,Nickel oxides & hydroxides,52269,"Oth oxides,bases etc nes"
282550,Copper oxides & hydroxides,52269,"Oth oxides,bases etc nes"
282560,Germanium oxides & zirconium dioxide,52269,"Oth oxides,bases etc nes"
282570,Molybdenum oxides & hydroxides,52269,"Oth oxides,bases etc nes"
282580,Antimony oxides,52269,"Oth oxides,bases etc nes"
282590,"Inorganic bases other than hydrazine & hydroxylamine & their inorganic salts; other metal oxides, hydroxides & peroxides, n.e.s. in Ch 28.25",52269,"Oth oxides,bases etc nes"
282612,"Flourides, of aluminium",5231,Flourides etc
282619,Flourides other than of aluminium,5231,Flourides etc
282630,Sodium hexafluoroaluminate (synthetic cryolite),5231,Flourides etc
282690,"Fluorosilicates, fluoroaluminates (excl. of 2826.30) & other complex fluorine salts",5231,Flourides etc
282710,Ammonium chloride,52321,Ammonium chloride
282720,Calcium chloride,52322,Calcium chloride
282731,Magnesium chlorides,52329,Chlorid/brom/iodide nes c
282732,Aluminium chlorides,52329,Chlorid/brom/iodide nes c
282735,Nickel chlorides,52329,Chlorid/brom/iodide nes c
282739,"Chlorides (excl. of 2827.10-2827.35), n.e.s.",52329,Chlorid/brom/iodide nes c
282741,"Chloride oxides & chloride hydroxides, of copper",52329,Chlorid/brom/iodide nes c
282749,Chloride oxides & chloride hydroxides other than of copper,52329,Chlorid/brom/iodide nes c
282751,Bromides of sodium/potassium,52329,Chlorid/brom/iodide nes c
282759,Bromides & bromide oxides other than bromides of sodium/potassium,52329,Chlorid/brom/iodide nes c
282760,Iodides & iodide oxides,52329,Chlorid/brom/iodide nes c
282810,Commercial calcium hypochlorite & other calcium hypochlorites,52331,Hypochlorites/h-bromites
282890,Hypochlorites (excl. calcium); chlorites; hypobromites,52331,Hypochlorites/h-bromites
282911,"Chlorates, of sodium",52332,Sodium chlorate
282919,Chlorates other than of sodium,52339,Chlorate/brom/iodate nes
282990,Perchlorates; bromates & perbromates; iodates & periodates,52339,Chlorate/brom/iodate nes
283010,Sodium sulphides,52341,Sodium sulphide
283090,"Sulphides (excl. of 2830.10); polysulphides, whether/not chemically defined",52342,Sulphide/polysulphid nes
283110,"Dithionites & sulphoxylates, of sodium",52343,Dithionite/sulphoxylate
283190,Dithionites & sulphoxylates (excl. of sodium),52343,Dithionite/sulphoxylate
283210,Sodium sulphites,52344,Sulphites/thiosulphates
283220,Sulphites (excl. of sodium),52344,Sulphites/thiosulphates
283230,Thiosulphates,52344,Sulphites/thiosulphates
283311,Disodium sulphate,52345,Sodium sulphates
283319,Sodium sulphates other than disodium sulphate,52345,Sodium sulphates
283321,Sulphates of magnesium,52349,Oth sulphates/alums
283322,Sulphates of aluminium,52349,Oth sulphates/alums
283324,Sulphates of nickel,52349,Oth sulphates/alums
283325,Sulphates of copper,52349,Oth sulphates/alums
283327,Sulphates of barium,52349,Oth sulphates/alums
283329,Sulphates other than Sodium sulphates(excl. of 2833.21-2833.27),52349,Oth sulphates/alums
283330,Alums,52349,Oth sulphates/alums
283340,Peroxosulphates (persulphates),52349,Oth sulphates/alums
283410,Nitrites,52351,Nitrites of metals
283421,Nitrates of potassium,52352,Potassium nitrate
283429,Nitrates other than of potassium,52359,Nitrates of metals
283510,Phosphinates (hypophosphites) & phosphonates (phosphites),52361,Phosphinate/phosphonates
283522,Phosphates of mono- /disodium,52363,Phosphates of metals
283524,Phosphates of potassium,52363,Phosphates of metals
283525,Calcium hydrogenorthophosphate (dicalcium phosphate),52363,Phosphates of metals
283526,Phosphates of calcium other than hydrogenorthophosphate (dicalcium phosphate),52363,Phosphates of metals
283529,Phosphates (excl. of 2835.22-2835.26),52363,Phosphates of metals
283531,Sodium triphosphate (sodium tripolyphosphate),52364,Sodium triphosphate
283539,Polyphosphates (excl. of 2835.31),52365,Polyphosphates nes
283620,Disodium carbonate,52372,Neutral sodium carbonate
283630,Sodium hydrogencarbonate (sodium bicarbonate),52373,Sodium bicarbonate
283640,Potassium carbonates,52374,Potassium carbonates
283650,Calcium carbonate,52379,Carbonates of metals nes
283660,Barium carbonate,52379,Carbonates of metals nes
283691,Lithium carbonates,52379,Carbonates of metals nes
283692,Strontium carbonate,52379,Carbonates of metals nes
283699,Carbonates(excl. of 2836.20-2836.92); peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate.,52379,Carbonates of metals nes
283711,"Cyanides & cyanide oxides, of sodium",52381,Cyanides of metals
283719,Cyanides & cyanide oxides (excl. of 2837.11),52381,Cyanides of metals
283720,Complex cyanides,52381,Cyanides of metals
283911,Sodium metasilicates,52383,Silicates of metals
283919,Silicates of sodium other than sodiummetasilicates,52383,Silicates of metals
283990,Silicates other than of sodium; commercial alkali metal silicates,52383,Silicates of metals
284011,"Disodium tetraborate (refined borax), anhydrous",52384,Borates/etc of metals
284019,"Disodium tetraborate (refined borax), other than anhydrous",52384,Borates/etc of metals
284020,Borates other than disodium tetrborate (refined borax),52384,Borates/etc of metals
284030,Peroxoborates (perborates),52384,Borates/etc of metals
284130,Sodium dichromate,52431,Salts of metallic acids
284150,Chromates&dichromates(excl. of 2841.30); peroxochromates,52431,Salts of metallic acids
284161,Potassium permanganate,52431,Salts of metallic acids
284169,"Manganites, manganates & permanganates (excl. of potassium)",52431,Salts of metallic acids
284170,Molybdates,52431,Salts of metallic acids
284180,Tungstates (wolframates),52431,Salts of metallic acids
284190,Salts of oxometallic/peroxometallic acids (excl. of 2841.30-2841.80),52431,Salts of metallic acids
284210,"Double/complex silicates, incl. aluminosilicates, whether/not chemically defined",52389,Metal salts inorg ac nes
284290,"Salts of inorganic acids/peroxoacids (excl. of double/complex silicates), whether/not chemically defined (excl. azides)",52389,Metal salts inorg ac nes
284310,Colloidal precious metals,52432,Precious metal cmpds et
284321,Silver nitrate,52432,Precious metal cmpds et
284329,Silver comps. other than silver nitrate,52432,Precious metal cmpds et
284330,Gold comps.,52432,Precious metal cmpds et
284390,"Inorganic/organic compounds of precious metals (excl. of 2843.21 - 2843.30), whether/not chemically defined; amalgams of precious metals",52432,Precious metal cmpds et
284410,"Natural uranium & its comps.; alloys, dispersions (incl. cermets), ceramic products & mixtures containing natural uranium/natural uranium comps.",52511,Nat uranium/alloy/cmpnds
284420,"Uranium enriched in U 235 & its compounds; plutonium & its compounds; alloys, dispersions (including cermets), ceramic products & mixtures containing uranium enriched in U 235, plutonium/compounds of these products",52513,Enrich uranium/alloy/cmp
284430,"Uranium depleted in U 235 & its compounds; thorium & its compounds; alloys, dispersions (including cermets), ceramic products & mixtures containing uranium depleted in U 235, thorium/compounds of these products",52515,Thorium/depl uran/cmpnds
284440,"Radioactive elements & isotopes & compounds other than those of subheading 2844.10, 2844.20/2844.30; alloys, dispersions (including cermets), ceramic products & mixtures containing these elements, isotopes/compounds; radioactive residues",52519,Radioactive elem/cpd nes
284450,Spent (irradiated) fuel elements (cartridges) of nuclear reactors,52517,Spent nucl fuel elements
284510,Heavy water (deuterium oxide),52591,Stable isotopes/compound
